inventory_id,location_type,store_id,warehouse_id,variant_id,quantity
6855,Store,82,null,477,1
6856,Store,105,null,477,1
6857,Store,102,null,477,1
6858,Store,4,null,477,1
6859,Store,60,null,477,1
6860,Store,117,null,477,1
6861,Store,9,null,477,1
6862,Store,49,null,477,1
6863,Store,10,null,477,1
6864,Store,45,null,477,1
6865,Store,103,null,477,1
6866,Store,16,null,477,1
6867,Store,24,null,477,1
6868,Store,95,null,477,1
6869,Store,109,null,477,1
6870,Store,8,null,477,1
6871,Store,53,null,477,1
6872,Store,44,null,477,1
6873,Store,111,null,477,1
6874,Store,29,null,477,1
6875,Store,84,null,477,1
6876,Store,100,null,477,1
6877,Store,27,null,477,1
6878,Store,57,null,477,1
6879,Store,21,null,477,1
6880,Store,47,null,477,1
6881,Store,118,null,477,1
6882,Store,7,null,477,1
6883,Store,41,null,477,1
6884,Store,19,null,477,1
6885,Store,54,null,477,1
6886,Store,68,null,477,1
6887,Store,83,null,477,1
6888,Store,38,null,477,1
6889,Store,96,null,477,1
6890,Store,104,null,477,1
6891,Store,52,null,477,1
6892,Store,112,null,477,1
6893,Store,35,null,477,1
6894,Store,120,null,477,1
6895,Warehouse,null,11,477,4
6896,Warehouse,null,3,477,7
6897,Warehouse,null,5,477,7
6898,Warehouse,null,4,477,8
6899,Store,90,null,478,2
6900,Store,40,null,478,4
6901,Store,44,null,478,4
6902,Store,54,null,478,3
6903,Store,1,null,478,3
6904,Store,101,null,478,1
6905,Store,43,null,478,3
6906,Store,52,null,478,3
6907,Store,57,null,478,3
6908,Store,7,null,478,3
6909,Warehouse,null,4,478,6
6910,Warehouse,null,6,478,5
6911,Warehouse,null,7,478,8
6912,Store,86,null,479,1
6913,Store,50,null,479,1
6914,Store,89,null,479,1
6915,Store,28,null,479,1
6916,Store,52,null,479,1
6917,Store,75,null,479,1
6918,Store,51,null,479,1
6919,Store,109,null,479,1
6920,Store,87,null,479,1
6921,Store,46,null,479,1
6922,Store,63,null,479,1
6923,Store,117,null,479,1
6924,Store,8,null,479,1
6925,Store,107,null,479,1
6926,Store,18,null,479,1
6927,Store,2,null,479,1
6928,Store,1,null,479,1
6929,Store,80,null,479,1
6930,Store,21,null,479,1
6931,Store,119,null,479,1
6932,Store,32,null,479,1
6933,Store,68,null,479,1
6934,Store,9,null,479,1
6935,Store,24,null,479,1
6936,Store,95,null,479,1
6937,Store,47,null,479,1
6938,Store,13,null,479,1
6939,Store,97,null,479,1
6940,Store,99,null,479,1
6941,Store,101,null,479,1
6942,Store,90,null,479,1
6943,Store,78,null,479,1
6944,Store,54,null,479,1
6945,Store,84,null,479,1
6946,Store,114,null,479,1
6947,Store,88,null,479,1
6948,Warehouse,null,11,479,5
6949,Warehouse,null,2,479,3
6950,Warehouse,null,6,479,5
6951,Warehouse,null,5,479,4
6952,Warehouse,null,9,479,3
6953,Warehouse,null,12,479,4
6954,Store,29,null,480,2
6955,Store,57,null,480,2
6956,Store,94,null,480,2
6957,Store,54,null,480,3
6958,Store,63,null,480,3
6959,Store,89,null,480,1
6960,Store,78,null,480,1
6961,Store,38,null,480,2
6962,Store,112,null,480,1
6963,Store,93,null,480,2
6964,Store,101,null,480,5
6965,Store,50,null,480,3
6966,Store,110,null,480,1
6967,Store,92,null,480,1
6968,Store,95,null,480,1
6969,Store,116,null,480,2
6970,Warehouse,null,1,480,8
6971,Warehouse,null,9,480,5
6972,Warehouse,null,7,480,8
6973,Store,43,null,481,1
6974,Store,51,null,481,1
6975,Store,110,null,481,1
6976,Store,59,null,481,1
6977,Store,74,null,481,1
6978,Store,25,null,481,1
6979,Store,52,null,481,1
6980,Store,80,null,481,1
6981,Store,9,null,481,1
6982,Store,67,null,481,1
6983,Store,35,null,481,1
6984,Store,10,null,481,1
6985,Store,109,null,481,1
6986,Store,32,null,481,1
6987,Store,54,null,481,1
6988,Store,46,null,481,1
6989,Store,22,null,481,1
6990,Store,83,null,481,1
6991,Store,106,null,481,1
6992,Store,65,null,481,1
6993,Store,29,null,481,1
6994,Store,81,null,481,1
6995,Store,79,null,481,1
6996,Store,11,null,481,1
6997,Store,20,null,481,1
6998,Store,77,null,481,1
6999,Store,116,null,481,1
7000,Store,119,null,481,1
7001,Store,14,null,481,1
7002,Store,16,null,481,1
7003,Store,99,null,481,1
7004,Store,33,null,481,1
7005,Warehouse,null,1,481,5
7006,Warehouse,null,6,481,8
7007,Warehouse,null,2,481,9
7008,Store,43,null,482,4
7009,Store,25,null,482,3
7010,Store,104,null,482,1
7011,Store,40,null,482,5
7012,Store,69,null,482,4
7013,Store,62,null,482,2
7014,Store,113,null,482,2
7015,Store,82,null,482,3
7016,Store,118,null,482,2
7017,Store,33,null,482,2
7018,Store,46,null,482,1
7019,Store,56,null,482,1
7020,Store,96,null,482,6
7021,Store,64,null,482,3
7022,Store,31,null,482,6
7023,Warehouse,null,10,482,7
7024,Warehouse,null,4,482,6
7025,Warehouse,null,3,482,6
7026,Warehouse,null,8,482,4
7027,Warehouse,null,9,482,7
7028,Store,113,null,483,3
7029,Store,109,null,483,1
7030,Store,60,null,483,1
7031,Store,72,null,483,2
7032,Store,111,null,483,1
7033,Store,7,null,483,4
7034,Store,74,null,483,1
7035,Store,37,null,483,1
7036,Store,28,null,483,2
7037,Store,21,null,483,3
7038,Store,57,null,483,2
7039,Store,6,null,483,1
7040,Store,102,null,483,1
7041,Store,65,null,483,1
7042,Store,91,null,483,3
7043,Store,27,null,483,3
7044,Store,104,null,483,3
7045,Store,10,null,483,3
7046,Store,87,null,483,1
7047,Warehouse,null,3,483,5
7048,Warehouse,null,7,483,7
7049,Warehouse,null,2,483,3
7050,Warehouse,null,4,483,6
7051,Warehouse,null,12,483,4
7052,Store,66,null,484,2
7053,Store,14,null,484,3
7054,Store,5,null,484,1
7055,Store,95,null,484,2
7056,Store,37,null,484,1
7057,Store,22,null,484,2
7058,Store,53,null,484,1
7059,Store,24,null,484,2
7060,Store,107,null,484,2
7061,Store,9,null,484,1
7062,Store,43,null,484,2
7063,Store,104,null,484,1
7064,Store,1,null,484,2
7065,Store,87,null,484,3
7066,Store,16,null,484,2
7067,Store,114,null,484,4
7068,Store,99,null,484,3
7069,Warehouse,null,8,484,4
7070,Warehouse,null,3,484,5
7071,Warehouse,null,2,484,5
7072,Warehouse,null,11,484,5
7073,Warehouse,null,7,484,2
7074,Warehouse,null,12,484,1
7075,Store,109,null,485,1
7076,Store,24,null,485,1
7077,Store,34,null,485,1
7078,Store,60,null,485,1
7079,Store,104,null,485,1
7080,Store,39,null,485,1
7081,Store,68,null,485,1
7082,Store,96,null,485,1
7083,Store,83,null,485,1
7084,Store,92,null,485,1
7085,Store,47,null,485,1
7086,Store,77,null,485,1
7087,Store,67,null,485,1
7088,Store,9,null,485,1
7089,Store,78,null,485,1
7090,Store,59,null,485,1
7091,Store,3,null,485,1
7092,Store,51,null,485,1
7093,Store,87,null,485,1
7094,Store,94,null,485,1
7095,Store,84,null,485,1
7096,Store,105,null,485,1
7097,Store,56,null,485,1
7098,Store,44,null,485,1
7099,Store,17,null,485,1
7100,Store,32,null,485,1
7101,Store,45,null,485,1
7102,Store,106,null,485,1
7103,Store,21,null,485,1
7104,Store,102,null,485,1
7105,Store,81,null,485,1
7106,Store,66,null,485,1
7107,Store,25,null,485,1
7108,Warehouse,null,2,485,3
7109,Warehouse,null,9,485,1
7110,Warehouse,null,4,485,5
7111,Warehouse,null,10,485,4
7112,Warehouse,null,12,485,5
7113,Warehouse,null,1,485,4
7114,Store,80,null,486,3
7115,Store,118,null,486,2
7116,Store,79,null,486,1
7117,Store,20,null,486,1
7118,Store,86,null,486,1
7119,Store,78,null,486,4
7120,Store,98,null,486,3
7121,Store,37,null,486,2
7122,Store,99,null,486,3
7123,Store,102,null,486,2
7124,Store,67,null,486,1
7125,Store,13,null,486,2
7126,Store,62,null,486,3
7127,Store,108,null,486,2
7128,Store,17,null,486,2
7129,Store,32,null,486,1
7130,Store,18,null,486,1
7131,Warehouse,null,12,486,7
7132,Warehouse,null,10,486,7
7133,Warehouse,null,7,486,8
7134,Store,114,null,487,3
7135,Store,63,null,487,2
7136,Store,8,null,487,2
7137,Store,27,null,487,3
7138,Store,96,null,487,1
7139,Store,62,null,487,3
7140,Store,57,null,487,1
7141,Store,19,null,487,2
7142,Store,2,null,487,1
7143,Store,111,null,487,2
7144,Store,98,null,487,3
7145,Store,75,null,487,3
7146,Store,49,null,487,1
7147,Store,36,null,487,1
7148,Store,66,null,487,2
7149,Store,105,null,487,2
7150,Store,37,null,487,2
7151,Store,40,null,487,1
7152,Store,103,null,487,2
7153,Warehouse,null,1,487,8
7154,Warehouse,null,5,487,9
7155,Warehouse,null,8,487,7
7156,Store,48,null,488,2
7157,Store,24,null,488,1
7158,Store,67,null,488,3
7159,Store,93,null,488,1
7160,Store,90,null,488,2
7161,Store,21,null,488,1
7162,Store,82,null,488,3
7163,Store,78,null,488,2
7164,Store,6,null,488,1
7165,Store,52,null,488,1
7166,Store,95,null,488,1
7167,Store,116,null,488,2
7168,Store,106,null,488,2
7169,Store,29,null,488,3
7170,Store,27,null,488,4
7171,Store,11,null,488,2
7172,Store,66,null,488,4
7173,Store,3,null,488,1
7174,Store,5,null,488,1
7175,Store,30,null,488,2
7176,Store,15,null,488,3
7177,Warehouse,null,8,488,5
7178,Warehouse,null,4,488,6
7179,Warehouse,null,10,488,5
7180,Warehouse,null,11,488,2
7181,Warehouse,null,1,488,3
7182,Warehouse,null,5,488,3
7183,Warehouse,null,2,488,4
7184,Store,63,null,489,1
7185,Store,27,null,489,2
7186,Store,9,null,489,2
7187,Store,70,null,489,1
7188,Store,75,null,489,2
7189,Store,95,null,489,2
7190,Store,120,null,489,4
7191,Store,28,null,489,1
7192,Store,4,null,489,1
7193,Store,29,null,489,3
7194,Store,42,null,489,3
7195,Store,116,null,489,2
7196,Store,98,null,489,2
7197,Store,82,null,489,3
7198,Store,22,null,489,2
7199,Store,117,null,489,1
7200,Store,38,null,489,2
7201,Store,33,null,489,1
7202,Store,94,null,489,2
7203,Warehouse,null,3,489,10
7204,Warehouse,null,4,489,8
7205,Warehouse,null,11,489,6
7206,Store,99,null,490,1
7207,Store,70,null,490,1
7208,Store,92,null,490,1
7209,Store,64,null,490,1
7210,Store,81,null,490,1
7211,Store,88,null,490,1
7212,Store,61,null,490,1
7213,Store,28,null,490,1
7214,Store,4,null,490,1
7215,Store,74,null,490,1
7216,Store,49,null,490,1
7217,Store,33,null,490,1
7218,Store,38,null,490,1
7219,Store,19,null,490,1
7220,Store,80,null,490,1
7221,Store,98,null,490,1
7222,Store,16,null,490,1
7223,Store,118,null,490,1
7224,Store,36,null,490,1
7225,Store,90,null,490,1
7226,Store,57,null,490,1
7227,Store,66,null,490,1
7228,Store,101,null,490,1
7229,Store,10,null,490,1
7230,Store,68,null,490,1
7231,Store,116,null,490,1
7232,Store,14,null,490,1
7233,Store,41,null,490,1
7234,Store,103,null,490,1
7235,Store,107,null,490,1
7236,Store,114,null,490,1
7237,Store,1,null,490,1
7238,Store,43,null,490,1
7239,Store,67,null,490,1
7240,Store,55,null,490,1
7241,Store,21,null,490,1
7242,Store,71,null,490,1
7243,Warehouse,null,8,490,5
7244,Warehouse,null,10,490,6
7245,Warehouse,null,4,490,4
7246,Warehouse,null,1,490,10
7247,Store,49,null,491,3
7248,Store,36,null,491,5
7249,Store,7,null,491,3
7250,Store,14,null,491,4
7251,Store,79,null,491,3
7252,Store,43,null,491,2
7253,Store,51,null,491,1
7254,Store,54,null,491,5
7255,Store,83,null,491,4
7256,Store,37,null,491,2
7257,Store,94,null,491,1
7258,Store,116,null,491,3
7259,Warehouse,null,10,491,6
7260,Warehouse,null,1,491,2
7261,Warehouse,null,9,491,4
7262,Warehouse,null,4,491,3
7263,Warehouse,null,5,491,9
7264,Store,83,null,492,1
7265,Store,86,null,492,1
7266,Store,113,null,492,1
7267,Store,77,null,492,1
7268,Store,96,null,492,1
7269,Store,111,null,492,1
7270,Store,2,null,492,1
7271,Store,21,null,492,1
7272,Store,61,null,492,1
7273,Store,108,null,492,1
7274,Store,88,null,492,1
7275,Store,103,null,492,1
7276,Store,13,null,492,1
7277,Store,102,null,492,1
7278,Store,56,null,492,1
7279,Store,28,null,492,1
7280,Store,17,null,492,1
7281,Store,30,null,492,1
7282,Store,53,null,492,1
7283,Store,119,null,492,1
7284,Store,44,null,492,1
7285,Store,101,null,492,1
7286,Store,35,null,492,1
7287,Store,25,null,492,1
7288,Store,65,null,492,1
7289,Store,80,null,492,1
7290,Store,49,null,492,1
7291,Store,50,null,492,1
7292,Store,33,null,492,1
7293,Store,47,null,492,1
7294,Store,63,null,492,1
7295,Store,38,null,492,1
7296,Store,4,null,492,1
7297,Store,58,null,492,1
7298,Warehouse,null,10,492,4
7299,Warehouse,null,8,492,3
7300,Warehouse,null,2,492,5
7301,Warehouse,null,7,492,4
7302,Warehouse,null,1,492,3
7303,Warehouse,null,11,492,4
7304,Store,108,null,493,4
7305,Store,76,null,493,1
7306,Store,92,null,493,1
7307,Store,103,null,493,1
7308,Store,46,null,493,3
7309,Store,27,null,493,1
7310,Store,6,null,493,3
7311,Store,86,null,493,2
7312,Store,87,null,493,1
7313,Store,98,null,493,1
7314,Store,107,null,493,1
7315,Store,90,null,493,3
7316,Store,116,null,493,1
7317,Store,118,null,493,3
7318,Store,7,null,493,4
7319,Store,102,null,493,1
7320,Store,28,null,493,3
7321,Warehouse,null,1,493,3
7322,Warehouse,null,4,493,7
7323,Warehouse,null,11,493,2
7324,Warehouse,null,3,493,6
7325,Warehouse,null,8,493,4
7326,Store,66,null,494,1
7327,Store,63,null,494,5
7328,Store,57,null,494,4
7329,Store,3,null,494,3
7330,Store,97,null,494,3
7331,Store,30,null,494,4
7332,Store,78,null,494,3
7333,Store,71,null,494,2
7334,Store,112,null,494,4
7335,Store,23,null,494,1
7336,Store,20,null,494,2
7337,Store,94,null,494,3
7338,Store,19,null,494,3
7339,Warehouse,null,3,494,6
7340,Warehouse,null,5,494,4
7341,Warehouse,null,4,494,3
7342,Warehouse,null,11,494,1
7343,Warehouse,null,7,494,4
7344,Warehouse,null,1,494,3
7345,Warehouse,null,9,494,4
7346,Store,108,null,495,1
7347,Store,99,null,495,1
7348,Store,94,null,495,1
7349,Store,46,null,495,1
7350,Store,28,null,495,1
7351,Store,90,null,495,1
7352,Store,85,null,495,1
7353,Store,77,null,495,1
7354,Store,71,null,495,1
7355,Store,65,null,495,1
7356,Store,68,null,495,1
7357,Store,30,null,495,1
7358,Store,91,null,495,1
7359,Store,114,null,495,1
7360,Store,97,null,495,1
7361,Store,36,null,495,1
7362,Store,19,null,495,1
7363,Store,76,null,495,1
7364,Store,38,null,495,1
7365,Store,44,null,495,1
7366,Store,48,null,495,1
7367,Store,60,null,495,1
7368,Store,111,null,495,1
7369,Store,67,null,495,1
7370,Store,21,null,495,1
7371,Store,32,null,495,1
7372,Store,96,null,495,1
7373,Store,104,null,495,1
7374,Store,15,null,495,1
7375,Store,83,null,495,1
7376,Store,25,null,495,1
7377,Store,53,null,495,1
7378,Store,117,null,495,1
7379,Store,27,null,495,1
7380,Store,103,null,495,1
7381,Store,12,null,495,1
7382,Store,39,null,495,1
7383,Warehouse,null,11,495,4
7384,Warehouse,null,1,495,2
7385,Warehouse,null,4,495,7
7386,Warehouse,null,2,495,9
7387,Warehouse,null,9,495,3
7388,Store,42,null,496,3
7389,Store,114,null,496,4
7390,Store,71,null,496,1
7391,Store,99,null,496,1
7392,Store,30,null,496,1
7393,Store,7,null,496,2
7394,Store,68,null,496,2
7395,Store,115,null,496,2
7396,Store,13,null,496,2
7397,Store,12,null,496,2
7398,Store,32,null,496,1
7399,Store,87,null,496,1
7400,Store,116,null,496,5
7401,Store,2,null,496,2
7402,Store,16,null,496,2
7403,Store,56,null,496,2
7404,Store,37,null,496,2
7405,Store,109,null,496,1
7406,Store,100,null,496,1
7407,Store,58,null,496,1
7408,Store,6,null,496,3
7409,Warehouse,null,5,496,5
7410,Warehouse,null,12,496,5
7411,Warehouse,null,7,496,8
7412,Warehouse,null,8,496,9
7413,Store,8,null,497,2
7414,Store,74,null,497,2
7415,Store,93,null,497,1
7416,Store,110,null,497,3
7417,Store,58,null,497,1
7418,Store,64,null,497,4
7419,Store,89,null,497,2
7420,Store,66,null,497,1
7421,Store,107,null,497,2
7422,Store,22,null,497,2
7423,Store,5,null,497,3
7424,Store,70,null,497,2
7425,Store,6,null,497,1
7426,Store,12,null,497,2
7427,Store,60,null,497,2
7428,Store,105,null,497,2
7429,Warehouse,null,8,497,10
7430,Warehouse,null,10,497,4
7431,Warehouse,null,12,497,5
7432,Warehouse,null,2,497,2
7433,Warehouse,null,3,497,1
7434,Store,58,null,498,2
7435,Store,48,null,498,1
7436,Store,89,null,498,1
7437,Store,41,null,498,2
7438,Store,86,null,498,2
7439,Store,66,null,498,1
7440,Store,53,null,498,3
7441,Store,93,null,498,3
7442,Store,94,null,498,1
7443,Store,75,null,498,2
7444,Store,69,null,498,3
7445,Store,84,null,498,2
7446,Store,72,null,498,2
7447,Store,14,null,498,3
7448,Store,78,null,498,1
7449,Store,37,null,498,2
7450,Store,45,null,498,2
7451,Store,57,null,498,2
7452,Store,91,null,498,1
7453,Store,43,null,498,3
7454,Store,65,null,498,2
7455,Warehouse,null,7,498,5
7456,Warehouse,null,1,498,5
7457,Warehouse,null,3,498,6
7458,Warehouse,null,2,498,5
7459,Warehouse,null,8,498,6
7460,Store,25,null,499,1
7461,Store,65,null,499,1
7462,Store,64,null,499,1
7463,Store,61,null,499,1
7464,Store,29,null,499,1
7465,Store,2,null,499,1
7466,Store,76,null,499,1
7467,Store,39,null,499,1
7468,Store,10,null,499,1
7469,Store,103,null,499,1
7470,Store,44,null,499,1
7471,Store,5,null,499,1
7472,Store,118,null,499,1
7473,Store,37,null,499,1
7474,Store,89,null,499,1
7475,Store,31,null,499,1
7476,Store,49,null,499,1
7477,Store,116,null,499,1
7478,Store,35,null,499,1
7479,Store,107,null,499,1
7480,Store,40,null,499,1
7481,Store,8,null,499,1
7482,Store,48,null,499,1
7483,Store,41,null,499,1
7484,Store,110,null,499,1
7485,Store,98,null,499,1
7486,Store,58,null,499,1
7487,Store,70,null,499,1
7488,Store,114,null,499,1
7489,Store,7,null,499,1
7490,Store,21,null,499,1
7491,Store,17,null,499,1
7492,Store,82,null,499,1
7493,Store,71,null,499,1
7494,Store,59,null,499,1
7495,Store,38,null,499,1
7496,Store,24,null,499,1
7497,Store,16,null,499,1
7498,Store,112,null,499,1
7499,Store,81,null,499,1
7500,Store,28,null,499,1
7501,Warehouse,null,9,499,1
7502,Warehouse,null,5,499,4
7503,Warehouse,null,4,499,3
7504,Warehouse,null,1,499,4
7505,Warehouse,null,7,499,3
7506,Warehouse,null,12,499,5
7507,Warehouse,null,2,499,7
7508,Store,35,null,500,1
7509,Store,68,null,500,1
7510,Store,10,null,500,1
7511,Store,106,null,500,1
7512,Store,117,null,500,1
7513,Store,12,null,500,1
7514,Store,57,null,500,1
7515,Store,9,null,500,1
7516,Store,72,null,500,1
7517,Store,95,null,500,1
7518,Store,45,null,500,1
7519,Store,48,null,500,1
7520,Store,34,null,500,1
7521,Store,77,null,500,1
7522,Store,78,null,500,1
7523,Store,59,null,500,1
7524,Store,99,null,500,1
7525,Store,98,null,500,1
7526,Store,100,null,500,1
7527,Store,2,null,500,1
7528,Store,111,null,500,1
7529,Store,104,null,500,1
7530,Store,115,null,500,1
7531,Store,43,null,500,1
7532,Store,102,null,500,1
7533,Store,28,null,500,1
7534,Store,83,null,500,1
7535,Store,13,null,500,1
7536,Store,30,null,500,1
7537,Store,3,null,500,1
7538,Store,64,null,500,1
7539,Store,55,null,500,1
7540,Store,60,null,500,1
7541,Store,62,null,500,1
7542,Store,101,null,500,1
7543,Store,65,null,500,1
7544,Store,113,null,500,1
7545,Store,81,null,500,1
7546,Store,119,null,500,1
7547,Store,74,null,500,1
7548,Warehouse,null,10,500,8
7549,Warehouse,null,11,500,4
7550,Warehouse,null,12,500,6
7551,Warehouse,null,5,500,9
7552,Store,61,null,501,3
7553,Store,44,null,501,2
7554,Store,35,null,501,2
7555,Store,71,null,501,2
7556,Store,110,null,501,1
7557,Store,98,null,501,1
7558,Store,28,null,501,2
7559,Store,24,null,501,2
7560,Store,22,null,501,2
7561,Store,23,null,501,1
7562,Store,91,null,501,1
7563,Store,73,null,501,3
7564,Store,34,null,501,2
7565,Store,117,null,501,2
7566,Store,37,null,501,1
7567,Store,4,null,501,2
7568,Store,38,null,501,3
7569,Store,8,null,501,2
7570,Store,17,null,501,3
7571,Warehouse,null,5,501,6
7572,Warehouse,null,10,501,5
7573,Warehouse,null,7,501,7
7574,Warehouse,null,11,501,6
7575,Store,66,null,502,2
7576,Store,41,null,502,2
7577,Store,56,null,502,3
7578,Store,15,null,502,2
7579,Store,18,null,502,4
7580,Store,79,null,502,2
7581,Store,10,null,502,1
7582,Store,49,null,502,4
7583,Store,68,null,502,1
7584,Store,84,null,502,1
7585,Store,5,null,502,2
7586,Store,38,null,502,1
7587,Store,2,null,502,3
7588,Store,50,null,502,2
7589,Store,95,null,502,1
7590,Store,90,null,502,2
7591,Store,28,null,502,1
7592,Warehouse,null,6,502,3
7593,Warehouse,null,5,502,7
7594,Warehouse,null,3,502,3
7595,Warehouse,null,7,502,4
7596,Warehouse,null,4,502,5
7597,Store,114,null,503,2
7598,Store,33,null,503,2
7599,Store,55,null,503,2
7600,Store,118,null,503,4
7601,Store,35,null,503,1
7602,Store,46,null,503,3
7603,Store,36,null,503,1
7604,Store,29,null,503,3
7605,Store,117,null,503,1
7606,Store,85,null,503,1
7607,Store,52,null,503,3
7608,Store,34,null,503,1
7609,Store,71,null,503,1
7610,Store,30,null,503,3
7611,Store,28,null,503,2
7612,Store,53,null,503,2
7613,Store,10,null,503,3
7614,Store,94,null,503,2
7615,Store,50,null,503,1
7616,Warehouse,null,1,503,6
7617,Warehouse,null,7,503,4
7618,Warehouse,null,11,503,7
7619,Warehouse,null,2,503,8
7620,Store,32,null,504,1
7621,Store,112,null,504,4
7622,Store,87,null,504,1
7623,Store,66,null,504,3
7624,Store,97,null,504,3
7625,Store,38,null,504,4
7626,Store,111,null,504,1
7627,Store,60,null,504,2
7628,Store,103,null,504,1
7629,Store,115,null,504,1
7630,Store,3,null,504,2
7631,Store,14,null,504,2
7632,Store,4,null,504,2
7633,Store,20,null,504,4
7634,Store,15,null,504,2
7635,Store,7,null,504,1
7636,Store,19,null,504,1
7637,Store,78,null,504,1
7638,Store,100,null,504,1
7639,Store,75,null,504,3
7640,Store,68,null,504,1
7641,Warehouse,null,1,504,2
7642,Warehouse,null,4,504,4
7643,Warehouse,null,10,504,3
7644,Warehouse,null,12,504,7
7645,Warehouse,null,7,504,3
7646,Warehouse,null,8,504,4
7647,Warehouse,null,9,504,4
7648,Store,61,null,505,2
7649,Store,114,null,505,3
7650,Store,54,null,505,1
7651,Store,25,null,505,3
7652,Store,4,null,505,5
7653,Store,36,null,505,1
7654,Store,116,null,505,1
7655,Store,93,null,505,4
7656,Store,14,null,505,3
7657,Store,68,null,505,3
7658,Store,59,null,505,5
7659,Store,19,null,505,4
7660,Store,22,null,505,2
7661,Warehouse,null,6,505,5
7662,Warehouse,null,8,505,3
7663,Warehouse,null,7,505,7
7664,Warehouse,null,10,505,3
7665,Warehouse,null,12,505,7
7666,Store,24,null,506,5
7667,Store,39,null,506,1
7668,Store,33,null,506,1
7669,Store,91,null,506,2
7670,Store,49,null,506,2
7671,Store,14,null,506,1
7672,Store,92,null,506,3
7673,Store,41,null,506,2
7674,Store,8,null,506,2
7675,Store,11,null,506,2
7676,Store,2,null,506,2
7677,Store,58,null,506,2
7678,Store,94,null,506,2
7679,Store,26,null,506,1
7680,Store,37,null,506,3
7681,Store,3,null,506,1
7682,Store,35,null,506,3
7683,Store,100,null,506,2
7684,Store,57,null,506,1
7685,Store,107,null,506,2
7686,Warehouse,null,10,506,11
7687,Warehouse,null,6,506,3
7688,Warehouse,null,1,506,7
7689,Warehouse,null,7,506,6
7690,Store,61,null,507,3
7691,Store,21,null,507,2
7692,Store,72,null,507,3
7693,Store,109,null,507,6
7694,Store,10,null,507,3
7695,Store,48,null,507,3
7696,Store,56,null,507,1
7697,Store,86,null,507,5
7698,Store,110,null,507,3
7699,Store,37,null,507,1
7700,Store,97,null,507,2
7701,Store,65,null,507,2
7702,Warehouse,null,1,507,6
7703,Warehouse,null,4,507,4
7704,Warehouse,null,5,507,8
7705,Warehouse,null,11,507,4
7706,Store,41,null,508,4
7707,Store,66,null,508,3
7708,Store,106,null,508,4
7709,Store,120,null,508,2
7710,Store,68,null,508,1
7711,Store,76,null,508,1
7712,Store,12,null,508,2
7713,Store,1,null,508,2
7714,Store,111,null,508,1
7715,Store,37,null,508,2
7716,Store,31,null,508,1
7717,Store,59,null,508,1
7718,Store,77,null,508,1
7719,Store,53,null,508,1
7720,Store,74,null,508,3
7721,Store,54,null,508,2
7722,Store,50,null,508,2
7723,Store,20,null,508,3
7724,Store,60,null,508,2
7725,Warehouse,null,4,508,8
7726,Warehouse,null,3,508,7
7727,Warehouse,null,2,508,4
7728,Warehouse,null,8,508,6
7729,Store,34,null,509,1
7730,Store,41,null,509,1
7731,Store,118,null,509,1
7732,Store,85,null,509,1
7733,Store,1,null,509,1
7734,Store,95,null,509,1
7735,Store,74,null,509,1
7736,Store,102,null,509,1
7737,Store,94,null,509,1
7738,Store,116,null,509,1
7739,Store,4,null,509,1
7740,Store,59,null,509,1
7741,Store,22,null,509,1
7742,Store,111,null,509,1
7743,Store,82,null,509,1
7744,Store,45,null,509,1
7745,Store,72,null,509,1
7746,Store,29,null,509,1
7747,Store,97,null,509,1
7748,Store,96,null,509,1
7749,Store,48,null,509,1
7750,Store,84,null,509,1
7751,Store,107,null,509,1
7752,Store,46,null,509,1
7753,Store,44,null,509,1
7754,Store,21,null,509,1
7755,Store,32,null,509,1
7756,Store,16,null,509,1
7757,Store,104,null,509,1
7758,Store,53,null,509,1
7759,Store,65,null,509,1
7760,Store,86,null,509,1
7761,Warehouse,null,1,509,5
7762,Warehouse,null,12,509,6
7763,Warehouse,null,9,509,7
7764,Warehouse,null,5,509,4
7765,Store,61,null,510,1
7766,Store,1,null,510,1
7767,Store,33,null,510,3
7768,Store,52,null,510,2
7769,Store,67,null,510,1
7770,Store,118,null,510,3
7771,Store,107,null,510,1
7772,Store,94,null,510,3
7773,Store,57,null,510,1
7774,Store,15,null,510,1
7775,Store,38,null,510,2
7776,Store,50,null,510,4
7777,Store,54,null,510,2
7778,Store,48,null,510,1
7779,Store,44,null,510,3
7780,Warehouse,null,7,510,3
7781,Warehouse,null,12,510,8
7782,Warehouse,null,6,510,4
7783,Warehouse,null,3,510,4
7784,Store,12,null,511,3
7785,Store,4,null,511,3
7786,Store,101,null,511,2
7787,Store,98,null,511,3
7788,Store,1,null,511,4
7789,Store,39,null,511,5
7790,Store,40,null,511,5
7791,Store,53,null,511,1
7792,Store,100,null,511,2
7793,Store,84,null,511,1
7794,Warehouse,null,12,511,5
7795,Warehouse,null,2,511,7
7796,Warehouse,null,6,511,7
7797,Store,36,null,512,2
7798,Store,40,null,512,1
7799,Store,96,null,512,2
7800,Store,2,null,512,2
7801,Store,114,null,512,1
7802,Store,28,null,512,3
7803,Store,25,null,512,2
7804,Store,62,null,512,1
7805,Store,27,null,512,5
7806,Store,87,null,512,2
7807,Store,26,null,512,1
7808,Store,105,null,512,1
7809,Store,43,null,512,1
7810,Store,93,null,512,2
7811,Store,32,null,512,2
7812,Store,57,null,512,4
7813,Store,41,null,512,1
7814,Store,86,null,512,3
7815,Warehouse,null,2,512,15
7816,Warehouse,null,1,512,4
