purchase_order_id,supplier_id,warehouse_id,purchase_datetime
1445,15,5,2023-07-03 14:01:25
1446,24,9,2023-07-03 15:22:08
1447,31,7,2023-07-04 17:35:32
1448,34,10,2023-07-05 13:04:31
1449,40,7,2023-07-06 11:28:04
1450,26,7,2023-07-08 11:26:10
1451,23,1,2023-07-10 13:08:44
1452,40,2,2023-07-12 13:46:20
1453,13,9,2023-07-12 16:48:09
1454,10,10,2023-07-14 13:09:04
1455,25,6,2023-07-15 15:15:50
1456,7,7,2023-07-15 16:52:32
1457,32,2,2023-07-17 10:53:56
1458,24,5,2023-07-17 17:47:36
1459,11,1,2023-07-18 11:19:48
1460,28,9,2023-07-18 18:55:43
1461,2,2,2023-07-19 12:56:12
1462,21,6,2023-07-19 17:59:42
1463,13,5,2023-07-20 12:28:03
1464,26,9,2023-07-20 18:36:16
1465,28,6,2023-07-22 10:32:31
1466,40,4,2023-07-22 11:43:53
1467,24,8,2023-07-22 12:44:24
1468,1,2,2023-07-22 12:52:50
1469,23,8,2023-07-24 15:19:18
1470,6,12,2023-07-25 13:10:57
1471,23,8,2023-07-26 13:24:12
1472,34,5,2023-07-27 13:55:51
1473,35,11,2023-07-28 15:14:03
1474,25,1,2023-08-03 12:05:04
1475,32,11,2023-08-05 14:00:57
1476,13,1,2023-08-07 09:53:46
1477,23,8,2023-08-07 13:48:10
1478,20,8,2023-08-09 14:22:35
1479,30,5,2023-08-09 17:33:55
1480,34,9,2023-08-10 09:39:50
1481,24,8,2023-08-10 17:57:24
1482,30,8,2023-08-12 16:00:40
1483,17,5,2023-08-14 10:51:59
1484,28,8,2023-08-15 10:52:28
1485,33,5,2023-08-15 17:38:50
1486,17,5,2023-08-16 10:04:32
1487,32,5,2023-08-16 10:51:07
1488,40,5,2023-08-17 13:24:06
1489,33,3,2023-08-18 17:15:31
1490,24,5,2023-08-19 12:13:53
1491,40,7,2023-08-19 16:34:49
1492,34,10,2023-08-19 16:39:21
1493,4,1,2023-08-19 16:55:41
1494,24,7,2023-08-21 15:30:47
1495,40,11,2023-08-21 15:45:27
1496,40,3,2023-08-21 18:11:39
1497,25,4,2023-08-22 15:20:47
1498,10,4,2023-08-22 18:21:38
1499,40,5,2023-08-23 12:51:47
1500,22,1,2023-08-23 14:28:31
1501,21,1,2023-08-26 10:03:59
1502,7,2,2023-08-28 18:50:02
1503,7,8,2023-08-29 14:03:02
1504,1,1,2023-08-31 15:26:48
1505,35,5,2023-09-02 14:00:23
1506,30,10,2023-09-04 14:09:41
1507,30,1,2023-09-05 13:34:52
1508,34,7,2023-09-05 15:23:51
1509,5,2,2023-09-06 15:11:43
1510,14,8,2023-09-07 16:30:55
1511,16,5,2023-09-08 18:26:48
1512,6,11,2023-09-09 15:01:25
1513,26,2,2023-09-11 18:09:33
1514,40,3,2023-09-12 11:18:28
1515,34,7,2023-09-14 17:57:08
1516,32,4,2023-09-14 18:40:15
1517,29,8,2023-09-15 09:14:40
1518,33,10,2023-09-15 13:23:44
1519,3,1,2023-09-15 15:05:01
1520,32,11,2023-09-15 18:31:37
1521,26,11,2023-09-16 12:30:11
1522,13,2,2023-09-16 13:41:09
1523,30,5,2023-09-19 11:30:11
1524,27,5,2023-09-20 18:51:42
1525,10,1,2023-09-21 14:46:39
1526,26,5,2023-09-21 16:40:26
1527,27,3,2023-09-22 15:47:11
1528,33,5,2023-09-22 16:52:26
1529,13,5,2023-09-23 10:49:01
1530,29,7,2023-09-25 11:43:18
1531,40,12,2023-09-25 11:54:23
1532,25,5,2023-09-26 14:39:52
1533,34,3,2023-09-26 16:46:59
1534,32,10,2023-09-27 13:47:22
1535,24,8,2023-09-27 18:27:27
1536,16,2,2023-09-30 10:46:53
1537,10,5,2023-09-30 13:24:12
1538,4,3,2023-09-30 15:50:10
1539,40,4,2023-10-03 10:31:44
1540,34,7,2023-10-03 16:43:09
1541,25,1,2023-10-03 18:17:31
1542,32,5,2023-10-04 09:26:34
1543,38,4,2023-10-04 12:41:46
1544,6,8,2023-10-05 14:22:14
1545,21,12,2023-10-05 14:54:14
1546,32,5,2023-10-06 15:57:52
1547,25,12,2023-10-06 18:53:22
1548,27,8,2023-10-07 12:58:02
1549,10,8,2023-10-07 13:10:26
1550,24,6,2023-10-07 13:28:29
1551,13,1,2023-10-07 17:24:28
1552,40,10,2023-10-10 11:33:33
1553,26,9,2023-10-10 12:28:22
1554,21,1,2023-10-10 13:04:55
1555,24,8,2023-10-12 12:56:16
1556,4,12,2023-10-12 14:22:11
1557,20,3,2023-10-12 16:41:36
1558,24,7,2023-10-13 13:29:53
1559,30,10,2023-10-14 09:16:01
1560,27,1,2023-10-14 13:55:35
1561,40,5,2023-10-14 15:04:15
1562,26,3,2023-10-14 17:54:28
1563,32,10,2023-10-16 15:40:40
1564,25,3,2023-10-17 13:53:42
1565,24,8,2023-10-18 12:34:27
1566,24,10,2023-10-18 12:44:40
1567,32,10,2023-10-18 17:32:25
1568,33,7,2023-10-18 18:47:42
1569,1,7,2023-10-19 11:42:36
1570,20,9,2023-10-19 15:29:15
1571,15,10,2023-10-19 17:13:01
1572,28,9,2023-10-19 17:51:31
1573,11,11,2023-10-20 17:53:35
1574,23,8,2023-10-21 13:39:25
1575,26,8,2023-10-21 17:53:15
1576,20,8,2023-10-23 14:52:55
1577,6,2,2023-10-23 16:48:15
1578,35,9,2023-10-23 18:30:51
1579,25,2,2023-10-24 16:30:31
1580,35,1,2023-10-25 15:45:25
1581,10,1,2023-10-26 10:39:16
1582,25,5,2023-10-26 16:54:47
1583,9,1,2023-10-28 16:19:02
1584,40,2,2023-10-30 10:37:52
1585,28,5,2023-10-30 11:29:09
1586,39,2,2023-10-31 10:49:23
1587,31,8,2023-10-31 11:09:18
1588,11,2,2023-10-31 16:40:27
1589,26,8,2023-11-01 09:59:51
1590,38,5,2023-11-01 18:23:11
1591,28,1,2023-11-04 13:46:21
1592,1,4,2023-11-04 16:46:48
1593,24,12,2023-11-04 18:24:20
1594,24,2,2023-11-06 12:47:50
1595,25,6,2023-11-06 12:54:05
1596,10,2,2023-11-08 09:04:45
1597,40,8,2023-11-09 09:39:58
1598,3,12,2023-11-09 14:05:40
1599,6,5,2023-11-09 16:23:50
1600,28,10,2023-11-10 09:01:06
1601,5,10,2023-11-10 18:48:19
1602,25,8,2023-11-13 12:45:45
1603,25,5,2023-11-13 16:58:10
1604,11,5,2023-11-13 17:59:52
1605,24,8,2023-11-14 12:48:15
1606,10,8,2023-11-14 13:15:34
1607,20,10,2023-11-14 15:50:40
1608,40,2,2023-11-14 16:01:17
1609,24,7,2023-11-14 18:45:47
1610,26,9,2023-11-14 18:46:02
1611,13,5,2023-11-15 09:13:29
1612,33,5,2023-11-15 14:33:07
1613,25,8,2023-11-15 17:36:04
1614,14,10,2023-11-15 18:01:57
1615,13,6,2023-11-16 10:10:49
1616,14,10,2023-11-16 12:06:59
1617,2,7,2023-11-17 13:12:29
1618,31,1,2023-11-17 18:52:58
1619,26,5,2023-11-18 09:16:13
1620,40,1,2023-11-18 14:46:05
1621,28,5,2023-11-20 10:38:10
1622,11,3,2023-11-20 15:46:15
1623,25,8,2023-11-21 09:46:04
1624,34,9,2023-11-21 13:40:30
1625,26,1,2023-11-21 14:02:29
1626,11,5,2023-11-24 13:21:36
1627,11,5,2023-11-24 18:31:41
1628,40,4,2023-11-25 12:56:10
1629,6,4,2023-11-27 14:39:02
1630,23,9,2023-11-28 13:59:13
1631,36,10,2023-11-28 18:28:26
1632,3,2,2023-11-29 10:14:12
1633,36,8,2023-11-30 09:35:12
1634,32,8,2023-12-02 09:13:20
1635,4,2,2023-12-02 14:20:42
1636,35,10,2023-12-02 14:21:13
1637,5,1,2023-12-04 14:14:45
1638,26,5,2023-12-04 16:02:08
1639,3,2,2023-12-04 18:27:45
1640,13,7,2023-12-07 14:39:47
1641,24,10,2023-12-08 10:41:11
1642,5,12,2023-12-12 09:22:59
1643,13,6,2023-12-12 17:56:11
1644,25,8,2023-12-13 18:38:47
1645,28,9,2023-12-14 09:34:24
1646,26,4,2023-12-15 12:09:27
1647,24,8,2023-12-15 17:38:20
1648,28,3,2023-12-16 11:49:53
1649,23,8,2023-12-16 13:00:49
1650,12,8,2023-12-16 14:03:12
1651,25,5,2023-12-16 14:44:50
1652,34,1,2023-12-16 16:57:21
1653,32,10,2023-12-18 11:41:24
1654,35,5,2023-12-18 16:57:57
1655,24,1,2023-12-18 17:02:44
1656,4,3,2023-12-18 18:21:40
1657,4,12,2023-12-19 12:58:21
1658,13,1,2023-12-20 16:21:12
1659,13,1,2023-12-21 13:54:02
1660,25,8,2023-12-21 16:58:35
1661,37,7,2023-12-22 14:11:39
1662,28,9,2023-12-22 14:44:15
1663,13,1,2023-12-22 15:47:11
1664,5,2,2023-12-23 10:00:07
1665,33,1,2023-12-23 10:15:07
1666,24,6,2023-12-23 10:19:53
1667,24,4,2023-12-25 16:23:32
1668,19,5,2023-12-26 09:03:03
1669,39,1,2023-12-27 09:10:46
1670,38,4,2023-12-27 14:42:08
1671,40,9,2023-12-27 14:55:26
1672,13,7,2023-12-28 09:29:23
1673,24,1,2023-12-29 14:44:35
1674,35,1,2023-12-29 15:32:06
1675,27,8,2023-12-30 11:42:48
1676,1,4,2024-01-02 11:47:03
1677,32,1,2024-01-02 15:52:24
1678,15,5,2024-01-06 18:11:37
1679,25,5,2024-01-08 17:59:47
1680,23,3,2024-01-09 09:10:53
1681,40,2,2024-01-10 14:47:35
1682,38,2,2024-01-11 09:42:35
1683,40,1,2024-01-11 15:41:54
1684,11,1,2024-01-12 09:06:50
1685,24,10,2024-01-12 16:50:56
1686,25,2,2024-01-12 18:50:50
1687,24,4,2024-01-13 18:59:06
1688,30,10,2024-01-17 09:49:54
1689,25,2,2024-01-17 16:20:21
1690,29,5,2024-01-17 17:23:31
1691,2,4,2024-01-18 10:57:29
1692,13,11,2024-01-19 16:26:27
1693,30,8,2024-01-20 15:32:57
1694,30,12,2024-01-24 12:19:05
1695,24,8,2024-01-25 16:50:27
1696,32,10,2024-01-25 17:51:51
1697,38,5,2024-01-27 12:26:04
1698,29,2,2024-01-27 13:03:55
1699,23,10,2024-01-29 10:21:50
1700,16,2,2024-01-29 11:24:14
1701,23,8,2024-01-29 16:11:37
1702,32,5,2024-01-29 16:59:20
1703,40,11,2024-01-31 09:29:59
1704,33,10,2024-01-31 10:28:53
1705,32,10,2024-02-01 12:44:46
1706,27,8,2024-02-01 16:04:33
1707,1,10,2024-02-10 18:18:20
1708,36,2,2024-02-12 14:12:34
1709,24,6,2024-02-14 09:16:50
1710,40,1,2024-02-14 10:00:12
1711,7,2,2024-02-14 16:47:04
1712,26,7,2024-02-15 17:53:47
1713,25,2,2024-02-16 10:12:36
1714,25,11,2024-02-19 10:36:47
1715,2,1,2024-02-19 10:50:11
1716,33,8,2024-02-22 09:06:20
1717,23,7,2024-02-22 18:56:48
1718,24,8,2024-02-23 12:48:43
1719,6,7,2024-02-26 11:30:56
1720,4,7,2024-02-28 17:14:15
1721,25,8,2024-02-29 17:55:17
1722,35,10,2024-03-01 17:27:11
1723,19,7,2024-03-01 18:09:08
1724,30,1,2024-03-02 09:58:23
1725,8,1,2024-03-02 12:11:28
1726,5,2,2024-03-05 14:13:03
1727,34,8,2024-03-06 13:29:31
1728,26,8,2024-03-06 16:50:42
1729,5,9,2024-03-07 15:03:23
1730,27,1,2024-03-07 18:48:13
1731,24,3,2024-03-08 16:36:02
1732,22,1,2024-03-09 09:28:23
1733,24,9,2024-03-09 11:32:25
1734,24,9,2024-03-09 13:04:20
1735,26,8,2024-03-12 10:03:39
1736,5,5,2024-03-12 15:19:43
1737,14,1,2024-03-13 10:00:27
1738,34,8,2024-03-15 10:48:14
1739,16,4,2024-03-18 10:32:31
1740,28,5,2024-03-18 13:44:37
1741,25,1,2024-03-19 17:12:19
1742,32,8,2024-03-21 16:52:55
1743,24,8,2024-03-22 17:29:42
1744,14,6,2024-03-23 17:58:35
1745,30,10,2024-03-27 10:03:23
1746,11,12,2024-03-29 12:00:18
1747,29,9,2024-03-30 11:54:26
1748,26,10,2024-04-02 09:00:40
1749,5,3,2024-04-02 16:31:52
1750,4,6,2024-04-03 14:08:07
1751,13,1,2024-04-03 15:35:09
1752,31,8,2024-04-04 15:47:33
1753,32,8,2024-04-05 09:39:28
1754,30,5,2024-04-08 11:10:21
1755,16,11,2024-04-08 16:47:26
1756,20,5,2024-04-10 10:59:09
1757,6,1,2024-04-10 12:25:22
1758,4,12,2024-04-10 13:59:21
1759,36,1,2024-04-11 09:42:15
1760,21,4,2024-04-12 09:40:44
1761,40,7,2024-04-12 15:19:08
1762,40,9,2024-04-12 17:55:33
1763,26,6,2024-04-16 16:42:34
1764,40,3,2024-04-18 15:36:59
1765,27,10,2024-04-19 11:12:57
1766,35,1,2024-04-20 09:33:47
1767,32,8,2024-04-20 16:03:00
1768,35,3,2024-04-22 11:37:36
1769,13,8,2024-04-23 17:50:38
1770,10,2,2024-04-25 10:03:52
1771,6,7,2024-04-25 10:44:58
1772,40,2,2024-04-25 12:16:46
1773,2,9,2024-04-25 12:55:59
1774,29,5,2024-04-26 12:11:01
1775,32,9,2024-04-27 14:37:43
1776,26,11,2024-04-29 09:10:21
1777,1,1,2024-04-30 18:23:08
1778,27,8,2024-05-01 10:47:09
1779,34,8,2024-05-03 10:32:44
1780,24,10,2024-05-04 10:49:59
1781,18,8,2024-05-04 16:26:36
1782,23,8,2024-05-06 13:30:29
1783,25,9,2024-05-06 17:36:43
1784,17,1,2024-05-07 17:45:04
1785,4,2,2024-05-08 14:42:19
1786,23,1,2024-05-09 15:39:31
1787,3,3,2024-05-09 17:38:14
1788,34,5,2024-05-13 14:32:45
1789,32,5,2024-05-14 12:13:06
1790,24,9,2024-05-17 10:06:17
1791,6,8,2024-05-18 16:25:23
1792,23,10,2024-05-21 18:01:42
1793,3,2,2024-05-22 12:05:16
1794,10,5,2024-05-23 09:47:41
1795,28,1,2024-05-23 13:20:23
1796,18,5,2024-05-24 13:53:13
1797,24,5,2024-05-25 09:10:37
1798,23,1,2024-05-25 09:23:57
1799,36,1,2024-05-25 18:59:24
1800,24,8,2024-05-30 18:41:16
1801,24,8,2024-05-31 10:52:07
1802,12,1,2024-06-01 18:44:38
1803,33,8,2024-06-04 10:34:37
1804,25,9,2024-06-05 12:14:08
1805,15,2,2024-06-05 13:42:15
1806,35,7,2024-06-05 17:33:16
1807,23,8,2024-06-06 13:10:45
1808,29,9,2024-06-06 13:27:36
1809,37,8,2024-06-06 18:25:08
1810,24,2,2024-06-08 09:09:43
1811,26,8,2024-06-08 10:00:58
1812,7,5,2024-06-11 11:29:42
1813,14,3,2024-06-12 11:13:56
1814,7,7,2024-06-13 15:37:27
1815,25,12,2024-06-15 11:34:20
1816,37,10,2024-06-15 13:38:17
1817,15,8,2024-06-17 09:00:40
1818,14,7,2024-06-17 10:07:16
1819,32,10,2024-06-17 18:49:40
1820,24,10,2024-06-18 11:50:44
1821,6,1,2024-06-18 12:25:34
1822,2,4,2024-06-19 16:34:42
1823,1,8,2024-06-21 13:19:53
1824,24,8,2024-06-22 14:35:06
1825,5,2,2024-06-24 11:50:58
1826,39,6,2024-06-24 15:13:51
1827,33,8,2024-06-24 16:33:23
1828,28,7,2024-06-24 18:03:59
1829,16,12,2024-06-26 14:58:44
1830,32,7,2024-06-28 13:37:00
1831,11,1,2024-07-01 16:50:25
1832,23,10,2024-07-02 09:32:49
1833,6,2,2024-07-03 14:03:54
1834,12,8,2024-07-04 15:02:20
1835,10,2,2024-07-04 18:14:56
1836,1,2,2024-07-08 18:41:31
1837,17,2,2024-07-09 17:42:42
1838,24,10,2024-07-11 17:49:27
1839,11,9,2024-07-12 11:07:33
1840,24,8,2024-07-13 15:31:32
1841,1,11,2024-07-13 15:52:39
1842,25,8,2024-07-13 17:03:02
1843,25,5,2024-07-15 16:50:44
1844,22,6,2024-07-18 15:50:19
1845,17,12,2024-07-18 16:00:27
1846,34,1,2024-07-18 18:39:02
1847,40,6,2024-07-18 18:44:56
1848,24,8,2024-07-19 10:48:26
1849,15,6,2024-07-19 12:12:44
1850,33,5,2024-07-19 14:05:39
1851,24,1,2024-07-22 17:50:02
1852,24,9,2024-07-22 18:32:10
1853,24,9,2024-07-23 15:52:13
1854,40,5,2024-07-23 17:26:45
1855,31,9,2024-07-23 18:15:53
1856,34,1,2024-07-24 14:55:37
1857,6,9,2024-07-25 10:09:20
1858,34,9,2024-07-25 17:02:31
1859,22,4,2024-07-29 09:42:10
1860,14,9,2024-07-29 10:50:01
1861,22,9,2024-07-29 14:08:38
1862,13,1,2024-07-29 16:56:04
1863,25,8,2024-07-30 12:51:53
1864,17,8,2024-07-30 13:33:19
1865,33,10,2024-07-31 17:59:59
1866,21,7,2024-08-01 11:02:00
1867,33,2,2024-08-01 12:57:41
1868,27,1,2024-08-02 13:51:13
1869,23,7,2024-08-03 10:32:18
1870,21,5,2024-08-03 14:55:46
1871,30,9,2024-08-03 17:01:57
1872,2,1,2024-08-05 10:11:39
1873,30,4,2024-08-05 14:11:35
1874,22,5,2024-08-05 16:23:41
1875,32,4,2024-08-06 09:04:02
1876,26,11,2024-08-06 11:48:28
1877,24,3,2024-08-06 17:40:37
1878,32,10,2024-08-06 18:47:59
1879,24,6,2024-08-08 09:09:21
1880,19,5,2024-08-08 11:53:23
1881,23,11,2024-08-08 11:56:10
1882,23,9,2024-08-08 16:49:49
1883,19,10,2024-08-09 09:50:20
1884,32,10,2024-08-09 18:01:31
1885,6,12,2024-08-12 10:31:34
1886,29,1,2024-08-12 11:59:40
1887,2,8,2024-08-13 17:28:46
1888,39,12,2024-08-14 13:11:51
1889,2,5,2024-08-14 14:26:43
1890,34,6,2024-08-14 15:32:04
1891,13,6,2024-08-15 17:12:25
1892,5,5,2024-08-17 12:42:25
1893,27,7,2024-08-17 17:45:14
1894,7,5,2024-08-19 18:55:45
1895,1,2,2024-08-20 15:18:59
1896,40,2,2024-08-20 17:07:28
1897,32,8,2024-08-20 17:09:06
1898,15,5,2024-08-21 17:49:57
1899,24,8,2024-08-22 11:05:27
1900,15,1,2024-08-22 11:39:10
1901,40,10,2024-08-24 11:21:11
1902,7,2,2024-08-24 16:26:57
1903,40,8,2024-08-26 15:26:34
1904,2,1,2024-08-26 15:35:50
1905,25,2,2024-08-26 18:44:15
1906,7,11,2024-08-27 09:11:28
1907,35,10,2024-08-27 11:14:40
1908,29,2,2024-08-27 13:09:33
1909,32,11,2024-08-27 16:35:25
1910,24,2,2024-08-28 18:23:25
1911,23,5,2024-08-28 18:27:24
1912,5,8,2024-08-30 10:43:13
1913,8,9,2024-09-02 11:02:04
1914,7,8,2024-09-03 14:46:07
1915,2,8,2024-09-03 15:40:56
1916,7,2,2024-09-03 16:44:00
1917,30,10,2024-09-04 09:59:12
1918,36,7,2024-09-04 11:21:34
1919,29,1,2024-09-04 11:49:47
1920,26,5,2024-09-06 11:11:01
1921,35,10,2024-09-09 10:07:26
1922,33,2,2024-09-09 11:56:49
1923,24,1,2024-09-09 15:41:24
1924,29,5,2024-09-10 09:44:04
1925,24,11,2024-09-10 15:29:44
1926,32,10,2024-09-10 17:41:09
1927,32,2,2024-09-11 13:11:12
1928,23,8,2024-09-14 10:40:52
1929,1,4,2024-09-14 12:02:27
1930,33,1,2024-09-16 14:04:29
1931,6,8,2024-09-16 14:13:46
1932,24,8,2024-09-17 10:44:52
1933,23,4,2024-09-17 14:50:20
1934,24,10,2024-09-17 17:14:01
1935,23,8,2024-09-19 16:29:20
1936,35,7,2024-09-19 17:26:31
1937,24,1,2024-09-19 18:13:44
1938,2,7,2024-09-20 12:04:32
1939,24,12,2024-09-20 14:42:12
1940,27,1,2024-09-21 12:08:51
1941,13,1,2024-09-23 09:59:35
1942,9,1,2024-09-23 11:05:01
1943,17,5,2024-09-24 14:28:42
1944,32,1,2024-09-24 16:15:48
1945,30,8,2024-09-25 14:34:04
1946,14,2,2024-09-25 17:38:09
1947,10,2,2024-09-27 16:41:00
1948,13,1,2024-09-27 16:43:30
1949,11,12,2024-09-27 18:10:11
1950,24,8,2024-09-30 11:00:28
1951,40,1,2024-10-01 10:31:05
1952,1,7,2024-10-01 10:40:25
1953,11,7,2024-10-01 13:22:45
1954,27,4,2024-10-01 15:39:00
1955,28,12,2024-10-02 11:42:56
1956,33,9,2024-10-02 18:08:48
1957,34,8,2024-10-03 15:28:17
1958,11,7,2024-10-03 17:45:19
1959,15,5,2024-10-04 10:19:00
1960,32,7,2024-10-04 14:13:48
1961,27,2,2024-10-04 15:23:41
1962,29,5,2024-10-04 15:59:48
1963,5,11,2024-10-05 10:38:48
1964,38,7,2024-10-05 11:51:07
1965,32,10,2024-10-05 12:09:31
1966,24,10,2024-10-05 16:24:35
1967,36,1,2024-10-05 17:08:42
1968,33,8,2024-10-07 09:13:20
1969,32,9,2024-10-08 15:56:31
1970,28,8,2024-10-09 12:42:42
1971,39,5,2024-10-10 12:08:49
1972,21,1,2024-10-10 12:27:18
1973,24,8,2024-10-10 17:59:36
1974,27,1,2024-10-11 12:27:12
1975,35,8,2024-10-11 13:08:30
1976,1,2,2024-10-12 15:34:43
1977,9,2,2024-10-12 18:15:31
1978,24,11,2024-10-14 13:12:52
1979,33,8,2024-10-14 15:18:40
1980,9,1,2024-10-14 17:32:38
1981,40,6,2024-10-15 10:09:01
1982,24,1,2024-10-15 15:16:38
1983,24,1,2024-10-16 14:51:51
1984,5,2,2024-10-16 15:29:53
1985,29,2,2024-10-16 16:09:31
1986,24,8,2024-10-16 16:27:59
1987,25,7,2024-10-17 10:12:19
1988,24,10,2024-10-17 13:35:06
1989,32,7,2024-10-17 18:41:07
1990,35,10,2024-10-18 09:38:53
1991,34,10,2024-10-18 12:44:37
1992,32,8,2024-10-18 12:48:53
1993,32,10,2024-10-18 15:37:27
1994,24,10,2024-10-18 15:50:39
1995,34,6,2024-10-18 16:35:06
1996,24,8,2024-10-19 14:54:24
1997,23,1,2024-10-21 14:23:41
1998,2,5,2024-10-21 18:53:28
1999,24,8,2024-10-22 16:11:08
2000,25,8,2024-10-22 18:32:17
2001,33,8,2024-10-23 14:48:24
2002,40,2,2024-10-23 16:47:08
2003,40,9,2024-10-24 12:10:43
2004,6,12,2024-10-25 12:58:17
2005,33,11,2024-10-25 14:06:48
2006,5,5,2024-10-25 15:04:40
2007,25,6,2024-10-26 12:51:00
2008,40,4,2024-10-26 18:42:06
2009,2,10,2024-10-28 11:20:08
2010,35,10,2024-10-28 17:18:19
2011,24,12,2024-10-28 18:22:34
2012,32,2,2024-10-29 13:26:57
2013,34,10,2024-10-30 18:27:57
2014,23,9,2024-10-31 10:28:47
2015,24,9,2024-11-01 11:53:15
2016,3,12,2024-11-02 16:03:28
2017,4,10,2024-11-04 12:02:52
2018,13,1,2024-11-04 14:39:32
2019,24,8,2024-11-04 17:44:37
2020,25,10,2024-11-05 16:28:49
2021,35,2,2024-11-06 12:31:05
2022,22,8,2024-11-06 15:48:22
2023,31,9,2024-11-07 10:01:24
2024,40,4,2024-11-07 16:51:15
2025,35,8,2024-11-09 10:04:44
2026,8,2,2024-11-09 15:46:55
2027,15,5,2024-11-11 10:06:24
2028,4,8,2024-11-11 16:04:57
2029,22,6,2024-11-12 12:38:20
2030,5,2,2024-11-12 14:46:14
2031,32,10,2024-11-12 15:59:23
2032,35,1,2024-11-12 16:01:25
2033,10,7,2024-11-12 18:13:04
2034,34,2,2024-11-13 09:49:17
2035,2,2,2024-11-15 09:11:41
2036,40,1,2024-11-15 15:44:10
2037,29,9,2024-11-15 17:11:42
2038,23,7,2024-11-15 17:19:50
2039,8,9,2024-11-16 12:56:19
2040,1,2,2024-11-19 15:35:35
2041,23,1,2024-11-20 14:34:48
2042,15,6,2024-11-20 14:58:03
2043,26,10,2024-11-20 17:01:52
2044,6,9,2024-11-21 11:53:20
2045,24,8,2024-11-22 12:04:20
2046,35,8,2024-11-23 15:35:49
2047,26,9,2024-11-23 18:57:44
2048,32,5,2024-11-25 09:06:24
2049,34,7,2024-11-25 11:02:04
2050,7,1,2024-11-25 14:23:44
2051,12,1,2024-11-26 12:02:52
2052,34,8,2024-11-26 13:52:12
2053,24,8,2024-11-26 17:46:30
2054,31,8,2024-11-27 12:27:48
2055,24,10,2024-11-27 13:25:48
2056,32,10,2024-11-28 09:10:54
2057,13,7,2024-11-28 12:43:31
2058,24,8,2024-11-28 17:25:34
2059,9,8,2024-11-29 13:28:35
2060,1,7,2024-11-29 14:09:12
2061,28,10,2024-11-30 13:52:29
2062,5,12,2024-12-03 09:19:14
2063,26,2,2024-12-03 15:29:44
2064,32,1,2024-12-03 16:03:08
2065,2,5,2024-12-04 16:56:20
2066,28,11,2024-12-05 11:18:05
2067,26,8,2024-12-06 12:13:54
2068,25,3,2024-12-06 13:40:26
2069,23,8,2024-12-06 17:56:46
2070,21,11,2024-12-07 09:18:30
2071,37,1,2024-12-07 15:52:34
2072,24,8,2024-12-09 14:01:27
2073,40,1,2024-12-12 09:28:50
2074,39,8,2024-12-12 10:55:57
2075,35,7,2024-12-12 13:57:45
2076,5,10,2024-12-12 14:06:17
2077,2,3,2024-12-12 14:12:53
2078,24,10,2024-12-12 14:28:11
2079,34,1,2024-12-12 16:51:33
2080,32,8,2024-12-13 15:56:18
2081,21,5,2024-12-14 15:18:32
2082,24,8,2024-12-17 15:17:13
2083,33,8,2024-12-18 18:59:04
2084,14,5,2024-12-20 14:43:13
2085,20,9,2024-12-21 09:43:42
2086,32,1,2024-12-21 15:27:26
2087,30,6,2024-12-21 17:30:35
2088,31,10,2024-12-24 18:08:17
2089,34,8,2024-12-25 13:36:58
2090,26,10,2024-12-25 14:25:43
2091,29,5,2024-12-25 17:45:27
2092,8,5,2024-12-26 16:33:58
2093,24,10,2024-12-26 18:49:29
2094,6,2,2024-12-27 09:42:18
2095,40,4,2024-12-27 16:09:19
2096,24,9,2024-12-28 09:19:37
2097,24,8,2024-12-28 12:20:40
2098,40,11,2024-12-30 13:25:12
2099,12,5,2024-12-30 14:34:05
2100,24,9,2024-12-31 18:40:02
2101,24,10,2025-01-01 16:29:27
2102,32,3,2025-01-03 12:54:57
2103,40,1,2025-01-03 15:16:44
2104,18,7,2025-01-04 14:16:56
2105,26,8,2025-01-06 09:34:53
2106,33,8,2025-01-06 14:09:41
2107,23,3,2025-01-07 14:28:57
2108,1,5,2025-01-07 16:31:59
2109,40,9,2025-01-08 11:56:40
2110,33,9,2025-01-10 17:09:48
2111,26,9,2025-01-16 09:50:49
2112,11,1,2025-01-16 11:27:36
2113,23,10,2025-01-16 14:27:14
2114,5,12,2025-01-20 10:23:10
2115,26,5,2025-01-20 13:04:35
2116,29,9,2025-01-22 09:08:28
2117,14,8,2025-01-23 18:45:24
2118,5,10,2025-01-25 15:36:36
2119,27,7,2025-01-29 14:44:21
2120,24,8,2025-01-31 10:44:44
2121,27,10,2025-02-03 14:45:05
2122,40,1,2025-02-03 15:52:48
2123,33,3,2025-02-03 16:20:43
2124,19,2,2025-02-03 17:11:56
2125,25,8,2025-02-04 09:22:05
2126,33,7,2025-02-05 16:59:50
2127,7,10,2025-02-06 15:09:59
2128,17,7,2025-02-08 16:47:49
2129,29,1,2025-02-08 16:49:42
2130,4,7,2025-02-10 09:08:40
2131,28,2,2025-02-11 16:05:44
2132,32,10,2025-02-11 17:17:08
2133,25,7,2025-02-13 18:28:23
2134,27,9,2025-02-18 09:15:01
2135,13,6,2025-02-18 15:14:16
2136,5,2,2025-02-19 09:27:22
2137,35,10,2025-02-19 17:15:16
2138,1,2,2025-02-20 16:52:22
2139,32,5,2025-02-21 11:56:08
2140,26,8,2025-02-25 14:28:42
2141,24,12,2025-02-26 16:07:36
2142,24,10,2025-02-27 09:22:56
