order_id,customer_id,store_id,order_datetime,sales_channel,payment_method
78944,34387,32,2023-12-12 19:28:55,Website,Net Banking
78945,74640,27,2023-12-12 19:29:22,Offline Store,UPI
78946,900,21,2023-12-12 19:58:38,Offline Store,UPI
78947,5271,34,2023-12-12 20:07:24,Offline Store,UPI
78948,13779,60,2023-12-12 20:08:30,Amazon,Card
78949,74255,80,2023-12-12 20:32:23,Offline Store,UPI
78950,13652,83,2023-12-12 20:36:46,Offline Store,UPI
78951,54646,32,2023-12-12 20:38:36,Amazon,Card
78952,25388,38,2023-12-12 21:05:52,Offline Store,UPI
78953,2811,106,2023-12-12 21:57:53,Flipkart,UPI
78954,11573,103,2023-12-12 21:59:54,Amazon,Card
78955,58676,62,2023-12-12 22:23:29,Amazon,UPI
78956,63726,17,2023-12-13 02:28:08,Flipkart,Card
78957,78184,114,2023-12-13 04:36:44,Mobile App,Net Banking
78958,25626,100,2023-12-13 07:13:04,Website,Card
78959,95612,112,2023-12-13 10:39:50,Offline Store,Card
78960,98738,2,2023-12-13 11:05:13,Offline Store,Card
78961,67450,21,2023-12-13 11:30:19,Offline Store,UPI
78962,35905,106,2023-12-13 11:47:02,Offline Store,Card
78963,29355,70,2023-12-13 12:07:35,Offline Store,UPI
78964,22757,35,2023-12-13 12:24:54,Offline Store,UPI
78965,22899,106,2023-12-13 13:23:12,Website,Card
78966,42283,12,2023-12-13 13:39:58,Flipkart,UPI
78967,40947,71,2023-12-13 13:59:55,Flipkart,Net Banking
78968,8172,97,2023-12-13 14:42:57,Offline Store,UPI
78969,4702,104,2023-12-13 14:46:24,Offline Store,Cash
78970,5118,29,2023-12-13 14:48:11,Amazon,Card
78971,27033,75,2023-12-13 14:53:42,Website,Card
78972,717,101,2023-12-13 15:16:27,Offline Store,Cash
78973,85616,110,2023-12-13 15:42:42,Website,UPI
78974,72110,54,2023-12-13 16:42:38,Offline Store,Cash
78975,30262,103,2023-12-13 17:00:45,Amazon,Net Banking
78976,97510,92,2023-12-13 17:42:42,Offline Store,Cash
78977,29814,17,2023-12-13 18:15:41,Offline Store,Cash
78978,17379,86,2023-12-13 18:21:21,Offline Store,Card
78979,73386,60,2023-12-13 18:22:44,Offline Store,Cash
78980,94590,13,2023-12-13 18:23:52,Offline Store,Card
78981,39491,38,2023-12-13 18:25:11,Mobile App,UPI
78982,18224,33,2023-12-13 18:26:51,Website,UPI
78983,44139,52,2023-12-13 18:28:07,Amazon,UPI
78984,4791,33,2023-12-13 18:53:03,Offline Store,Cash
78985,97700,45,2023-12-13 19:07:06,Website,UPI
78986,65717,77,2023-12-13 19:27:01,Mobile App,Card
78987,39142,120,2023-12-13 19:37:39,Mobile App,UPI
78988,29877,120,2023-12-13 19:53:17,Website,Card
78989,19303,116,2023-12-13 20:01:58,Offline Store,UPI
78990,14959,56,2023-12-13 20:20:30,Offline Store,UPI
78991,99835,71,2023-12-13 20:28:32,Offline Store,UPI
78992,87482,1,2023-12-13 21:00:42,Offline Store,Card
78993,86600,17,2023-12-13 21:02:34,Offline Store,UPI
78994,66244,101,2023-12-13 21:48:07,Amazon,UPI
78995,71512,60,2023-12-14 01:41:02,Website,Card
78996,26254,93,2023-12-14 01:48:44,Amazon,Net Banking
78997,92393,110,2023-12-14 03:31:02,Amazon,UPI
78998,52807,35,2023-12-14 07:11:01,Amazon,UPI
78999,85518,38,2023-12-14 07:27:01,Mobile App,UPI
79000,45391,100,2023-12-14 10:31:45,Offline Store,Card
79001,4069,112,2023-12-14 11:01:58,Offline Store,Card
79002,94085,120,2023-12-14 11:28:26,Offline Store,Card
79003,54762,89,2023-12-14 12:22:43,Offline Store,Card
79004,43425,1,2023-12-14 12:29:46,Offline Store,Cash
79005,5563,34,2023-12-14 12:38:20,Offline Store,Cash
79006,76759,17,2023-12-14 13:07:15,Offline Store,Cash
79007,30881,101,2023-12-14 13:34:14,Website,Net Banking
79008,53851,106,2023-12-14 14:42:05,Offline Store,UPI
79009,58710,43,2023-12-14 15:03:08,Offline Store,Card
79010,21236,17,2023-12-14 15:32:31,Offline Store,Cash
79011,89604,116,2023-12-14 15:45:26,Mobile App,Net Banking
79012,3539,40,2023-12-14 16:16:18,Mobile App,Card
79013,76728,59,2023-12-14 16:24:16,Offline Store,Card
79014,81272,32,2023-12-14 17:11:26,Offline Store,Card
79015,44661,45,2023-12-14 17:13:28,Offline Store,Card
79016,83713,101,2023-12-14 17:14:16,Offline Store,Cash
79017,22860,100,2023-12-14 17:17:15,Mobile App,Net Banking
79018,96673,24,2023-12-14 17:24:47,Amazon,Net Banking
79019,2977,71,2023-12-14 17:26:42,Offline Store,UPI
79020,29405,8,2023-12-14 17:41:24,Offline Store,Cash
79021,22132,28,2023-12-14 17:59:01,Offline Store,Cash
79022,98358,56,2023-12-14 18:18:32,Offline Store,Card
79023,97620,75,2023-12-14 18:20:33,Offline Store,Card
79024,85077,45,2023-12-14 18:26:55,Offline Store,UPI
79025,22741,36,2023-12-14 18:31:51,Website,Card
79026,3635,116,2023-12-14 18:42:00,Offline Store,UPI
79027,96633,46,2023-12-14 18:42:25,Offline Store,UPI
79028,13732,17,2023-12-14 18:46:42,Offline Store,Card
79029,57741,65,2023-12-14 18:51:45,Offline Store,Card
79030,91153,114,2023-12-14 19:02:56,Mobile App,UPI
79031,24693,26,2023-12-14 19:10:45,Website,UPI
79032,51138,76,2023-12-14 19:17:02,Mobile App,UPI
79033,34067,116,2023-12-14 19:25:15,Offline Store,Cash
79034,13415,59,2023-12-14 19:44:50,Amazon,UPI
79035,11011,112,2023-12-14 19:48:25,Offline Store,Cash
79036,36639,101,2023-12-14 19:53:53,Website,UPI
79037,36609,89,2023-12-14 20:07:52,Mobile App,Card
79038,2598,28,2023-12-14 20:09:37,Offline Store,Cash
79039,2942,35,2023-12-14 20:09:42,Offline Store,Cash
79040,84214,2,2023-12-14 20:23:55,Amazon,Net Banking
79041,77597,56,2023-12-14 20:37:30,Flipkart,UPI
79042,9617,97,2023-12-14 20:52:18,Offline Store,UPI
79043,92962,75,2023-12-14 21:00:21,Mobile App,UPI
79044,27635,43,2023-12-14 21:07:29,Flipkart,Card
79045,73423,75,2023-12-14 22:09:28,Mobile App,Net Banking
79046,25996,35,2023-12-14 23:42:28,Website,Card
79047,58249,30,2023-12-15 05:05:40,Mobile App,UPI
79048,54209,17,2023-12-15 05:19:12,Mobile App,UPI
79049,40198,106,2023-12-15 07:44:04,Mobile App,UPI
79050,30132,97,2023-12-15 08:39:07,Amazon,UPI
79051,70959,75,2023-12-15 09:56:24,Mobile App,UPI
79052,96266,34,2023-12-15 09:57:02,Mobile App,Card
79053,56310,7,2023-12-15 11:17:09,Website,UPI
79054,97148,17,2023-12-15 11:24:21,Mobile App,UPI
79055,2302,106,2023-12-15 12:20:30,Offline Store,Card
79056,70931,20,2023-12-15 12:25:58,Offline Store,UPI
79057,60878,40,2023-12-15 12:38:29,Website,Card
79058,53418,42,2023-12-15 13:14:59,Mobile App,UPI
79059,98834,44,2023-12-15 13:42:17,Mobile App,UPI
79060,81326,104,2023-12-15 13:57:18,Offline Store,Cash
79061,90671,2,2023-12-15 14:14:46,Offline Store,UPI
79062,84972,106,2023-12-15 14:42:46,Mobile App,UPI
79063,31729,104,2023-12-15 15:04:54,Mobile App,Card
79064,39998,96,2023-12-15 15:26:59,Offline Store,Card
79065,81171,112,2023-12-15 15:50:08,Offline Store,UPI
79066,63451,46,2023-12-15 16:04:24,Offline Store,Card
79067,58392,112,2023-12-15 16:06:34,Offline Store,UPI
79068,80212,46,2023-12-15 16:15:07,Offline Store,UPI
79069,8675,40,2023-12-15 16:16:53,Offline Store,UPI
79070,24979,38,2023-12-15 16:36:43,Offline Store,UPI
79071,74114,116,2023-12-15 16:38:56,Amazon,Net Banking
79072,65465,109,2023-12-15 17:13:46,Offline Store,Cash
79073,39383,12,2023-12-15 17:31:50,Mobile App,Card
79074,61752,21,2023-12-15 17:39:39,Offline Store,UPI
79075,16095,46,2023-12-15 17:52:44,Offline Store,Card
79076,33400,30,2023-12-15 18:59:41,Website,UPI
79077,74181,52,2023-12-15 19:18:05,Mobile App,Net Banking
79078,46224,66,2023-12-15 19:28:09,Offline Store,Cash
79079,89449,8,2023-12-15 19:29:55,Flipkart,Card
79080,6674,1,2023-12-15 19:48:48,Website,UPI
79081,20146,118,2023-12-15 19:52:15,Website,Card
79082,25845,62,2023-12-15 19:57:08,Offline Store,Cash
79083,14949,83,2023-12-15 20:06:49,Offline Store,Card
79084,48093,83,2023-12-15 20:13:37,Amazon,Net Banking
79085,69666,97,2023-12-15 21:18:31,Offline Store,UPI
79086,8116,1,2023-12-15 22:08:14,Amazon,Net Banking
79087,63894,42,2023-12-15 22:38:00,Mobile App,Cash
79088,90559,17,2023-12-15 22:50:25,Mobile App,Card
79089,93372,97,2023-12-15 23:16:21,Mobile App,Card
79090,43463,92,2023-12-16 03:51:24,Website,Card
79091,16782,40,2023-12-16 06:28:54,Website,Net Banking
79092,47860,97,2023-12-16 08:37:13,Flipkart,Net Banking
79093,7981,50,2023-12-16 09:03:25,Mobile App,Card
79094,25640,32,2023-12-16 10:02:30,Offline Store,UPI
79095,28697,118,2023-12-16 10:23:18,Flipkart,Net Banking
79096,66432,116,2023-12-16 10:38:46,Flipkart,Card
79097,66126,17,2023-12-16 10:42:27,Offline Store,Card
79098,66493,109,2023-12-16 10:53:07,Offline Store,UPI
79099,37884,106,2023-12-16 11:07:37,Offline Store,Cash
79100,6292,56,2023-12-16 11:09:29,Mobile App,UPI
79101,55394,29,2023-12-16 11:17:50,Offline Store,UPI
79102,81280,101,2023-12-16 11:35:15,Offline Store,UPI
79103,58080,116,2023-12-16 12:52:49,Offline Store,Card
79104,93421,80,2023-12-16 12:58:05,Offline Store,UPI
79105,81232,118,2023-12-16 13:20:11,Offline Store,Card
79106,29067,7,2023-12-16 13:55:34,Mobile App,UPI
79107,15773,45,2023-12-16 14:32:39,Offline Store,Card
79108,57039,118,2023-12-16 14:39:46,Offline Store,Cash
79109,93681,40,2023-12-16 14:45:54,Offline Store,Card
79110,6427,72,2023-12-16 15:00:32,Website,Card
79111,46721,75,2023-12-16 15:06:22,Amazon,UPI
79112,79743,30,2023-12-16 15:18:58,Offline Store,Cash
79113,38795,12,2023-12-16 15:20:38,Mobile App,UPI
79114,60075,70,2023-12-16 15:57:16,Website,UPI
79115,63826,17,2023-12-16 16:09:02,Amazon,UPI
79116,12396,54,2023-12-16 16:21:22,Offline Store,Card
79117,93366,1,2023-12-16 16:32:46,Website,Net Banking
79118,26422,33,2023-12-16 16:50:57,Mobile App,Card
79119,22856,118,2023-12-16 17:16:38,Offline Store,UPI
79120,24572,71,2023-12-16 17:29:26,Website,Net Banking
79121,34087,97,2023-12-16 17:35:54,Offline Store,UPI
79122,66955,62,2023-12-16 17:58:48,Offline Store,Cash
79123,38039,93,2023-12-16 18:12:32,Offline Store,Card
79124,50440,112,2023-12-16 18:12:39,Offline Store,Cash
79125,4893,44,2023-12-16 18:14:13,Mobile App,UPI
79126,38094,32,2023-12-16 18:20:23,Offline Store,UPI
79127,28577,83,2023-12-16 18:23:13,Mobile App,Card
79128,45141,60,2023-12-16 18:26:40,Mobile App,UPI
79129,46483,62,2023-12-16 18:32:28,Offline Store,Card
79130,7623,64,2023-12-16 18:38:44,Offline Store,UPI
79131,88170,96,2023-12-16 18:53:24,Offline Store,UPI
79132,45047,17,2023-12-16 18:54:07,Mobile App,UPI
79133,36427,30,2023-12-16 18:57:06,Offline Store,UPI
79134,55033,29,2023-12-16 19:05:46,Offline Store,UPI
79135,9349,46,2023-12-16 19:07:30,Website,Net Banking
79136,67226,26,2023-12-16 19:07:36,Offline Store,UPI
79137,93301,13,2023-12-16 19:12:30,Website,UPI
79138,8773,112,2023-12-16 19:13:05,Amazon,UPI
79139,2789,75,2023-12-16 19:21:38,Offline Store,Card
79140,43246,49,2023-12-16 19:27:32,Website,Card
79141,66830,3,2023-12-16 19:32:31,Flipkart,Net Banking
79142,99648,70,2023-12-16 19:33:02,Flipkart,Card
79143,2167,62,2023-12-16 19:36:28,Mobile App,UPI
79144,83478,118,2023-12-16 19:40:46,Offline Store,UPI
79145,62892,1,2023-12-16 19:44:00,Offline Store,Cash
79146,86509,104,2023-12-16 19:49:40,Offline Store,UPI
79147,28917,45,2023-12-16 19:58:39,Offline Store,UPI
79148,28038,116,2023-12-16 20:00:57,Offline Store,UPI
79149,64072,101,2023-12-16 20:00:57,Website,Card
79150,51175,24,2023-12-16 20:08:19,Mobile App,Net Banking
79151,86338,100,2023-12-16 20:39:04,Offline Store,UPI
79152,52536,3,2023-12-16 20:45:45,Offline Store,UPI
79153,290,17,2023-12-16 20:49:15,Offline Store,UPI
79154,47386,34,2023-12-16 21:09:41,Offline Store,UPI
79155,35583,104,2023-12-16 21:16:32,Amazon,Net Banking
79156,52895,66,2023-12-16 21:17:17,Offline Store,Cash
79157,18004,52,2023-12-16 21:18:40,Flipkart,UPI
79158,12531,52,2023-12-16 21:25:45,Amazon,Card
79159,3398,116,2023-12-16 21:28:04,Mobile App,Net Banking
79160,28545,21,2023-12-16 21:36:07,Offline Store,Cash
79161,15267,92,2023-12-16 21:45:39,Offline Store,UPI
79162,88007,70,2023-12-16 22:54:20,Mobile App,UPI
79163,61849,26,2023-12-17 02:07:20,Mobile App,UPI
79164,44342,17,2023-12-17 03:46:01,Mobile App,Card
79165,46195,30,2023-12-17 06:14:48,Flipkart,Card
79166,33187,101,2023-12-17 10:47:47,Offline Store,Card
79167,22157,29,2023-12-17 10:50:25,Mobile App,UPI
79168,21600,83,2023-12-17 10:55:14,Website,UPI
79169,74890,9,2023-12-17 10:56:06,Website,Card
79170,94989,17,2023-12-17 11:05:30,Offline Store,UPI
79171,15548,3,2023-12-17 11:59:05,Offline Store,Cash
79172,23736,5,2023-12-17 12:21:55,Offline Store,UPI
79173,67410,54,2023-12-17 12:52:07,Offline Store,Cash
79174,17016,75,2023-12-17 13:11:23,Offline Store,UPI
79175,83332,17,2023-12-17 13:29:01,Offline Store,UPI
79176,86858,103,2023-12-17 14:33:31,Mobile App,UPI
79177,90201,89,2023-12-17 14:37:45,Offline Store,Cash
79178,69266,80,2023-12-17 15:37:23,Offline Store,Card
79179,31059,80,2023-12-17 15:41:06,Offline Store,Cash
79180,25679,77,2023-12-17 15:42:14,Offline Store,Card
79181,99074,60,2023-12-17 15:43:02,Website,UPI
79182,93591,66,2023-12-17 15:44:31,Offline Store,Cash
79183,66342,56,2023-12-17 15:48:10,Offline Store,Cash
79184,91804,60,2023-12-17 16:02:31,Offline Store,Cash
79185,95134,60,2023-12-17 16:04:56,Offline Store,Card
79186,38052,71,2023-12-17 16:13:25,Offline Store,UPI
79187,94481,28,2023-12-17 16:43:33,Offline Store,UPI
79188,36370,55,2023-12-17 16:57:16,Offline Store,Card
79189,75095,29,2023-12-17 17:03:49,Offline Store,Card
79190,5029,2,2023-12-17 17:04:15,Mobile App,UPI
79191,27876,112,2023-12-17 17:33:58,Offline Store,UPI
79192,45160,34,2023-12-17 17:47:17,Mobile App,UPI
79193,12781,32,2023-12-17 18:04:49,Mobile App,Net Banking
79194,67843,44,2023-12-17 18:18:45,Offline Store,UPI
79195,27961,25,2023-12-17 18:19:54,Mobile App,UPI
79196,89563,62,2023-12-17 18:28:10,Website,UPI
79197,16260,71,2023-12-17 18:35:03,Offline Store,Cash
79198,74335,101,2023-12-17 18:40:26,Offline Store,UPI
79199,76461,101,2023-12-17 18:43:29,Offline Store,Cash
79200,96849,64,2023-12-17 18:46:19,Website,UPI
79201,78481,89,2023-12-17 18:51:48,Offline Store,Card
79202,25473,52,2023-12-17 19:01:38,Offline Store,Cash
79203,68255,37,2023-12-17 19:05:40,Offline Store,UPI
79204,60477,17,2023-12-17 19:08:00,Offline Store,UPI
79205,49285,32,2023-12-17 19:13:02,Offline Store,Net Banking
79206,86133,96,2023-12-17 19:15:03,Offline Store,UPI
79207,38267,104,2023-12-17 19:20:37,Offline Store,UPI
79208,21760,49,2023-12-17 19:26:04,Mobile App,UPI
79209,81006,34,2023-12-17 19:31:14,Offline Store,Cash
79210,26114,75,2023-12-17 19:40:01,Mobile App,UPI
79211,28325,37,2023-12-17 19:41:08,Offline Store,Card
79212,66029,106,2023-12-17 19:55:45,Flipkart,Net Banking
79213,5155,40,2023-12-17 19:56:29,Offline Store,UPI
79214,38030,32,2023-12-17 19:59:37,Offline Store,UPI
79215,68776,1,2023-12-17 20:08:24,Website,Net Banking
79216,29994,55,2023-12-17 20:08:53,Website,UPI
79217,81429,32,2023-12-17 20:17:49,Offline Store,Card
79218,22451,49,2023-12-17 20:32:58,Offline Store,Cash
79219,55486,80,2023-12-17 20:38:55,Offline Store,UPI
79220,30024,29,2023-12-17 20:41:17,Offline Store,Cash
79221,81139,66,2023-12-17 20:50:28,Flipkart,Net Banking
79222,65077,27,2023-12-17 21:25:37,Website,Net Banking
79223,78843,86,2023-12-17 21:37:02,Offline Store,Card
79224,9982,114,2023-12-17 21:40:27,Offline Store,UPI
79225,60278,116,2023-12-17 21:40:56,Mobile App,Net Banking
79226,70717,8,2023-12-17 22:07:18,Amazon,Net Banking
79227,99403,71,2023-12-17 22:16:57,Website,UPI
79228,41442,50,2023-12-17 22:55:23,Website,Net Banking
79229,31731,93,2023-12-17 22:58:40,Amazon,Card
79230,38090,116,2023-12-18 01:46:28,Website,UPI
79231,36186,7,2023-12-18 02:48:08,Mobile App,UPI
79232,91268,17,2023-12-18 06:46:14,Mobile App,UPI
79233,49779,7,2023-12-18 08:48:54,Website,Card
79234,15436,56,2023-12-18 10:28:04,Website,Card
79235,90963,46,2023-12-18 10:51:11,Website,Card
79236,58549,8,2023-12-18 10:55:27,Offline Store,Card
79237,42361,56,2023-12-18 11:14:50,Offline Store,Cash
79238,70156,2,2023-12-18 11:40:01,Offline Store,Cash
79239,19616,89,2023-12-18 11:55:34,Offline Store,Card
79240,83739,116,2023-12-18 12:33:06,Offline Store,Cash
79241,18020,104,2023-12-18 13:52:39,Offline Store,UPI
79242,64830,100,2023-12-18 14:01:49,Offline Store,Card
79243,11445,75,2023-12-18 14:02:09,Offline Store,UPI
79244,21320,45,2023-12-18 14:21:54,Website,Net Banking
79245,35879,114,2023-12-18 14:25:03,Offline Store,Card
79246,33687,89,2023-12-18 14:52:35,Website,UPI
79247,71192,59,2023-12-18 15:26:37,Offline Store,UPI
79248,52753,89,2023-12-18 15:49:20,Flipkart,Card
79249,89342,26,2023-12-18 16:16:16,Offline Store,UPI
79250,57393,70,2023-12-18 16:30:07,Offline Store,UPI
79251,56197,24,2023-12-18 16:51:43,Offline Store,UPI
79252,50818,77,2023-12-18 16:53:15,Offline Store,Card
79253,78444,44,2023-12-18 17:15:16,Flipkart,Net Banking
79254,75607,114,2023-12-18 17:25:07,Offline Store,Cash
79255,10642,35,2023-12-18 17:26:07,Offline Store,Net Banking
79256,18398,29,2023-12-18 17:38:54,Offline Store,UPI
79257,1449,100,2023-12-18 17:47:32,Offline Store,Cash
79258,49617,45,2023-12-18 17:51:03,Website,UPI
79259,2087,59,2023-12-18 18:01:04,Offline Store,Cash
79260,44002,40,2023-12-18 18:19:11,Offline Store,UPI
79261,56144,86,2023-12-18 18:21:29,Mobile App,Net Banking
79262,42533,20,2023-12-18 18:28:28,Offline Store,UPI
79263,31019,32,2023-12-18 18:32:15,Amazon,UPI
79264,20165,112,2023-12-18 18:33:22,Flipkart,Net Banking
79265,86281,56,2023-12-18 18:45:01,Offline Store,Cash
79266,16406,35,2023-12-18 18:48:44,Mobile App,UPI
79267,84230,83,2023-12-18 18:56:59,Offline Store,UPI
79268,41065,86,2023-12-18 18:58:49,Offline Store,Card
79269,46182,119,2023-12-18 19:09:14,Offline Store,UPI
79270,99354,114,2023-12-18 19:26:21,Mobile App,UPI
79271,7308,43,2023-12-18 19:47:17,Offline Store,Cash
79272,94699,75,2023-12-18 19:51:49,Flipkart,Card
79273,98199,37,2023-12-18 20:03:52,Mobile App,UPI
79274,96667,24,2023-12-18 20:07:24,Website,UPI
79275,44556,116,2023-12-18 20:24:24,Offline Store,Cash
79276,32310,7,2023-12-18 20:25:07,Website,Card
79277,23120,36,2023-12-18 20:31:34,Offline Store,UPI
79278,48515,112,2023-12-18 20:39:30,Mobile App,Card
79279,50505,45,2023-12-18 20:41:13,Offline Store,UPI
79280,18380,50,2023-12-18 21:12:58,Offline Store,Cash
79281,59246,104,2023-12-18 21:19:24,Mobile App,Card
79282,75805,104,2023-12-18 23:48:30,Mobile App,UPI
79283,83737,44,2023-12-19 04:16:06,Mobile App,UPI
79284,14097,47,2023-12-19 05:44:47,Website,UPI
79285,86951,72,2023-12-19 07:25:57,Website,UPI
79286,88723,66,2023-12-19 07:55:50,Mobile App,UPI
79287,14613,12,2023-12-19 08:08:11,Flipkart,UPI
79288,82791,12,2023-12-19 10:01:27,Amazon,UPI
79289,2870,32,2023-12-19 10:22:09,Website,Card
79290,47360,81,2023-12-19 10:36:01,Offline Store,Cash
79291,67960,56,2023-12-19 10:47:32,Offline Store,Card
79292,14153,83,2023-12-19 11:41:59,Website,UPI
79293,79706,89,2023-12-19 11:44:55,Offline Store,Cash
79294,1113,52,2023-12-19 13:17:02,Offline Store,Cash
79295,18129,1,2023-12-19 14:06:12,Flipkart,Card
79296,3150,106,2023-12-19 14:25:28,Offline Store,Cash
79297,16727,44,2023-12-19 14:35:27,Offline Store,Card
79298,76771,24,2023-12-19 14:47:45,Offline Store,UPI
79299,95454,17,2023-12-19 14:49:32,Flipkart,Net Banking
79300,53389,35,2023-12-19 15:00:13,Offline Store,Card
79301,73585,12,2023-12-19 15:10:59,Offline Store,UPI
79302,28582,100,2023-12-19 15:13:17,Offline Store,Card
79303,29853,93,2023-12-19 15:20:50,Website,UPI
79304,93321,106,2023-12-19 15:20:58,Offline Store,Card
79305,22072,17,2023-12-19 16:14:44,Offline Store,Cash
79306,91537,92,2023-12-19 16:17:26,Mobile App,Net Banking
79307,75386,92,2023-12-19 16:48:33,Amazon,Net Banking
79308,53499,45,2023-12-19 16:49:53,Mobile App,Net Banking
79309,66964,92,2023-12-19 17:32:28,Offline Store,UPI
79310,40512,77,2023-12-19 17:36:16,Offline Store,Card
79311,64266,3,2023-12-19 17:53:33,Flipkart,Card
79312,96474,35,2023-12-19 18:18:24,Offline Store,UPI
79313,85881,97,2023-12-19 18:42:00,Offline Store,Net Banking
79314,1488,76,2023-12-19 18:45:42,Offline Store,UPI
79315,19792,97,2023-12-19 19:10:46,Flipkart,Net Banking
79316,22280,21,2023-12-19 19:12:15,Offline Store,Cash
79317,60598,116,2023-12-19 19:33:30,Offline Store,Card
79318,69909,21,2023-12-19 19:37:11,Offline Store,UPI
79319,35950,2,2023-12-19 19:47:23,Offline Store,Card
79320,13094,108,2023-12-19 19:50:58,Offline Store,UPI
79321,868,35,2023-12-19 20:01:55,Offline Store,Cash
79322,97608,29,2023-12-19 20:08:22,Website,UPI
79323,5136,60,2023-12-19 20:47:59,Mobile App,UPI
79324,14097,44,2023-12-19 20:48:18,Flipkart,UPI
79325,26956,101,2023-12-19 20:56:16,Offline Store,UPI
79326,29919,112,2023-12-19 21:01:17,Offline Store,Cash
79327,57298,37,2023-12-20 04:16:30,Website,Net Banking
79328,88842,89,2023-12-20 06:43:36,Mobile App,UPI
79329,70597,103,2023-12-20 07:32:22,Mobile App,Card
79330,84,46,2023-12-20 07:43:25,Amazon,Card
79331,20490,20,2023-12-20 08:20:01,Amazon,UPI
79332,62662,3,2023-12-20 09:50:28,Website,UPI
79333,65779,1,2023-12-20 09:56:54,Mobile App,UPI
79334,55610,116,2023-12-20 10:27:55,Offline Store,Card
79335,40472,89,2023-12-20 10:34:55,Offline Store,UPI
79336,7767,29,2023-12-20 10:45:04,Offline Store,Cash
79337,17062,32,2023-12-20 11:07:11,Amazon,UPI
79338,76384,106,2023-12-20 11:11:39,Amazon,Card
79339,37276,101,2023-12-20 12:17:59,Website,Card
79340,6843,1,2023-12-20 12:18:51,Amazon,Card
79341,47502,60,2023-12-20 12:55:36,Amazon,UPI
79342,46147,93,2023-12-20 12:59:31,Offline Store,Card
79343,85421,118,2023-12-20 13:53:42,Offline Store,UPI
79344,27996,71,2023-12-20 14:39:02,Offline Store,Card
79345,67614,59,2023-12-20 15:16:09,Offline Store,UPI
79346,68459,20,2023-12-20 15:46:31,Offline Store,Cash
79347,13020,116,2023-12-20 16:51:24,Offline Store,UPI
79348,98508,35,2023-12-20 16:53:00,Offline Store,UPI
79349,8748,40,2023-12-20 17:04:53,Mobile App,UPI
79350,34181,111,2023-12-20 17:29:41,Website,Card
79351,51535,37,2023-12-20 17:37:10,Offline Store,Cash
79352,49863,7,2023-12-20 17:40:22,Offline Store,Cash
79353,37334,118,2023-12-20 18:06:47,Offline Store,UPI
79354,50886,24,2023-12-20 18:17:25,Flipkart,UPI
79355,37351,89,2023-12-20 18:20:15,Offline Store,UPI
79356,17628,28,2023-12-20 18:36:14,Offline Store,UPI
79357,43805,32,2023-12-20 18:51:43,Website,Net Banking
79358,94955,75,2023-12-20 18:54:15,Mobile App,UPI
79359,76315,89,2023-12-20 19:01:06,Website,UPI
79360,13148,40,2023-12-20 19:05:36,Amazon,UPI
79361,38534,46,2023-12-20 19:14:09,Offline Store,Card
79362,83411,111,2023-12-20 19:34:02,Offline Store,Card
79363,88468,120,2023-12-20 19:52:19,Amazon,Net Banking
79364,26046,17,2023-12-20 19:55:04,Offline Store,Card
79365,16454,45,2023-12-20 20:09:17,Offline Store,Cash
79366,28187,1,2023-12-20 20:22:57,Offline Store,UPI
79367,68848,83,2023-12-20 20:23:15,Website,UPI
79368,90555,93,2023-12-20 20:24:51,Offline Store,Card
79369,89042,17,2023-12-20 20:25:59,Amazon,Card
79370,3603,17,2023-12-20 20:30:44,Website,Net Banking
79371,14156,110,2023-12-20 20:36:11,Mobile App,UPI
79372,54186,110,2023-12-20 20:38:25,Amazon,Card
79373,86508,104,2023-12-20 20:50:33,Offline Store,UPI
79374,11889,62,2023-12-20 21:12:43,Amazon,Net Banking
79375,70143,86,2023-12-20 21:50:36,Offline Store,Card
79376,23215,38,2023-12-20 22:06:30,Mobile App,Net Banking
79377,17992,75,2023-12-20 23:31:54,Amazon,Net Banking
79378,13284,35,2023-12-21 08:26:25,Mobile App,UPI
79379,79306,26,2023-12-21 08:34:39,Amazon,Card
79380,31326,30,2023-12-21 09:15:35,Mobile App,UPI
79381,59199,116,2023-12-21 09:39:01,Mobile App,Cash
79382,20903,12,2023-12-21 10:35:27,Mobile App,Net Banking
79383,51157,44,2023-12-21 11:49:27,Offline Store,Card
79384,60989,32,2023-12-21 11:57:00,Offline Store,UPI
79385,46728,60,2023-12-21 12:03:02,Flipkart,Net Banking
79386,1589,3,2023-12-21 12:29:52,Mobile App,UPI
79387,80552,108,2023-12-21 12:53:17,Mobile App,Card
79388,99733,80,2023-12-21 13:05:02,Offline Store,Cash
79389,61642,77,2023-12-21 13:12:11,Flipkart,Net Banking
79390,73638,21,2023-12-21 13:35:04,Mobile App,UPI
79391,18358,111,2023-12-21 13:39:33,Offline Store,UPI
79392,33760,112,2023-12-21 14:32:37,Amazon,UPI
79393,7576,112,2023-12-21 15:10:56,Offline Store,Cash
79394,62464,34,2023-12-21 15:17:35,Offline Store,Cash
79395,60553,118,2023-12-21 15:17:35,Offline Store,UPI
79396,59727,17,2023-12-21 15:38:21,Mobile App,UPI
79397,6302,71,2023-12-21 15:38:32,Mobile App,Net Banking
79398,93461,106,2023-12-21 15:54:10,Offline Store,UPI
79399,1551,8,2023-12-21 15:58:55,Offline Store,UPI
79400,96870,66,2023-12-21 16:01:08,Mobile App,UPI
79401,54033,33,2023-12-21 16:25:52,Website,UPI
