return_id,order_detail_id,return_datetime,returned_quantity,return_status
1117,69656,2021-11-20 19:14:24,1,Refunded
1118,68878,2021-11-21 4:49:54,1,Refunded
1119,66890,2021-11-21 6:51:57,1,Refunded
1120,70039,2021-11-21 12:44:47,1,Refunded
1121,69923,2021-11-21 20:21:29,1,Replaced
1122,69912,2021-11-22 3:15:38,1,Approved
1123,68951,2021-11-23 3:10:01,1,Refunded
1124,69468,2021-11-23 8:19:31,1,Refunded
1125,70353,2021-11-23 18:00:14,1,Refunded
1126,70462,2021-11-25 21:52:00,1,Refunded
1127,70170,2021-11-26 22:12:19,1,Replaced
1128,69800,2021-11-27 15:47:18,1,Refunded
1129,67121,2021-12-01 18:27:12,1,Refunded
1130,69683,2021-12-04 2:49:29,1,Replaced
1131,70369,2021-12-04 8:59:36,1,Rejected
1132,71389,2021-12-04 22:17:52,1,Refunded
1133,71251,2021-12-06 2:01:23,1,Refunded
1134,71564,2021-12-06 8:03:17,1,Replaced
1135,69132,2021-12-06 11:46:13,1,Approved
1136,71142,2021-12-06 13:30:54,1,Refunded
1137,68858,2021-12-06 15:58:30,1,Refunded
1138,71147,2021-12-06 17:55:43,1,Refunded
1139,70693,2021-12-06 18:34:59,1,Approved
1140,69585,2021-12-06 20:36:08,1,Refunded
1141,71589,2021-12-08 13:02:18,1,Refunded
1142,70617,2021-12-08 15:52:32,1,Replaced
1143,71855,2021-12-10 17:45:32,1,Refunded
1144,70938,2021-12-11 0:04:40,1,Refunded
1145,71061,2021-12-11 6:00:27,1,Refunded
1146,71865,2021-12-11 9:54:46,1,Replaced
1147,71601,2021-12-11 18:14:29,1,Refunded
1148,70463,2021-12-12 17:45:56,1,Refunded
1149,71922,2021-12-13 16:31:28,2,Approved
1150,71705,2021-12-13 21:25:00,1,Refunded
1151,70672,2021-12-13 23:53:00,1,Rejected
1152,71990,2021-12-14 6:58:14,1,Refunded
1153,72005,2021-12-15 21:09:51,1,Refunded
1154,72072,2021-12-15 22:37:05,2,Refunded
1155,72006,2021-12-16 18:16:00,1,Refunded
1156,70820,2021-12-17 1:09:01,1,Refunded
1157,72152,2021-12-17 2:46:38,1,Refunded
1158,71979,2021-12-17 3:15:39,1,Refunded
1159,71910,2021-12-17 17:00:16,1,Refunded
1160,70171,2021-12-17 17:42:50,1,Approved
1161,70117,2021-12-17 23:15:27,1,Refunded
1162,72325,2021-12-19 17:44:17,1,Refunded
1163,72172,2021-12-19 22:04:01,1,Refunded
1164,72305,2021-12-20 2:55:30,1,Replaced
1165,72374,2021-12-20 22:23:17,1,Replaced
1166,72337,2021-12-21 2:18:01,1,Replaced
1167,71763,2021-12-22 10:22:32,1,Refunded
1168,72294,2021-12-22 12:11:43,1,Replaced
1169,71970,2021-12-23 17:32:45,1,Refunded
1170,71010,2021-12-23 20:48:11,1,Replaced
1171,72532,2021-12-24 19:37:24,1,Refunded
1172,71025,2021-12-24 19:55:00,1,Refunded
1173,72415,2021-12-26 1:00:29,1,Refunded
1174,72182,2021-12-26 10:18:27,1,Approved
1175,72698,2021-12-27 21:59:03,1,Refunded
1176,72367,2021-12-28 8:07:38,1,Approved
1177,72797,2021-12-28 12:30:16,1,Refunded
1178,72894,2021-12-29 6:00:03,1,Refunded
1179,72614,2021-12-29 11:05:49,1,Replaced
1180,72458,2021-12-29 15:48:17,1,Refunded
1181,72988,2021-12-31 3:14:22,1,Refunded
1182,72330,2021-12-31 12:32:03,1,Refunded
1183,72645,2022-01-02 1:42:18,1,Refunded
1184,72687,2022-01-02 2:22:52,1,Rejected
1185,72992,2022-01-02 12:34:48,1,Approved
1186,72145,2022-01-03 11:09:55,1,Refunded
1187,72975,2022-01-05 5:49:40,1,Replaced
1188,72927,2022-01-05 15:35:20,1,Refunded
1189,72512,2022-01-05 17:35:04,1,Replaced
1190,73227,2022-01-09 1:30:43,1,Refunded
1191,73052,2022-01-09 9:04:04,1,Refunded
1192,73243,2022-01-09 22:16:53,1,Refunded
1193,73407,2022-01-11 0:11:37,1,Refunded
1194,73277,2022-01-11 10:09:03,1,Approved
1195,73763,2022-01-13 3:00:02,1,Refunded
1196,72418,2022-01-15 7:51:14,1,Rejected
1197,73436,2022-01-16 13:04:15,1,Requested
1198,73702,2022-01-17 0:29:43,1,Refunded
1199,73777,2022-01-18 14:32:48,1,Refunded
1200,73859,2022-01-19 5:36:44,1,Rejected
1201,73989,2022-01-19 16:29:57,1,Refunded
1202,73711,2022-01-19 18:15:57,1,Refunded
1203,74145,2022-01-19 18:46:31,1,Requested
1204,73979,2022-01-23 13:17:23,1,Replaced
1205,74165,2022-01-23 20:10:05,1,Refunded
1206,74274,2022-01-24 1:59:30,1,Refunded
1207,74418,2022-01-24 4:34:44,1,Refunded
1208,73338,2022-01-25 17:34:48,1,Refunded
1209,74344,2022-01-28 6:19:55,1,Refunded
1210,74609,2022-01-29 20:26:51,1,Refunded
1211,74679,2022-01-30 12:09:06,1,Refunded
1212,73117,2022-01-30 21:40:13,1,Refunded
1213,74697,2022-02-01 3:25:58,1,Refunded
1214,74905,2022-02-01 17:34:15,1,Requested
1215,74849,2022-02-02 20:59:52,1,Refunded
1216,74668,2022-02-03 3:05:01,1,Refunded
1217,74890,2022-02-03 3:19:20,2,Replaced
1218,74716,2022-02-03 23:23:19,1,Refunded
1219,73830,2022-02-04 2:53:58,1,Refunded
1220,74751,2022-02-04 14:36:17,2,Refunded
1221,74933,2022-02-05 9:38:24,1,Refunded
1222,75102,2022-02-06 3:08:41,1,Refunded
1223,74763,2022-02-07 7:53:53,1,Refunded
1224,73542,2022-02-07 8:45:46,1,Refunded
1225,75160,2022-02-10 5:27:32,1,Replaced
1226,69329,2022-02-10 17:10:25,1,Rejected
1227,74343,2022-02-10 21:00:55,1,Requested
1228,75532,2022-02-11 2:13:19,1,Refunded
1229,75031,2022-02-12 1:25:13,1,Refunded
1230,75242,2022-02-12 20:30:23,1,Replaced
1231,75281,2022-02-13 18:24:19,1,Refunded
1232,75417,2022-02-13 21:29:40,1,Refunded
1233,75613,2022-02-14 11:09:06,1,Refunded
1234,75301,2022-02-15 7:59:40,1,Refunded
1235,75901,2022-02-17 2:09:39,1,Refunded
1236,74234,2022-02-17 7:07:04,1,Refunded
1237,76011,2022-02-18 15:52:08,2,Approved
1238,75722,2022-02-18 20:43:42,1,Refunded
1239,74276,2022-02-19 5:41:30,1,Replaced
1240,75801,2022-02-19 17:17:50,1,Refunded
1241,75480,2022-02-19 21:52:57,1,Refunded
1242,75853,2022-02-20 6:29:11,3,Refunded
1243,75961,2022-02-20 17:10:55,1,Refunded
1244,75660,2022-02-21 9:49:26,1,Refunded
1245,75867,2022-02-21 13:46:34,1,Approved
1246,76222,2022-02-21 20:08:56,1,Refunded
1247,75786,2022-02-22 17:38:10,1,Refunded
1248,75499,2022-02-23 14:24:34,1,Replaced
1249,76158,2022-02-23 22:28:49,1,Refunded
1250,76195,2022-02-24 13:51:41,1,Requested
1251,75714,2022-02-24 18:11:43,1,Refunded
1252,75395,2022-02-25 15:42:53,1,Refunded
1253,76444,2022-02-26 2:53:41,1,Refunded
1254,72194,2022-02-26 6:57:59,1,Refunded
1255,75529,2022-02-26 21:21:06,1,Refunded
1256,75969,2022-02-27 0:35:19,1,Replaced
1257,76402,2022-02-27 15:50:17,1,Refunded
1258,76280,2022-02-28 13:59:29,1,Approved
1259,76307,2022-02-28 17:20:02,1,Refunded
1260,76318,2022-03-02 3:28:37,1,Refunded
1261,76417,2022-03-02 14:58:29,1,Refunded
1262,76488,2022-03-02 23:48:14,3,Rejected
1263,76669,2022-03-04 0:09:14,1,Refunded
1264,76705,2022-03-04 7:09:03,1,Refunded
1265,76644,2022-03-04 23:55:00,1,Approved
1266,76622,2022-03-05 6:26:56,1,Refunded
1267,76954,2022-03-06 23:23:21,2,Refunded
1268,75211,2022-03-07 1:21:47,1,Refunded
1269,76221,2022-03-07 2:27:56,1,Refunded
1270,76447,2022-03-08 10:44:19,1,Refunded
1271,76795,2022-03-09 5:47:54,1,Refunded
1272,76992,2022-03-09 13:46:56,1,Replaced
1273,76473,2022-03-10 7:34:38,1,Refunded
1274,77286,2022-03-12 11:09:50,1,Replaced
1275,77127,2022-03-13 8:46:13,1,Refunded
1276,77258,2022-03-13 14:03:49,1,Refunded
1277,77505,2022-03-15 14:11:35,1,Refunded
1278,77482,2022-03-16 11:43:11,1,Refunded
1279,76428,2022-03-16 14:36:36,1,Refunded
1280,76263,2022-03-16 21:51:21,1,Refunded
1281,77144,2022-03-18 14:53:34,1,Refunded
1282,77092,2022-03-18 21:03:06,1,Refunded
1283,77291,2022-03-19 5:53:47,1,Refunded
1284,77489,2022-03-19 23:32:34,1,Refunded
1285,77566,2022-03-20 21:17:30,1,Refunded
1286,77710,2022-03-21 0:16:29,1,Refunded
1287,77268,2022-03-21 1:28:41,1,Refunded
1288,77939,2022-03-21 7:55:45,1,Refunded
1289,77579,2022-03-21 9:55:12,2,Refunded
1290,77690,2022-03-22 7:28:43,1,Refunded
1291,77825,2022-03-23 23:34:52,1,Refunded
1292,77761,2022-03-24 15:57:33,1,Rejected
1293,77857,2022-03-27 11:57:51,1,Refunded
1294,78392,2022-03-28 17:03:59,2,Approved
1295,77937,2022-03-28 19:27:52,1,Approved
1296,78419,2022-03-29 2:44:44,1,Requested
1297,78253,2022-03-30 5:07:02,2,Refunded
1298,77944,2022-04-01 1:24:31,1,Refunded
1299,78635,2022-04-02 8:11:24,1,Refunded
1300,78117,2022-04-04 8:20:06,1,Refunded
1301,78731,2022-04-04 11:15:39,1,Rejected
1302,78836,2022-04-05 3:56:25,1,Refunded
1303,78135,2022-04-05 5:21:25,1,Refunded
1304,78636,2022-04-05 14:20:24,1,Refunded
1305,78259,2022-04-06 17:49:22,1,Refunded
1306,78902,2022-04-07 2:14:23,1,Refunded
1307,78941,2022-04-09 9:10:01,1,Refunded
1308,78970,2022-04-09 14:48:01,1,Approved
1309,78780,2022-04-10 7:57:25,1,Replaced
1310,78200,2022-04-11 3:16:29,1,Replaced
1311,78857,2022-04-11 18:53:37,1,Refunded
1312,78767,2022-04-12 0:30:29,1,Replaced
1313,79439,2022-04-13 14:11:35,1,Replaced
1314,79412,2022-04-13 18:12:03,1,Refunded
1315,78733,2022-04-14 10:54:22,1,Requested
1316,79269,2022-04-16 17:22:01,1,Refunded
1317,78966,2022-04-17 1:38:40,1,Refunded
1318,79809,2022-04-19 11:52:06,1,Refunded
1319,79861,2022-04-20 9:37:43,1,Refunded
1320,78555,2022-04-21 11:34:22,1,Refunded
1321,79534,2022-04-21 14:12:43,1,Approved
1322,79566,2022-04-22 5:19:12,1,Replaced
1323,79994,2022-04-22 13:32:12,1,Refunded
1324,78790,2022-04-23 10:45:25,1,Refunded
1325,79923,2022-04-24 1:41:12,1,Refunded
1326,80209,2022-04-24 16:31:17,1,Refunded
1327,79661,2022-04-26 20:24:51,1,Refunded
1328,79950,2022-04-28 20:49:09,1,Refunded
1329,80142,2022-04-29 3:36:38,1,Refunded
1330,79613,2022-04-29 20:08:17,1,Refunded
1331,80571,2022-04-30 8:07:55,1,Refunded
1332,79705,2022-05-01 1:46:57,1,Refunded
1333,79749,2022-05-01 8:25:22,1,Refunded
1334,80103,2022-05-01 21:55:57,1,Refunded
1335,80207,2022-05-02 6:29:37,1,Refunded
1336,80648,2022-05-03 15:50:43,1,Rejected
1337,80441,2022-05-04 15:15:30,1,Refunded
1338,80923,2022-05-05 19:52:29,1,Refunded
1339,80710,2022-05-05 20:32:36,1,Replaced
1340,80906,2022-05-06 15:21:35,2,Refunded
1341,80838,2022-05-06 23:48:30,1,Refunded
1342,80871,2022-05-07 10:41:13,1,Refunded
1343,80998,2022-05-07 14:45:10,1,Refunded
1344,80691,2022-05-07 15:32:38,1,Refunded
1345,80971,2022-05-09 1:57:38,1,Rejected
1346,81013,2022-05-09 11:33:00,1,Approved
1347,81089,2022-05-10 14:06:54,2,Refunded
1348,81280,2022-05-11 17:08:38,1,Refunded
1349,81360,2022-05-11 21:46:19,1,Refunded
1350,81379,2022-05-12 22:36:14,1,Refunded
1351,81009,2022-05-13 2:48:09,1,Refunded
1352,81240,2022-05-13 11:06:58,1,Replaced
1353,81282,2022-05-14 22:03:06,1,Replaced
1354,80268,2022-05-16 7:25:43,1,Refunded
1355,81532,2022-05-16 23:39:25,1,Rejected
1356,80979,2022-05-17 2:29:57,1,Refunded
1357,81645,2022-05-19 21:05:17,1,Refunded
1358,81259,2022-05-20 16:17:28,1,Approved
1359,81788,2022-05-22 0:21:09,1,Refunded
1360,81625,2022-05-22 8:18:49,2,Replaced
1361,81812,2022-05-24 20:26:59,2,Refunded
1362,81421,2022-05-25 22:31:07,1,Replaced
1363,82010,2022-05-26 0:37:13,1,Refunded
1364,81387,2022-05-26 7:12:29,1,Approved
1365,81482,2022-05-26 13:43:06,1,Rejected
1366,81862,2022-05-26 21:00:51,1,Approved
1367,81445,2022-05-27 2:57:00,1,Refunded
1368,82261,2022-05-28 21:32:03,1,Refunded
1369,81558,2022-05-28 22:57:29,1,Refunded
1370,81631,2022-05-29 15:08:01,1,Refunded
1371,82032,2022-05-29 19:45:58,1,Refunded
1372,81616,2022-05-30 5:24:11,1,Replaced
1373,82371,2022-05-30 15:42:43,1,Rejected
1374,82510,2022-05-30 22:21:14,1,Refunded
1375,82210,2022-05-31 5:04:38,1,Refunded
1376,82613,2022-06-01 4:45:46,1,Refunded
1377,82329,2022-06-01 5:39:04,1,Refunded
1378,82631,2022-06-01 6:13:19,1,Refunded
1379,81266,2022-06-03 0:36:50,1,Refunded
1380,82493,2022-06-03 9:14:26,1,Refunded
1381,82619,2022-06-04 6:21:29,1,Rejected
1382,80921,2022-06-04 8:39:38,1,Refunded
1383,80955,2022-06-04 14:50:57,1,Refunded
1384,81694,2022-06-04 18:16:43,1,Refunded
1385,82741,2022-06-07 15:37:26,1,Rejected
1386,81232,2022-06-07 15:54:47,1,Requested
1387,82814,2022-06-08 6:35:37,1,Refunded
1388,82190,2022-06-08 7:39:52,1,Refunded
1389,82396,2022-06-08 16:20:58,1,Refunded
1390,83125,2022-06-09 13:12:34,1,Approved
1391,82784,2022-06-09 16:40:07,1,Refunded
1392,82823,2022-06-09 22:48:54,1,Rejected
1393,83044,2022-06-10 13:25:02,1,Refunded
1394,83055,2022-06-11 6:12:49,1,Replaced
1395,82914,2022-06-12 4:07:06,1,Refunded
1396,82986,2022-06-12 16:14:05,1,Refunded
1397,83325,2022-06-13 22:13:19,1,Replaced
1398,83497,2022-06-16 23:34:07,2,Replaced
1399,83696,2022-06-17 6:49:35,1,Refunded
1400,83688,2022-06-18 2:44:26,1,Refunded
1401,83423,2022-06-18 12:20:45,2,Replaced
1402,83719,2022-06-18 14:42:31,1,Refunded
1403,80023,2022-06-18 17:52:11,1,Refunded
1404,83744,2022-06-18 19:55:56,1,Refunded
1405,83524,2022-06-19 12:44:37,1,Refunded
1406,83726,2022-06-19 15:15:11,1,Rejected
1407,83479,2022-06-20 0:26:27,1,Refunded
1408,83906,2022-06-22 4:07:57,2,Replaced
1409,83179,2022-06-22 21:41:34,1,Refunded
1410,84038,2022-06-24 20:58:04,1,Refunded
1411,84251,2022-06-25 17:01:39,1,Refunded
1412,84122,2022-06-27 5:33:08,1,Refunded
1413,83510,2022-06-27 13:57:25,1,Refunded
1414,84338,2022-06-27 17:24:25,1,Replaced
1415,82714,2022-06-27 21:03:21,1,Rejected
1416,84348,2022-06-28 10:48:19,1,Refunded
1417,84485,2022-06-29 9:26:54,1,Replaced
1418,84091,2022-07-01 23:26:00,1,Refunded
1419,83809,2022-07-02 18:46:40,1,Refunded
1420,84578,2022-07-05 7:08:18,1,Refunded
1421,84715,2022-07-05 16:02:40,1,Replaced
1422,84760,2022-07-05 20:41:12,1,Refunded
1423,84814,2022-07-06 13:04:18,2,Replaced
1424,84159,2022-07-06 16:25:41,1,Refunded
1425,84852,2022-07-08 8:19:43,1,Refunded
1426,83827,2022-07-10 8:01:03,1,Replaced
1427,84407,2022-07-10 12:47:40,1,Approved
1428,83291,2022-07-11 13:13:53,1,Refunded
1429,85018,2022-07-12 2:25:39,1,Refunded
1430,84628,2022-07-12 5:24:30,1,Refunded
1431,84829,2022-07-12 7:12:17,1,Replaced
1432,85109,2022-07-12 11:04:08,1,Approved
1433,84429,2022-07-12 16:08:38,1,Rejected
1434,84925,2022-07-13 22:06:28,1,Refunded
1435,85386,2022-07-13 22:53:42,1,Refunded
1436,85189,2022-07-16 12:50:29,1,Refunded
1437,85327,2022-07-17 10:46:50,1,Rejected
1438,85193,2022-07-19 15:39:44,1,Rejected
1439,85243,2022-07-20 11:42:33,1,Refunded
1440,85749,2022-07-21 14:13:12,1,Refunded
1441,85648,2022-07-23 4:28:02,1,Requested
1442,85853,2022-07-23 16:00:00,1,Replaced
1443,85780,2022-07-24 1:30:27,1,Refunded
1444,85950,2022-07-24 7:35:08,1,Refunded
1445,81774,2022-07-24 7:36:40,1,Rejected
1446,85360,2022-07-25 9:24:13,1,Refunded
1447,86180,2022-07-25 15:01:22,1,Refunded
1448,84699,2022-07-25 23:08:21,1,Refunded
1449,85070,2022-07-27 0:56:04,1,Requested
1450,85490,2022-07-27 20:19:52,1,Refunded
1451,85708,2022-07-28 8:16:57,1,Refunded
1452,85287,2022-07-30 5:08:35,1,Refunded
1453,86609,2022-07-31 7:36:57,1,Refunded
1454,86553,2022-07-31 8:51:58,1,Refunded
1455,86401,2022-07-31 12:30:00,1,Approved
1456,86247,2022-07-31 16:39:45,1,Replaced
1457,86461,2022-07-31 18:31:34,1,Refunded
1458,86584,2022-08-01 7:10:01,1,Requested
1459,86618,2022-08-01 17:44:06,1,Refunded
1460,86673,2022-08-01 23:12:01,1,Requested
1461,86638,2022-08-05 6:23:23,1,Refunded
1462,84761,2022-08-06 7:22:55,1,Rejected
1463,86132,2022-08-07 11:49:49,1,Refunded
1464,86154,2022-08-07 15:46:28,1,Refunded
1465,87103,2022-08-07 21:32:02,3,Refunded
1466,86281,2022-08-08 0:30:42,1,Replaced
1467,86932,2022-08-09 5:10:42,1,Refunded
1468,86995,2022-08-10 23:37:00,2,Refunded
1469,87253,2022-08-11 9:58:46,1,Rejected
1470,86882,2022-08-13 11:59:43,1,Rejected
1471,87184,2022-08-13 12:12:54,1,Refunded
1472,87137,2022-08-14 4:06:40,1,Refunded
1473,86871,2022-08-14 6:53:03,1,Rejected
1474,86954,2022-08-15 10:41:39,1,Requested
1475,86788,2022-08-16 3:06:07,1,Rejected
1476,85922,2022-08-16 12:38:31,1,Refunded
1477,85883,2022-08-17 19:13:18,1,Refunded
1478,86880,2022-08-18 13:50:03,1,Requested
1479,82801,2022-08-18 16:24:30,1,Rejected
1480,83598,2022-08-19 5:17:59,1,Refunded
1481,87558,2022-08-19 9:52:53,1,Refunded
1482,87860,2022-08-20 21:51:57,1,Replaced
1483,87343,2022-08-24 22:30:09,1,Replaced
1484,86743,2022-08-25 15:55:42,1,Replaced
1485,87958,2022-08-26 16:18:26,1,Replaced
1486,88008,2022-08-27 9:34:12,1,Refunded
1487,88350,2022-08-27 13:10:44,1,Replaced
1488,87580,2022-08-27 13:13:47,1,Refunded
1489,88305,2022-08-27 15:43:46,1,Refunded
1490,88123,2022-08-27 21:12:54,1,Approved
1491,88376,2022-08-28 8:38:08,1,Rejected
1492,86885,2022-08-30 5:14:14,1,Refunded
1493,88317,2022-08-31 0:18:18,1,Rejected
1494,87895,2022-08-31 1:43:53,1,Refunded
1495,88300,2022-08-31 4:50:06,1,Refunded
1496,88168,2022-08-31 9:08:45,1,Replaced
1497,88253,2022-09-01 22:35:00,1,Rejected
1498,88628,2022-09-02 11:15:59,1,Approved
1499,88714,2022-09-02 18:30:55,1,Approved
1500,88802,2022-09-05 20:32:44,2,Replaced
1501,88885,2022-09-06 4:23:26,1,Refunded
1502,88316,2022-09-06 7:38:18,1,Refunded
1503,88867,2022-09-06 11:13:32,1,Refunded
1504,88770,2022-09-07 7:06:56,1,Refunded
1505,81508,2022-09-07 18:57:16,1,Refunded
1506,88804,2022-09-08 17:11:37,1,Refunded
1507,89296,2022-09-09 5:16:47,1,Refunded
1508,88383,2022-09-09 8:43:59,1,Refunded
1509,89150,2022-09-10 20:34:34,1,Refunded
1510,89070,2022-09-12 13:15:13,1,Approved
1511,89141,2022-09-13 17:09:43,1,Refunded
1512,89365,2022-09-14 4:56:04,2,Refunded
1513,89513,2022-09-14 5:31:12,1,Replaced
1514,89488,2022-09-15 12:42:26,1,Replaced
1515,89623,2022-09-17 19:05:42,1,Refunded
1516,89521,2022-09-17 21:45:44,3,Refunded
1517,88336,2022-09-18 7:49:07,1,Rejected
1518,90269,2022-09-20 21:38:35,1,Replaced
1519,89997,2022-09-21 4:11:38,1,Refunded
1520,89952,2022-09-21 5:18:34,1,Refunded
1521,89956,2022-09-21 11:22:51,1,Refunded
1522,88241,2022-09-21 21:12:41,1,Refunded
1523,90117,2022-09-22 6:13:08,1,Requested
1524,90135,2022-09-22 11:35:20,1,Refunded
1525,89774,2022-09-24 1:09:56,1,Refunded
1526,90436,2022-09-24 6:16:59,2,Refunded
1527,90130,2022-09-24 18:51:28,1,Refunded
1528,89427,2022-09-24 20:05:12,1,Refunded
1529,90547,2022-09-26 2:33:59,1,Refunded
1530,90528,2022-09-27 4:09:00,1,Refunded
1531,90305,2022-09-27 21:12:19,1,Refunded
1532,90423,2022-09-28 1:33:15,1,Rejected
1533,89459,2022-09-28 16:45:24,1,Approved
1534,90311,2022-09-29 4:02:33,1,Replaced
1535,90382,2022-09-30 1:59:04,1,Refunded
1536,90916,2022-09-30 2:46:25,3,Refunded
1537,90840,2022-09-30 5:03:42,1,Refunded
1538,90527,2022-09-30 14:38:51,1,Refunded
1539,89666,2022-09-30 22:27:38,1,Rejected
1540,90982,2022-10-01 11:05:12,1,Refunded
1541,90588,2022-10-01 11:57:31,2,Refunded
1542,91233,2022-10-03 6:41:35,1,Refunded
1543,91092,2022-10-04 3:09:17,1,Refunded
1544,90848,2022-10-04 13:30:01,1,Refunded
1545,91134,2022-10-05 9:06:36,1,Refunded
1546,91526,2022-10-05 16:45:20,1,Refunded
1547,90887,2022-10-06 7:35:11,1,Replaced
1548,91404,2022-10-06 14:25:52,2,Refunded
1549,91587,2022-10-07 8:01:45,1,Refunded
1550,91160,2022-10-08 23:16:08,1,Replaced
1551,90998,2022-10-09 21:43:05,1,Replaced
1552,91377,2022-10-10 8:37:59,1,Refunded
1553,91903,2022-10-13 15:47:02,1,Refunded
1554,92065,2022-10-13 16:53:06,1,Replaced
1555,92378,2022-10-13 19:52:48,1,Refunded
1556,92129,2022-10-15 10:49:37,1,Approved
1557,91439,2022-10-15 12:30:15,1,Replaced
1558,90903,2022-10-15 17:47:27,1,Refunded
1559,89503,2022-10-16 9:27:51,1,Refunded
1560,91623,2022-10-16 10:10:49,1,Refunded
1561,92027,2022-10-16 11:12:34,1,Refunded
1562,91766,2022-10-17 0:05:46,1,Rejected
1563,92235,2022-10-17 2:12:29,1,Rejected
1564,92445,2022-10-17 5:29:48,3,Approved
1565,92934,2022-10-17 16:00:51,1,Rejected
1566,93052,2022-10-18 4:04:28,1,Refunded
1567,92521,2022-10-18 10:04:33,1,Approved
1568,93130,2022-10-18 13:08:42,1,Refunded
1569,92851,2022-10-18 14:10:11,1,Refunded
1570,92816,2022-10-20 6:24:26,1,Refunded
1571,93071,2022-10-21 12:47:56,1,Replaced
1572,93184,2022-10-21 22:39:00,2,Refunded
1573,93365,2022-10-22 0:35:23,1,Refunded
1574,92383,2022-10-23 21:37:38,1,Replaced
1575,93176,2022-10-25 3:29:47,1,Replaced
1576,93319,2022-10-25 17:10:57,1,Replaced
1577,93923,2022-10-27 13:30:42,1,Refunded
1578,93645,2022-10-28 8:23:20,1,Refunded
1579,90915,2022-10-28 9:53:56,1,Refunded
1580,92953,2022-10-29 8:28:05,1,Refunded
1581,93479,2022-10-29 10:37:23,1,Refunded
1582,91976,2022-10-30 2:54:03,1,Refunded
1583,93166,2022-10-31 13:11:19,1,Refunded
1584,91590,2022-11-01 0:46:39,1,Refunded
1585,93057,2022-11-01 5:46:26,1,Refunded
1586,93686,2022-11-01 14:19:27,1,Replaced
1587,92585,2022-11-01 21:54:36,1,Replaced
1588,93961,2022-11-02 3:09:08,1,Refunded
1589,93866,2022-11-02 7:56:26,1,Replaced
1590,94403,2022-11-03 1:19:55,2,Refunded
1591,94584,2022-11-03 8:13:16,1,Rejected
1592,94801,2022-11-03 20:03:21,1,Refunded
1593,94361,2022-11-05 22:13:42,1,Refunded
1594,95028,2022-11-06 10:12:49,1,Refunded
1595,95294,2022-11-06 17:05:41,1,Refunded
1596,94713,2022-11-06 23:42:10,1,Requested
1597,94876,2022-11-07 1:46:19,1,Replaced
1598,94638,2022-11-07 7:45:05,1,Refunded
1599,95044,2022-11-07 16:24:02,1,Approved
1600,95235,2022-11-08 2:19:57,1,Refunded
1601,95448,2022-11-08 12:20:41,1,Refunded
1602,94350,2022-11-08 21:31:46,1,Refunded
1603,95772,2022-11-09 18:10:19,1,Replaced
1604,95320,2022-11-09 19:39:06,2,Refunded
1605,94249,2022-11-10 8:38:52,1,Refunded
1606,95696,2022-11-10 11:32:15,1,Refunded
1607,95800,2022-11-11 9:32:25,1,Refunded
1608,95891,2022-11-11 10:53:44,2,Refunded
1609,96125,2022-11-12 18:10:54,1,Refunded
1610,93626,2022-11-13 1:33:03,1,Refunded
1611,92922,2022-11-13 23:10:57,1,Refunded
1612,96435,2022-11-16 12:14:44,1,Replaced
1613,96775,2022-11-17 23:59:01,1,Refunded
1614,95270,2022-11-18 9:37:29,1,Rejected
1615,96866,2022-11-18 17:23:26,1,Refunded
1616,96001,2022-11-19 0:50:30,1,Refunded
1617,94510,2022-11-19 2:42:34,1,Refunded
1618,96359,2022-11-19 10:46:37,1,Requested
1619,96523,2022-11-19 18:12:18,1,Rejected
1620,96389,2022-11-19 20:27:52,1,Replaced
1621,95743,2022-11-20 1:54:44,1,Refunded
1622,94700,2022-11-20 2:45:34,1,Refunded
1623,96939,2022-11-21 12:01:42,1,Refunded
1624,97021,2022-11-21 14:54:58,1,Refunded
1625,97056,2022-11-21 23:29:23,1,Refunded
1626,96567,2022-11-22 14:54:28,1,Refunded
1627,96771,2022-11-22 23:29:37,1,Replaced
1628,95615,2022-11-24 7:02:34,1,Refunded
1629,96861,2022-11-24 8:01:52,1,Rejected
1630,97063,2022-11-24 17:12:17,1,Rejected
1631,86741,2022-11-24 18:18:13,1,Refunded
1632,96112,2022-11-25 6:28:47,1,Replaced
1633,92976,2022-11-25 8:07:44,1,Refunded
1634,96903,2022-11-25 13:35:52,1,Refunded
1635,97628,2022-11-25 20:40:52,1,Refunded
1636,96898,2022-11-25 21:47:15,1,Rejected
1637,97206,2022-11-26 14:02:42,1,Refunded
1638,97641,2022-11-26 21:43:09,1,Replaced
1639,95479,2022-11-27 7:10:58,1,Refunded
1640,96282,2022-11-27 14:48:02,1,Rejected
1641,97945,2022-11-28 12:51:58,1,Replaced
1642,97571,2022-11-28 17:45:32,1,Refunded
1643,96385,2022-11-29 6:57:48,1,Refunded
1644,97324,2022-11-30 11:32:03,1,Refunded
1645,97955,2022-11-30 11:37:01,1,Refunded
1646,97426,2022-11-30 15:20:03,1,Rejected
1647,98202,2022-12-01 19:15:48,1,Refunded
1648,97480,2022-12-02 19:54:40,1,Approved
1649,98643,2022-12-02 21:19:31,1,Rejected
1650,95793,2022-12-03 4:52:08,1,Refunded
1651,98353,2022-12-04 3:45:41,1,Refunded
1652,98782,2022-12-05 13:47:58,1,Refunded
1653,98540,2022-12-07 6:04:39,3,Refunded
1654,98644,2022-12-07 9:11:04,1,Refunded
1655,96822,2022-12-07 20:42:41,1,Refunded
