order_detail_id,order_id,variant_id,quantity,discount_percentage
88098,52186,704,1,12.39
88099,52187,461,1,16.27
88100,52188,233,1,12.25
88101,52189,528,1,17.60
88102,52190,440,1,11.85
88103,52191,418,1,10.70
88104,52192,254,1,10.13
88105,52193,72,1,9.68
88106,52194,410,1,9.83
88107,52195,753,1,8.58
88108,52195,482,1,18.51
88109,52195,179,1,11.99
88110,52196,177,1,11.99
88111,52196,527,3,0.00
88112,52196,781,2,15.72
88113,52197,327,1,6.29
88114,52197,493,1,15.31
88115,52198,126,3,11.99
88116,52199,803,2,23.62
88117,52199,377,1,10.23
88118,52199,160,3,11.99
88119,52200,164,1,10.68
88120,52201,496,1,19.21
88121,52202,791,1,24.11
88122,52203,464,1,9.06
88123,52204,137,1,11.99
88124,52205,776,1,21.68
88125,52206,792,1,24.10
88126,52207,9,1,9.99
88127,52208,108,1,11.21
88128,52209,244,1,6.86
88129,52210,748,1,8.04
88130,52211,671,1,10.23
88131,52212,6,1,9.99
88132,52212,799,2,20.22
88133,52213,36,1,9.99
88134,52214,209,1,13.17
88135,52215,151,1,10.74
88136,52216,100,1,11.99
88137,52217,776,1,21.80
88138,52218,508,1,16.44
88139,52219,674,1,9.21
88140,52219,742,1,0.00
88141,52220,518,1,17.94
88142,52220,444,1,0.00
88143,52220,811,2,19.56
88144,52221,698,1,0.00
88145,52222,234,1,0.00
88146,52223,392,1,0.00
88147,52224,492,1,15.59
88148,52225,594,1,12.78
88149,52226,642,1,13.66
88150,52227,431,1,12.53
88151,52228,515,1,18.26
88152,52229,503,1,18.88
88153,52230,303,1,9.19
88154,52230,265,1,11.84
88155,52231,20,1,8.36
88156,52232,368,1,4.28
88157,52233,513,1,14.80
88158,52233,591,1,14.64
88159,52234,10,1,9.99
88160,52235,686,1,8.14
88161,52235,322,1,11.00
88162,52236,664,1,13.90
88163,52236,553,3,12.23
88164,52237,441,1,12.88
88165,52238,193,1,11.99
88166,52238,807,2,25.83
88167,52239,789,1,22.96
88168,52240,84,1,10.36
88169,52241,744,1,4.97
88170,52241,123,1,0.00
88171,52241,792,2,24.58
88172,52242,282,1,13.99
88173,52242,368,1,9.97
88174,52243,791,1,22.28
88175,52243,158,1,11.99
88176,52244,369,1,11.89
88177,52244,812,1,19.86
88178,52245,583,3,17.15
88179,52245,163,1,10.68
88180,52246,675,1,17.59
88181,52246,698,2,18.21
88182,52247,409,1,12.20
88183,52248,799,1,0.00
88184,52248,801,1,0.00
88185,52249,351,1,9.59
88186,52250,683,1,12.66
88187,52250,686,1,12.94
88188,52251,527,2,0.00
88189,52251,454,3,20.37
88190,52252,1,1,9.99
88191,52253,529,1,11.05
88192,52254,781,1,23.72
88193,52254,105,1,11.99
88194,52254,107,1,11.99
88195,52254,413,3,17.99
88196,52255,800,1,21.88
88197,52256,554,1,19.70
88198,52257,200,1,11.99
88199,52257,663,1,14.93
88200,52257,73,1,11.81
88201,52257,292,1,9.89
88202,52258,480,1,16.38
88203,52259,27,1,9.99
88204,52260,212,1,13.17
88205,52260,636,1,12.56
88206,52260,473,1,19.09
88207,52260,770,3,6.60
88208,52261,717,1,13.86
88209,52261,113,3,11.24
88210,52262,795,2,21.82
88211,52262,794,1,0.00
88212,52263,576,1,15.82
88213,52264,715,1,15.71
88214,52264,793,1,25.51
88215,52265,198,1,10.55
88216,52266,243,1,13.99
88217,52267,454,1,13.98
88218,52268,234,1,13.99
88219,52269,560,1,17.61
88220,52270,644,1,15.31
88221,52270,790,1,25.69
88222,52270,799,3,22.54
88223,52270,794,1,26.47
88224,52270,608,1,18.69
88225,52270,705,5,16.95
88226,52271,505,1,12.02
88227,52272,370,1,9.96
88228,52272,799,2,24.02
88229,52273,785,1,16.65
88230,52274,173,1,11.41
88231,52275,618,1,13.71
88232,52276,511,1,17.35
88233,52276,180,2,11.44
88234,52276,159,1,11.88
88235,52277,671,1,0.00
88236,52277,641,1,13.20
88237,52277,408,1,12.34
88238,52278,427,1,14.89
88239,52279,169,1,11.99
88240,52279,760,1,9.18
88241,52280,74,1,10.98
88242,52281,367,1,7.91
88243,52282,307,1,11.99
88244,52282,760,1,7.25
88245,52282,557,1,0.00
88246,52283,315,1,7.80
88247,52284,516,1,14.68
88248,52284,345,1,9.19
88249,52284,601,4,0.00
88250,52285,755,1,9.91
88251,52285,230,4,13.99
88252,52285,791,1,24.88
88253,52286,27,1,9.99
88254,52287,18,1,9.99
88255,52288,453,1,19.94
88256,52288,809,1,26.53
88257,52288,478,1,17.44
88258,52289,469,1,12.10
88259,52290,804,1,20.43
88260,52291,545,1,0.00
88261,52292,221,1,13.99
88262,52292,812,1,27.80
88263,52293,797,1,20.16
88264,52294,254,1,13.99
88265,52294,264,2,12.25
88266,52295,556,1,0.00
88267,52296,378,1,6.65
88268,52297,609,1,17.80
88269,52297,801,1,27.99
88270,52297,129,3,11.99
88271,52297,449,1,21.08
88272,52298,658,1,0.00
88273,52299,625,1,10.15
88274,52300,289,1,11.54
88275,52301,535,1,15.51
88276,52301,807,2,20.67
88277,52302,492,1,11.09
88278,52303,443,1,12.07
88279,52304,314,1,11.99
88280,52305,375,3,0.00
88281,52306,723,1,12.18
88282,52306,777,1,25.07
88283,52307,158,1,8.45
88284,52308,743,1,8.27
88285,52308,699,1,16.98
88286,52308,792,1,0.00
88287,52309,689,1,14.46
88288,52310,52,1,9.99
88289,52311,598,1,17.78
88290,52311,503,1,16.71
88291,52312,793,1,25.21
88292,52312,11,1,9.99
88293,52312,803,2,0.00
88294,52312,503,1,17.26
88295,52312,534,2,13.63
88296,52313,658,1,14.57
88297,52313,106,1,11.99
88298,52314,503,1,11.76
88299,52315,300,1,13.99
88300,52316,49,1,9.99
88301,52317,665,1,16.66
88302,52318,568,1,15.59
88303,52319,587,1,15.64
88304,52320,460,1,16.46
88305,52321,12,1,9.99
88306,52322,258,1,11.12
88307,52323,365,1,9.90
88308,52323,463,1,15.26
88309,52324,672,1,12.59
88310,52324,456,2,16.28
88311,52325,328,1,11.05
88312,52326,788,1,20.08
88313,52326,51,2,9.99
88314,52326,74,1,8.43
88315,52326,809,3,0.00
88316,52327,511,1,17.26
88317,52327,517,1,18.53
88318,52328,331,1,0.00
88319,52329,505,1,0.00
88320,52330,619,1,10.15
88321,52331,142,1,11.99
88322,52332,809,1,23.99
88323,52332,498,2,15.59
88324,52333,670,2,10.43
88325,52333,351,1,9.99
88326,52333,586,1,15.91
88327,52334,57,1,9.45
88328,52335,500,1,18.17
88329,52336,800,1,27.82
88330,52336,531,1,14.84
88331,52337,670,1,8.95
88332,52338,114,3,11.99
88333,52339,142,1,11.99
88334,52340,619,1,0.00
88335,52340,784,1,24.96
88336,52341,491,1,14.66
88337,52342,590,2,19.11
88338,52342,796,1,24.03
88339,52343,792,1,22.10
88340,52344,163,1,8.14
88341,52345,722,1,10.75
88342,52346,282,1,12.38
88343,52347,38,1,7.56
88344,52348,235,1,12.15
88345,52349,398,1,14.22
88346,52350,325,1,11.99
88347,52351,622,1,12.86
88348,52352,750,1,0.00
88349,52353,163,1,11.99
88350,52354,39,1,9.99
88351,52355,328,3,0.00
88352,52355,601,4,15.68
88353,52356,743,2,0.00
88354,52356,801,2,19.51
88355,52357,739,1,0.00
88356,52358,100,1,9.96
88357,52358,553,2,14.14
88358,52358,180,2,0.00
88359,52359,657,1,13.49
88360,52360,56,1,6.93
88361,52361,52,1,0.00
88362,52361,785,1,23.33
88363,52362,558,1,0.00
88364,52363,488,1,17.33
88365,52363,82,1,11.99
88366,52363,243,3,0.00
88367,52363,791,1,18.18
88368,52364,94,1,6.75
88369,52365,518,1,18.20
88370,52365,522,1,22.07
88371,52365,92,2,11.99
88372,52365,686,5,14.98
88373,52366,800,1,26.32
88374,52366,301,1,13.99
88375,52367,590,1,9.48
88376,52367,163,1,8.88
88377,52368,113,1,11.99
88378,52369,307,1,0.00
88379,52369,776,2,23.59
88380,52370,644,1,12.11
88381,52371,362,1,13.47
88382,52372,792,1,20.64
88383,52373,489,1,0.00
88384,52374,689,1,8.78
88385,52375,596,1,0.00
88386,52376,749,1,8.88
88387,52377,804,1,18.62
88388,52378,144,1,8.27
88389,52379,107,2,10.84
88390,52379,753,1,4.03
88391,52380,98,3,10.42
88392,52380,791,1,19.05
88393,52381,475,1,12.44
88394,52382,509,1,18.83
88395,52383,425,1,13.90
88396,52384,281,3,9.68
88397,52384,460,1,17.34
88398,52384,757,1,0.00
88399,52385,44,1,9.99
88400,52385,547,1,14.38
88401,52386,3,1,9.99
88402,52387,123,4,9.79
88403,52387,795,1,27.96
88404,52388,792,1,21.31
88405,52389,104,1,11.99
88406,52390,750,1,6.55
88407,52391,793,1,21.68
88408,52392,555,1,10.44
88409,52393,291,1,12.56
88410,52394,283,1,10.60
88411,52394,570,1,0.00
88412,52395,517,1,14.73
88413,52396,773,1,26.02
88414,52397,687,1,19.01
88415,52398,319,1,11.33
88416,52399,808,1,27.82
88417,52400,408,1,8.51
88418,52401,176,1,8.81
88419,52401,341,2,9.02
88420,52402,636,1,14.97
88421,52403,715,1,12.32
88422,52404,514,1,15.91
88423,52405,713,1,11.32
88424,52406,482,1,17.08
88425,52406,164,2,10.77
88426,52406,472,1,19.91
88427,52406,806,2,18.99
88428,52407,283,1,13.69
88429,52407,809,2,22.96
88430,52408,726,1,10.25
88431,52409,605,1,13.44
88432,52409,36,2,8.85
88433,52409,367,1,10.44
88434,52409,155,2,11.99
88435,52409,476,2,21.28
88436,52410,794,1,0.00
88437,52410,778,3,19.66
88438,52410,528,1,16.44
88439,52411,715,1,0.00
88440,52412,459,1,14.97
88441,52413,436,1,12.50
88442,52414,432,1,17.43
88443,52414,187,1,0.00
88444,52415,503,1,22.13
88445,52416,307,1,10.07
88446,52417,687,1,13.73
88447,52418,183,2,11.99
88448,52418,790,1,22.87
88449,52419,719,1,16.18
88450,52420,654,1,11.75
88451,52421,587,1,12.30
88452,52422,777,1,23.42
88453,52423,653,1,11.84
88454,52424,698,1,11.14
88455,52424,653,1,16.11
88456,52425,591,1,0.00
88457,52425,169,1,11.99
88458,52426,371,1,11.07
88459,52426,786,1,19.41
88460,52427,603,1,12.32
88461,52428,231,2,13.99
88462,52429,378,1,0.00
88463,52430,492,1,21.85
88464,52431,698,3,17.71
88465,52431,658,4,15.47
88466,52432,595,1,17.34
88467,52433,383,1,7.25
88468,52433,803,2,19.86
88469,52434,30,1,5.11
88470,52435,367,1,11.93
88471,52435,447,1,20.99
88472,52435,794,1,21.95
88473,52436,192,2,10.46
88474,52436,787,1,20.82
88475,52437,801,1,28.87
88476,52437,487,2,0.00
88477,52438,253,2,13.99
88478,52438,741,1,7.88
88479,52439,803,1,21.91
88480,52440,154,1,0.00
88481,52441,732,1,9.37
88482,52441,801,4,28.62
88483,52441,421,2,15.70
88484,52441,756,5,0.00
88485,52442,452,1,17.77
88486,52443,389,1,12.49
88487,52444,188,1,11.88
88488,52444,563,4,17.88
88489,52444,538,1,16.71
88490,52445,809,1,14.85
88491,52446,289,3,9.35
88492,52446,790,1,23.95
88493,52446,785,2,27.89
88494,52446,514,1,0.00
88495,52447,522,1,9.19
88496,52448,709,1,13.47
88497,52448,419,1,13.18
88498,52448,795,2,21.86
88499,52448,792,2,27.21
88500,52449,466,1,18.86
88501,52450,168,1,0.00
88502,52451,702,1,10.30
88503,52452,356,1,8.27
88504,52452,613,1,12.48
88505,52453,368,1,5.76
88506,52454,407,1,15.00
88507,52454,288,1,13.99
88508,52454,454,3,21.99
88509,52455,623,1,9.13
88510,52456,54,2,10.46
88511,52456,775,2,23.57
88512,52456,795,2,23.65
88513,52457,93,1,9.01
88514,52458,338,1,5.55
88515,52458,286,1,11.19
88516,52459,173,1,11.99
88517,52459,30,1,0.00
88518,52459,169,1,11.99
88519,52460,488,1,16.55
88520,52461,249,1,13.34
88521,52461,460,2,0.00
88522,52462,799,1,18.32
88523,52463,749,1,0.00
88524,52463,798,2,21.54
88525,52463,801,2,22.92
88526,52464,452,1,17.34
88527,52465,709,1,0.00
88528,52466,502,1,16.72
88529,52467,516,1,17.12
88530,52468,487,1,15.11
88531,52469,415,1,11.37
88532,52470,286,1,13.99
88533,52471,713,1,12.64
88534,52472,368,1,12.03
88535,52472,803,1,23.18
88536,52473,756,1,11.42
88537,52473,784,1,27.42
88538,52474,790,1,26.62
88539,52474,744,1,7.69
88540,52474,517,1,16.03
88541,52474,779,3,23.01
88542,52475,320,1,13.99
88543,52475,714,1,17.66
88544,52476,558,1,18.76
88545,52476,232,1,12.21
88546,52477,471,1,16.57
88547,52478,422,1,12.52
88548,52479,368,1,8.78
88549,52480,660,1,8.16
88550,52481,371,1,10.11
88551,52482,549,1,11.82
88552,52483,784,1,23.54
88553,52484,757,1,8.19
88554,52484,786,2,24.76
88555,52485,397,1,15.99
88556,52486,416,2,14.02
88557,52487,601,1,14.72
88558,52488,55,1,6.44
88559,52489,215,1,12.33
88560,52489,811,2,25.59
88561,52490,776,1,28.66
88562,52491,794,1,16.59
88563,52492,304,1,11.71
88564,52493,94,2,11.99
88565,52493,39,1,9.99
88566,52494,443,1,13.04
88567,52495,493,1,0.00
88568,52496,144,1,11.40
88569,52496,803,1,27.21
88570,52497,540,1,15.04
88571,52497,804,1,0.00
88572,52497,155,2,11.99
88573,52497,170,3,11.99
88574,52498,742,1,8.61
88575,52499,801,1,17.55
88576,52499,128,1,11.99
88577,52499,775,3,29.57
88578,52500,374,1,8.36
88579,52501,522,1,0.00
88580,52502,270,1,8.26
88581,52503,803,1,25.89
88582,52504,370,1,8.37
88583,52504,787,1,24.11
88584,52505,301,1,10.84
88585,52506,781,1,15.15
88586,52507,485,1,17.24
88587,52507,791,1,24.62
88588,52508,483,1,0.00
88589,52509,165,1,11.99
88590,52510,268,1,13.99
88591,52511,9,1,0.00
88592,52511,487,1,16.71
88593,52512,292,1,11.29
88594,52512,465,1,17.85
88595,52513,168,1,11.99
88596,52513,643,5,12.73
88597,52514,653,1,12.59
88598,52515,507,1,16.65
88599,52515,532,1,14.14
88600,52515,768,2,2.54
88601,52515,511,3,14.32
88602,52516,103,1,11.91
88603,52516,197,4,11.88
88604,52517,44,2,9.99
88605,52517,188,1,11.02
88606,52518,785,2,24.47
88607,52518,480,1,14.43
88608,52518,428,2,10.21
88609,52518,13,1,9.99
88610,52519,795,1,25.92
88611,52519,231,1,10.20
88612,52520,714,1,9.31
88613,52521,136,1,11.99
88614,52522,640,1,13.41
88615,52523,791,1,20.77
88616,52524,155,1,9.73
88617,52525,144,1,11.99
88618,52525,516,1,23.34
88619,52525,661,2,12.66
88620,52526,640,1,16.35
88621,52526,758,3,8.10
88622,52526,743,1,8.15
88623,52527,670,1,14.77
88624,52527,707,1,14.45
88625,52527,213,2,0.00
88626,52528,127,1,10.64
88627,52529,770,1,7.19
88628,52529,452,1,16.05
88629,52530,704,1,12.60
88630,52530,678,1,19.13
88631,52531,528,1,16.45
88632,52532,89,1,9.49
88633,52532,709,1,0.00
88634,52533,806,1,19.94
88635,52533,498,1,19.72
88636,52533,785,1,28.68
88637,52534,95,1,8.05
88638,52535,361,1,12.37
88639,52536,30,1,8.23
88640,52537,425,1,15.99
88641,52538,697,1,20.07
88642,52538,553,2,19.99
88643,52538,71,1,0.00
88644,52538,638,1,15.70
88645,52539,441,1,0.00
88646,52540,521,1,17.22
88647,52540,789,2,21.66
88648,52541,417,1,10.86
88649,52542,676,1,6.81
88650,52543,422,1,15.10
88651,52543,509,1,12.05
88652,52543,437,2,11.82
88653,52544,773,1,28.82
88654,52545,99,1,11.99
88655,52546,542,2,13.55
88656,52547,368,1,5.47
88657,52548,797,1,20.22
88658,52549,94,1,11.99
88659,52550,596,1,7.28
88660,52551,726,1,9.62
88661,52552,189,1,11.07
88662,52552,452,1,12.49
88663,52553,30,1,9.99
88664,52554,513,1,9.99
88665,52555,566,1,16.40
88666,52555,709,1,13.92
88667,52555,784,2,21.94
88668,52555,790,1,22.83
88669,52556,176,1,9.09
88670,52557,785,3,28.09
88671,52557,792,2,20.17
88672,52557,480,1,18.61
88673,52557,791,4,26.23
88674,52558,655,1,0.00
88675,52559,646,1,10.15
88676,52560,81,1,11.99
88677,52560,82,2,11.28
88678,52561,402,1,12.13
88679,52562,223,1,13.99
88680,52563,158,1,10.14
88681,52564,368,1,11.75
88682,52565,789,2,23.90
88683,52566,55,1,11.76
88684,52567,620,1,10.57
88685,52567,653,1,18.24
88686,52568,801,1,23.56
88687,52568,525,1,17.59
88688,52568,147,1,11.99
88689,52569,223,1,13.99
88690,52570,119,1,11.99
88691,52570,780,1,22.82
88692,52571,131,1,10.69
88693,52572,662,1,0.00
88694,52573,613,1,19.99
88695,52574,789,1,22.40
88696,52575,508,1,13.02
88697,52576,415,1,12.15
88698,52577,334,1,11.99
88699,52577,324,2,6.80
88700,52578,808,3,24.24
88701,52578,100,1,11.99
88702,52578,786,1,23.84
88703,52578,567,1,18.11
88704,52579,601,1,17.92
88705,52579,786,1,26.37
88706,52580,775,1,24.03
88707,52580,642,2,0.00
88708,52580,799,2,21.58
88709,52580,63,2,11.99
88710,52581,637,1,12.74
88711,52582,79,1,8.39
88712,52582,575,1,15.67
88713,52583,702,1,11.25
88714,52584,54,1,9.30
88715,52585,800,1,25.07
88716,52585,670,1,18.04
88717,52585,467,4,16.02
88718,52586,296,2,12.13
88719,52586,492,1,13.22
88720,52586,596,4,14.39
88721,52586,735,1,3.25
88722,52587,669,1,11.64
88723,52588,181,1,6.49
88724,52589,523,1,21.38
88725,52589,491,1,18.80
88726,52590,559,1,12.39
88727,52590,344,1,5.69
88728,52591,795,1,19.97
88729,52591,789,2,22.10
88730,52592,416,1,17.99
88731,52592,686,1,0.00
88732,52592,777,3,19.23
88733,52593,521,1,15.35
88734,52594,60,1,11.51
88735,52594,277,1,0.00
88736,52594,544,1,19.10
88737,52595,480,1,13.51
88738,52596,756,1,0.00
88739,52596,600,2,17.08
88740,52596,532,1,19.46
88741,52597,653,1,12.50
88742,52598,587,1,16.97
88743,52599,223,1,13.89
88744,52599,482,1,15.67
88745,52599,750,2,7.98
88746,52599,808,1,20.17
88747,52600,352,1,10.68
88748,52601,94,1,11.99
88749,52601,694,1,12.67
88750,52602,750,1,7.88
88751,52602,642,3,15.36
88752,52602,791,1,24.68
88753,52603,561,1,7.05
88754,52604,214,1,8.61
88755,52605,155,1,6.72
88756,52606,182,1,10.53
88757,52607,717,1,13.78
88758,52607,798,2,22.35
88759,52608,413,1,15.57
88760,52608,811,1,21.79
88761,52608,799,1,26.46
88762,52608,174,4,9.40
88763,52609,607,1,14.61
88764,52610,388,1,0.00
88765,52611,796,1,17.40
88766,52612,97,1,0.00
88767,52613,712,1,0.00
88768,52613,611,1,11.87
88769,52614,511,1,15.86
88770,52615,486,1,16.83
88771,52616,777,1,21.46
88772,52617,500,1,17.48
88773,52617,715,1,14.72
88774,52618,520,1,15.36
88775,52618,687,2,13.43
88776,52618,792,2,20.25
88777,52619,806,1,25.40
88778,52619,729,1,17.04
88779,52620,422,1,12.70
88780,52621,670,1,9.65
88781,52622,413,1,10.41
88782,52623,549,1,15.69
88783,52624,785,1,17.45
88784,52625,477,2,19.32
88785,52625,239,5,10.35
88786,52625,773,1,22.76
88787,52625,780,2,26.46
88788,52626,808,2,21.09
88789,52626,452,3,17.99
88790,52626,792,1,25.51
88791,52626,797,1,0.00
88792,52627,793,1,24.15
88793,52627,804,1,23.18
88794,52628,442,1,0.00
88795,52629,143,1,0.00
88796,52630,493,1,14.32
88797,52631,281,1,11.21
88798,52632,662,1,12.48
88799,52633,480,1,16.38
88800,52633,512,1,15.35
88801,52633,593,3,14.55
88802,52633,73,2,8.29
88803,52634,238,1,0.00
88804,52635,61,1,8.10
88805,52636,258,1,13.99
88806,52636,21,1,9.99
88807,52637,541,1,18.61
88808,52638,203,1,11.99
88809,52639,433,1,10.35
88810,52640,800,1,24.38
88811,52641,414,1,15.98
88812,52642,11,1,0.00
88813,52643,704,1,12.08
88814,52644,777,1,22.99
88815,52645,234,1,13.33
88816,52646,511,1,21.93
88817,52646,738,1,0.00
88818,52647,397,1,10.54
88819,52648,137,1,11.08
88820,52648,440,2,13.36
88821,52649,27,1,9.99
88822,52649,595,1,15.27
88823,52650,646,1,10.51
88824,52650,700,1,17.19
88825,52651,173,1,11.99
88826,52651,785,1,20.66
88827,52651,520,2,17.26
88828,52652,683,1,10.82
88829,52652,681,1,17.03
88830,52653,663,1,0.00
88831,52653,415,1,14.06
88832,52653,72,1,10.74
88833,52653,543,4,13.78
88834,52654,703,1,12.26
88835,52655,780,1,20.60
88836,52656,802,1,27.46
88837,52656,456,1,12.46
88838,52657,805,1,22.84
88839,52658,91,1,9.41
88840,52659,468,1,17.64
88841,52660,274,4,12.43
88842,52661,425,1,11.74
88843,52662,339,1,0.00
88844,52663,436,2,8.47
88845,52663,503,2,12.54
88846,52664,454,1,16.74
88847,52664,453,3,11.86
88848,52665,784,1,25.91
88849,52666,671,1,17.84
88850,52666,799,1,0.00
88851,52667,168,1,11.68
88852,52667,446,1,20.85
88853,52668,664,1,0.00
88854,52669,560,1,16.37
88855,52669,723,3,11.68
88856,52669,85,1,10.75
88857,52670,392,1,10.03
88858,52671,520,1,10.62
88859,52672,577,1,0.00
88860,52672,79,1,11.99
88861,52673,760,1,2.84
88862,52674,111,1,11.28
88863,52675,728,1,10.69
88864,52676,591,1,9.75
88865,52677,709,1,11.16
88866,52678,785,1,18.36
88867,52679,507,1,14.37
88868,52680,125,1,10.08
88869,52680,794,1,21.89
88870,52681,154,1,8.92
88871,52682,452,1,14.84
88872,52682,785,2,0.00
88873,52683,634,1,8.59
88874,52684,111,1,9.19
88875,52685,221,1,13.99
88876,52686,806,1,22.04
88877,52686,507,1,16.60
88878,52687,16,1,6.75
88879,52687,632,2,0.00
88880,52688,792,1,21.52
88881,52688,775,1,27.87
88882,52689,710,1,13.83
88883,52690,510,1,18.66
88884,52690,164,4,8.33
88885,52691,502,1,14.56
88886,52692,486,2,17.65
88887,52692,801,1,22.96
88888,52692,67,1,10.80
88889,52693,386,1,6.08
88890,52693,557,1,13.56
88891,52694,791,1,0.00
88892,52694,52,1,9.99
88893,52695,603,1,18.42
88894,52696,528,1,22.65
88895,52696,812,1,20.76
88896,52697,379,1,8.51
88897,52697,786,1,23.60
88898,52698,514,1,18.83
88899,52699,276,1,12.35
88900,52700,217,1,12.16
88901,52701,621,1,14.86
88902,52702,653,1,17.14
88903,52703,191,1,8.19
88904,52703,361,1,10.99
88905,52704,516,1,19.32
88906,52704,482,1,17.35
88907,52704,167,3,11.62
88908,52704,785,2,24.20
88909,52705,531,1,17.10
88910,52706,616,4,12.81
88911,52706,724,1,0.00
88912,52707,520,1,15.62
88913,52708,552,1,18.14
88914,52708,779,1,19.85
88915,52708,62,2,7.88
88916,52709,516,2,15.56
88917,52710,580,1,14.10
88918,52711,522,4,18.86
88919,52712,586,1,10.74
88920,52713,618,1,0.00
88921,52713,800,1,24.23
88922,52714,30,1,9.99
88923,52715,481,1,11.60
88924,52716,401,1,14.39
88925,52716,809,2,0.00
88926,52717,802,1,22.14
88927,52717,729,1,16.27
88928,52718,436,1,14.15
88929,52719,20,2,9.99
88930,52720,592,1,15.80
88931,52721,773,1,18.90
88932,52721,578,1,10.59
88933,52721,106,1,11.99
88934,52721,512,2,0.00
88935,52722,541,1,7.21
88936,52723,560,1,12.84
88937,52724,607,1,0.00
88938,52724,801,1,21.73
88939,52725,89,1,0.00
88940,52726,272,1,13.99
88941,52726,802,1,22.08
88942,52727,443,1,10.44
88943,52727,528,3,17.80
88944,52728,310,1,11.55
88945,52729,538,1,15.19
88946,52730,273,1,0.00
88947,52731,165,1,11.99
88948,52731,808,2,19.20
88949,52732,443,1,10.98
88950,52733,594,1,8.53
88951,52734,689,1,8.75
88952,52735,790,1,24.18
88953,52735,592,2,12.18
88954,52736,577,1,0.00
88955,52737,206,1,9.12
88956,52738,662,1,12.08
88957,52739,618,1,12.41
88958,52740,315,1,10.41
88959,52741,758,1,6.36
88960,52742,165,1,6.98
88961,52743,601,2,13.42
88962,52743,789,1,20.27
88963,52743,583,3,14.73
88964,52743,796,4,23.39
88965,52744,784,1,25.92
88966,52744,511,1,14.09
88967,52745,304,1,10.43
88968,52746,214,1,9.21
88969,52747,789,1,24.28
88970,52747,12,1,9.99
88971,52747,63,1,9.97
88972,52747,645,1,15.12
88973,52748,518,1,12.56
88974,52749,802,1,17.18
88975,52750,161,1,0.00
88976,52751,341,2,0.00
88977,52751,786,1,23.27
88978,52752,439,1,11.97
88979,52752,399,1,11.50
88980,52752,464,2,0.00
88981,52753,441,1,14.44
88982,52754,513,1,0.00
88983,52754,791,1,22.98
88984,52754,784,3,27.41
88985,52754,522,7,14.04
88986,52754,787,2,27.01
88987,52755,122,1,11.43
88988,52756,542,1,10.80
88989,52757,488,1,16.07
88990,52758,169,1,0.00
88991,52759,658,1,12.06
88992,52760,732,1,0.69
88993,52761,21,1,6.89
88994,52761,225,1,5.91
88995,52762,437,1,0.00
88996,52763,593,1,8.42
88997,52764,478,1,14.19
88998,52765,583,1,0.00
88999,52765,458,1,16.93
89000,52766,112,1,11.99
89001,52767,799,1,19.98
89002,52768,793,1,20.90
89003,52768,776,2,29.99
89004,52768,526,4,17.53
89005,52769,368,1,0.00
89006,52770,681,1,0.00
89007,52771,474,1,17.55
89008,52771,802,2,21.32
89009,52771,75,2,7.71
89010,52772,95,1,11.99
89011,52773,798,1,22.76
89012,52774,226,1,10.73
89013,52775,784,1,21.32
89014,52775,518,1,18.41
89015,52776,439,1,12.92
89016,52776,39,2,0.00
89017,52776,118,2,7.05
89018,52777,425,1,15.99
89019,52777,781,1,22.65
89020,52778,511,1,16.88
89021,52779,809,1,25.14
89022,52780,508,1,14.43
89023,52781,580,2,15.78
89024,52781,781,1,0.00
89025,52782,505,1,0.00
89026,52782,205,2,11.73
89027,52782,800,2,23.45
89028,52783,725,1,15.00
89029,52783,612,1,8.98
89030,52784,511,1,21.42
89031,52784,789,1,23.48
89032,52785,433,1,16.42
89033,52786,781,1,23.47
89034,52787,3,1,9.99
89035,52788,702,1,12.44
89036,52789,781,1,24.24
89037,52789,785,4,23.77
89038,52789,788,3,24.51
89039,52790,741,1,7.67
89040,52790,732,1,7.06
89041,52791,752,1,10.64
89042,52791,731,1,6.74
89043,52791,762,4,9.41
89044,52792,578,1,0.00
89045,52793,642,1,11.57
89046,52793,166,1,11.46
89047,52794,715,1,12.15
89048,52795,740,1,9.66
89049,52796,714,1,15.43
89050,52796,388,1,11.23
89051,52796,777,1,25.50
89052,52796,337,1,10.38
89053,52797,446,1,15.54
89054,52797,792,1,21.25
89055,52797,516,1,15.71
89056,52798,273,1,12.87
89057,52799,522,1,14.19
89058,52800,402,1,13.44
89059,52800,290,1,13.99
89060,52800,806,2,23.62
89061,52801,377,1,0.00
89062,52802,662,1,9.08
89063,52803,64,1,9.38
89064,52804,747,1,7.79
89065,52804,781,1,26.60
89066,52804,414,2,0.00
89067,52804,528,1,12.65
89068,52805,392,1,0.00
89069,52806,724,1,0.00
89070,52807,535,1,0.00
89071,52808,553,1,12.93
89072,52808,96,1,8.21
89073,52809,784,1,22.01
89074,52810,166,1,8.43
89075,52811,368,1,8.24
89076,52811,531,2,13.72
89077,52812,250,1,13.99
89078,52813,460,1,12.19
89079,52814,552,1,11.17
89080,52815,148,1,11.99
89081,52816,781,1,20.53
89082,52817,177,1,11.99
89083,52817,433,1,0.00
89084,52818,651,1,12.15
89085,52818,730,3,0.00
89086,52818,370,1,7.58
89087,52819,793,1,20.29
89088,52820,415,1,12.41
89089,52821,233,1,5.80
89090,52822,305,1,0.00
89091,52822,577,2,14.42
89092,52822,790,1,29.77
89093,52823,489,1,13.11
89094,52824,472,1,11.28
89095,52825,288,1,13.99
