purchase_order_detail_id,purchase_order_id,variant_id,quantity
11337,1421,735,7
11338,1421,734,4
11339,1421,426,11
11340,1421,475,8
11341,1421,466,3
11342,1421,465,14
11343,1421,474,3
11344,1421,736,4
11345,1421,469,1
11346,1422,17,3
11347,1422,777,14
11348,1422,330,1
11349,1422,9,1
11350,1422,452,2
11351,1422,323,7
11352,1422,337,6
11353,1422,329,12
11354,1422,18,3
11355,1422,338,7
11356,1422,207,1
11357,1422,339,1
11358,1423,796,3
11359,1423,514,3
11360,1423,792,9
11361,1423,509,1
11362,1423,794,5
11363,1423,596,4
11364,1423,517,7
11365,1424,303,6
11366,1424,300,3
11367,1424,719,6
11368,1424,299,1
11369,1424,304,3
11370,1424,718,10
11371,1424,302,1
11372,1424,298,2
11373,1424,305,1
11374,1424,720,5
11375,1424,717,2
11376,1425,609,10
11377,1425,697,8
11378,1425,386,3
11379,1425,57,1
11380,1425,690,13
11381,1425,387,9
11382,1425,695,15
11383,1425,55,2
11384,1425,65,11
11385,1426,721,8
11386,1426,722,6
11387,1426,723,6
11388,1426,724,5
11389,1427,308,7
11390,1427,25,4
11391,1427,52,6
11392,1427,351,10
11393,1428,448,8
11394,1428,545,2
11395,1428,330,1
11396,1428,336,5
11397,1428,547,2
11398,1429,739,11
11399,1429,473,1
11400,1429,467,19
11401,1429,737,6
11402,1429,732,17
11403,1429,476,5
11404,1429,421,21
11405,1429,738,17
11406,1429,734,15
11407,1429,740,7
11408,1430,135,8
11409,1430,134,3
11410,1430,128,10
11411,1430,120,1
11412,1430,119,10
11413,1430,703,15
11414,1430,699,10
11415,1430,129,6
11416,1430,118,1
11417,1430,130,2
11418,1430,707,6
11419,1431,406,15
11420,1431,618,9
11421,1431,417,16
11422,1431,315,8
11423,1431,616,21
11424,1431,620,6
11425,1431,611,21
11426,1432,634,9
11427,1432,404,9
11428,1432,31,7
11429,1432,356,6
11430,1432,463,13
11431,1432,354,8
11432,1432,459,13
11433,1432,39,6
11434,1433,380,24
11435,1433,107,20
11436,1433,113,19
11437,1433,97,14
11438,1433,581,12
11439,1433,579,19
11440,1433,379,14
11441,1433,100,17
11442,1433,582,16
11443,1433,103,21
11444,1434,88,8
11445,1434,433,19
11446,1434,364,3
11447,1434,588,12
11448,1434,76,4
11449,1434,96,10
11450,1434,77,20
11451,1434,95,16
11452,1434,79,6
11453,1435,546,3
11454,1435,337,3
11455,1435,206,7
11456,1435,17,4
11457,1435,778,1
11458,1435,773,38
11459,1435,325,3
11460,1435,453,17
11461,1435,13,9
11462,1435,2,1
11463,1436,158,9
11464,1436,161,2
11465,1436,520,6
11466,1436,170,4
11467,1436,162,5
11468,1437,709,11
11469,1437,143,10
11470,1437,145,13
11471,1437,147,6
11472,1437,156,8
11473,1438,22,13
11474,1438,463,11
11475,1438,354,15
11476,1438,309,8
11477,1438,636,9
11478,1438,50,19
11479,1438,41,13
11480,1438,784,62
11481,1438,35,9
11482,1438,341,14
11483,1438,555,18
11484,1438,455,17
11485,1439,157,6
11486,1439,169,1
11487,1439,171,11
11488,1439,163,2
11489,1439,168,10
11490,1439,176,11
11491,1439,160,12
11492,1439,161,2
11493,1439,167,7
11494,1439,174,15
11495,1439,165,2
11496,1440,611,17
11497,1440,614,19
11498,1440,619,18
11499,1440,317,18
11500,1440,620,14
11501,1440,618,11
11502,1440,624,17
11503,1440,411,15
11504,1440,409,11
11505,1440,622,10
11506,1441,795,17
11507,1441,514,2
11508,1441,596,2
11509,1441,513,1
11510,1441,509,2
11511,1441,790,16
11512,1441,516,3
11513,1441,598,4
11514,1441,599,8
11515,1442,307,9
11516,1442,49,21
11517,1442,462,18
11518,1442,785,33
11519,1442,630,18
11520,1442,548,13
11521,1442,636,14
11522,1442,557,14
11523,1442,391,22
11524,1443,758,12
11525,1443,212,1
11526,1443,221,1
11527,1443,232,1
11528,1443,215,3
11529,1443,375,7
11530,1443,372,12
11531,1443,759,1
11532,1443,376,4
11533,1443,373,7
11534,1443,371,2
11535,1443,211,1
11536,1444,485,22
11537,1444,484,12
11538,1444,479,15
11539,1444,489,21
11540,1444,486,16
11541,1444,492,25
11542,1444,491,13
11543,1444,488,23
11544,1444,482,24
11545,1444,490,20
11546,1444,763,15
11547,1444,487,13
11548,1445,672,2
11549,1445,670,4
11550,1445,669,2
11551,1445,671,1
11552,1445,668,9
11553,1446,359,9
11554,1446,553,17
11555,1446,558,4
11556,1446,24,8
11557,1447,724,12
11558,1447,723,12
11559,1447,721,13
11560,1447,722,12
11561,1448,519,14
11562,1448,161,1
11563,1448,172,4
11564,1448,168,1
11565,1448,162,2
11566,1449,11,5
11567,1449,778,20
11568,1449,542,9
11569,1449,331,17
11570,1449,2,4
11571,1449,3,8
11572,1449,326,7
11573,1449,17,3
11574,1449,332,8
11575,1449,338,5
11576,1450,216,8
11577,1450,222,11
11578,1450,372,11
11579,1450,226,15
11580,1450,376,13
11581,1451,316,8
11582,1451,411,11
11583,1451,617,11
11584,1451,416,9
11585,1451,619,11
11586,1451,318,2
11587,1451,624,10
11588,1452,2,7
11589,1452,540,25
11590,1452,323,19
11591,1452,13,12
11592,1452,329,18
11593,1452,3,13
11594,1452,18,11
11595,1452,547,9
11596,1452,779,25
11597,1452,775,142
11598,1452,203,14
11599,1452,328,13
11600,1453,601,14
11601,1453,511,21
11602,1453,597,18
11603,1453,516,27
11604,1453,793,51
11605,1454,489,17
11606,1454,481,32
11607,1454,482,17
11608,1454,492,11
11609,1454,764,20
11610,1454,763,14
11611,1454,488,31
11612,1454,479,26
11613,1454,493,19
11614,1454,486,18
11615,1455,420,13
11616,1455,475,17
11617,1455,423,15
11618,1455,470,21
11619,1455,427,16
11620,1455,736,13
11621,1456,727,4
11622,1456,438,7
11623,1456,728,4
11624,1456,725,5
11625,1457,94,20
11626,1457,83,35
11627,1457,74,29
11628,1457,586,43
11629,1457,79,12
11630,1457,527,68
11631,1457,366,16
11632,1457,589,32
11633,1457,362,14
11634,1457,82,9
11635,1458,31,6
11636,1458,548,8
11637,1458,355,7
11638,1458,784,41
11639,1458,632,6
11640,1458,28,1
11641,1458,345,12
11642,1459,501,4
11643,1459,497,5
11644,1459,498,1
11645,1459,500,1
11646,1459,768,8
11647,1459,765,11
11648,1459,502,4
11649,1459,496,2
11650,1459,767,6
11651,1459,494,5
11652,1459,499,1
11653,1459,766,6
11654,1460,252,1
11655,1460,242,2
11656,1460,244,1
11657,1460,233,4
11658,1460,240,1
11659,1460,249,6
11660,1460,246,1
11661,1460,241,2
11662,1460,245,3
11663,1461,126,14
11664,1461,122,25
11665,1461,119,13
11666,1461,128,13
11667,1461,123,21
11668,1461,703,30
11669,1461,700,26
11670,1462,645,16
11671,1462,639,9
11672,1462,643,17
11673,1462,641,20
11674,1462,640,13
11675,1462,644,11
11676,1462,646,14
11677,1462,638,22
11678,1462,642,16
11679,1463,790,22
11680,1463,516,2
11681,1463,789,36
11682,1463,794,16
11683,1463,511,5
11684,1463,509,19
11685,1463,512,15
11686,1463,597,5
11687,1464,759,5
11688,1464,222,7
11689,1464,228,6
11690,1464,371,7
11691,1464,232,1
11692,1464,375,17
11693,1464,230,2
11694,1464,377,2
11695,1464,221,7
11696,1464,378,10
11697,1465,237,14
11698,1465,248,1
11699,1465,238,14
11700,1465,235,8
11701,1465,239,5
11702,1465,252,8
11703,1466,775,14
11704,1466,776,22
11705,1466,334,5
11706,1466,3,1
11707,1466,207,3
11708,1466,451,7
11709,1466,332,12
11710,1466,450,1
11711,1466,11,5
11712,1467,44,1
11713,1467,355,1
11714,1467,786,5
11715,1467,311,1
11716,1467,630,6
11717,1467,455,2
11718,1467,459,7
11719,1467,37,1
11720,1468,54,14
11721,1468,55,14
11722,1468,65,18
11723,1468,66,19
11724,1468,53,14
11725,1468,610,14
11726,1468,691,11
11727,1469,612,2
11728,1469,317,1
11729,1469,615,5
11730,1469,417,6
11731,1470,388,24
11732,1470,682,27
11733,1470,685,19
11734,1470,689,20
11735,1470,686,17
11736,1470,390,27
11737,1470,680,22
11738,1470,605,22
11739,1470,389,20
11740,1470,679,16
11741,1470,606,14
11742,1470,603,10
11743,1471,622,1
11744,1471,616,1
11745,1471,406,7
11746,1471,411,3
11747,1471,317,1
11748,1471,614,1
11749,1472,171,5
11750,1472,169,10
11751,1472,520,13
11752,1472,168,5
11753,1472,521,9
11754,1472,172,9
11755,1472,158,5
11756,1472,164,2
11757,1472,518,14
11758,1473,199,29
11759,1473,189,41
11760,1473,192,20
11761,1473,197,35
11762,1473,200,36
11763,1473,523,79
11764,1473,195,30
11765,1473,198,48
11766,1474,426,19
11767,1474,473,1
11768,1474,468,11
11769,1474,429,12
11770,1474,478,17
11771,1474,427,20
11772,1474,740,19
11773,1474,472,2
11774,1474,465,18
11775,1474,464,24
11776,1475,92,52
11777,1475,526,66
11778,1475,584,31
11779,1475,90,39
11780,1475,589,22
11781,1475,85,43
11782,1475,77,53
11783,1475,366,9
11784,1475,80,27
11785,1475,96,29
11786,1475,433,14
11787,1475,79,27
11788,1475,363,24
11789,1475,69,59
11790,1476,791,3
11791,1476,795,3
11792,1476,598,2
11793,1476,796,5
11794,1476,601,1
11795,1476,789,5
11796,1476,600,3
11797,1476,508,3
11798,1476,597,1
11799,1477,623,3
11800,1477,622,2
11801,1477,614,2
11802,1477,619,8
11803,1477,318,1
11804,1478,595,14
11805,1478,592,6
11806,1478,590,7
11807,1478,593,8
11808,1478,591,11
11809,1478,594,9
11810,1479,287,1
11811,1479,288,1
11812,1479,289,3
11813,1479,444,1
11814,1479,445,11
11815,1479,290,5
11816,1479,295,1
11817,1480,173,19
11818,1480,521,6
11819,1480,165,9
11820,1480,169,5
11821,1480,161,11
11822,1480,162,16
11823,1480,159,1
11824,1481,50,1
11825,1481,397,7
11826,1481,557,2
11827,1481,357,3
11828,1481,457,1
11829,1481,634,1
11830,1481,359,4
11831,1481,37,8
11832,1481,48,1
11833,1482,444,2
11834,1482,293,3
11835,1482,292,1
11836,1482,286,9
11837,1482,294,1
11838,1482,288,1
11839,1482,296,1
11840,1482,289,2
11841,1483,812,24
11842,1483,809,16
11843,1483,811,43
11844,1483,805,4
11845,1483,535,1
11846,1483,807,27
11847,1483,534,1
11848,1483,810,29
11849,1483,806,38
11850,1483,808,45
11851,1484,252,2
11852,1484,239,2
11853,1484,249,11
11854,1484,240,3
11855,1485,100,6
11856,1485,106,8
11857,1485,383,9
11858,1485,97,1
11859,1485,99,1
11860,1485,104,3
11861,1485,111,8
11862,1485,110,8
11863,1485,115,6
11864,1485,114,8
11865,1485,578,2
11866,1486,805,27
11867,1486,535,4
11868,1486,812,74
11869,1486,809,56
11870,1486,534,10
11871,1487,77,9
11872,1487,434,16
11873,1487,79,2
11874,1487,364,3
11875,1487,81,1
11876,1487,70,3
11877,1488,1,10
11878,1488,208,1
11879,1488,451,1
11880,1488,327,8
11881,1488,447,6
11882,1488,541,1
11883,1488,5,3
11884,1488,546,3
11885,1488,778,20
11886,1488,206,9
11887,1488,539,5
11888,1488,331,12
11889,1489,580,18
11890,1489,116,10
11891,1489,115,10
11892,1489,381,16
11893,1489,111,3
11894,1489,101,7
11895,1489,108,8
11896,1490,50,5
11897,1490,551,10
11898,1490,352,6
11899,1490,28,1
11900,1490,42,10
11901,1490,788,51
11902,1490,397,9
11903,1490,637,6
11904,1490,360,12
11905,1490,630,4
11906,1490,35,1
11907,1490,781,31
11908,1491,325,11
11909,1491,7,7
11910,1491,450,9
11911,1491,10,5
11912,1491,20,5
11913,1491,18,10
11914,1492,160,3
11915,1492,518,12
11916,1492,162,2
11917,1492,159,9
11918,1492,168,2
11919,1492,170,5
11920,1492,171,10
11921,1492,164,6
11922,1492,161,7
11923,1492,166,7
11924,1492,175,8
11925,1493,187,6
11926,1493,178,13
11927,1493,182,10
11928,1493,713,16
11929,1493,714,17
11930,1493,188,7
11931,1493,715,10
11932,1493,179,8
11933,1493,184,11
11934,1494,359,16
11935,1494,633,9
11936,1494,26,5
11937,1494,40,1
11938,1495,10,34
11939,1495,2,42
11940,1495,537,30
11941,1495,539,16
11942,1495,13,22
11943,1495,332,25
11944,1495,324,24
11945,1495,17,33
11946,1495,18,23
11947,1495,446,24
11948,1495,205,14
11949,1496,778,30
11950,1496,6,9
11951,1496,3,1
11952,1496,538,10
11953,1496,14,5
11954,1496,774,76
11955,1496,539,8
11956,1496,12,3
11957,1496,10,8
11958,1496,15,1
11959,1496,9,5
11960,1496,334,9
11961,1497,464,10
11962,1497,475,6
11963,1497,428,11
11964,1497,421,9
11965,1497,424,11
11966,1497,472,6
11967,1497,732,16
11968,1498,482,12
11969,1498,491,10
11970,1498,484,11
11971,1498,761,11
11972,1498,488,17
11973,1498,762,15
11974,1498,490,4
11975,1498,493,11
11976,1498,479,14
11977,1499,451,1
11978,1499,453,20
11979,1499,780,23
11980,1499,333,11
11981,1499,2,1
11982,1499,325,3
11983,1499,16,3
11984,1499,449,4
11985,1499,339,1
11986,1500,658,9
11987,1500,660,8
11988,1500,661,11
11989,1500,657,4
11990,1500,659,16
11991,1500,656,14
11992,1501,643,6
11993,1501,645,13
11994,1501,638,5
11995,1501,639,5
11996,1501,641,13
11997,1502,728,3
11998,1502,725,3
11999,1502,436,16
12000,1502,438,9
12001,1502,439,16
12002,1502,726,7
12003,1502,437,16
12004,1503,726,12
12005,1503,728,13
12006,1503,439,4
12007,1503,437,3
12008,1503,436,2
12009,1503,438,6
12010,1504,57,2
12011,1504,62,11
12012,1504,67,1
12013,1504,698,8
12014,1504,386,12
12015,1504,697,11
12016,1505,200,5
12017,1505,189,7
12018,1505,523,5
12019,1505,199,7
12020,1505,525,3
12021,1505,194,1
12022,1505,193,1
12023,1505,190,11
12024,1505,192,10
12025,1505,198,5
12026,1505,522,10
12027,1505,524,20
12028,1506,288,2
12029,1506,291,5
12030,1506,286,1
12031,1506,296,1
12032,1506,290,1
12033,1506,285,1
12034,1506,292,2
12035,1507,294,4
12036,1507,292,2
12037,1507,444,15
12038,1507,285,4
12039,1507,295,6
12040,1507,296,2
12041,1507,290,1
12042,1507,287,1
12043,1507,291,6
12044,1507,445,18
12045,1508,175,11
12046,1508,518,6
12047,1508,173,8
12048,1508,157,1
12049,1508,160,1
12050,1508,168,10
12051,1508,520,1
12052,1508,164,1
12053,1508,159,1
12054,1508,170,10
12055,1508,172,5
12056,1509,720,5
12057,1509,297,1
12058,1509,299,3
12059,1509,304,2
12060,1509,302,7
12061,1509,301,6
12062,1509,719,5
12063,1509,718,5
12064,1509,717,9
12065,1509,300,12
12066,1509,298,5
12067,1510,533,5
12068,1510,798,20
12069,1510,804,27
12070,1510,803,30
12071,1510,802,33
12072,1510,800,22
12073,1510,799,37
12074,1510,531,5
12075,1510,530,11
12076,1510,797,20
12077,1511,677,5
12078,1511,678,4
12079,1512,390,20
12080,1512,680,22
12081,1512,681,35
12082,1512,682,36
12083,1512,679,28
12084,1512,605,48
12085,1512,686,49
12086,1512,688,38
12087,1512,388,25
12088,1513,213,20
12089,1513,229,23
12090,1513,218,14
12091,1513,222,22
12092,1513,224,17
12093,1513,372,15
12094,1513,376,19
12095,1513,220,18
12096,1514,338,12
12097,1514,776,16
12098,1514,15,3
12099,1514,8,8
12100,1514,337,10
12101,1514,775,46
12102,1514,7,7
12103,1514,2,5
12104,1514,448,18
12105,1514,536,5
12106,1514,325,8
12107,1515,169,11
12108,1515,164,1
12109,1515,158,1
12110,1515,166,6
12111,1515,519,6
12112,1515,167,9
12113,1515,157,7
12114,1515,521,1
12115,1516,94,6
12116,1516,74,9
12117,1516,526,7
12118,1516,431,12
12119,1516,79,8
12120,1516,363,6
12121,1516,367,7
12122,1517,253,7
12123,1517,269,4
12124,1517,259,8
12125,1517,257,4
12126,1517,258,3
12127,1517,254,11
12128,1517,267,3
12129,1517,265,7
12130,1518,380,7
12131,1518,113,1
12132,1518,99,8
12133,1518,379,16
12134,1518,578,5
12135,1518,98,8
12136,1518,110,1
12137,1518,101,12
12138,1518,97,1
12139,1518,384,4
12140,1518,109,6
12141,1518,114,13
12142,1518,579,6
12143,1519,141,15
12144,1519,150,5
12145,1519,140,10
12146,1519,139,8
12147,1519,156,9
12148,1520,78,71
12149,1520,365,23
12150,1520,585,28
12151,1520,369,21
12152,1520,88,37
12153,1520,87,65
12154,1521,221,35
12155,1521,377,24
12156,1521,217,29
12157,1521,210,28
12158,1521,757,21
12159,1521,220,26
12160,1522,791,126
12161,1522,793,183
12162,1522,792,150
12163,1522,515,50
12164,1522,600,19
12165,1523,291,3
12166,1523,295,1
12167,1523,285,2
12168,1523,444,5
12169,1523,288,9
12170,1524,271,7
12171,1524,280,7
12172,1524,284,4
12173,1524,278,2
12174,1524,279,2
12175,1524,282,2
12176,1525,482,2
12177,1525,493,10
12178,1525,483,10
12179,1525,484,1
12180,1525,761,1
12181,1525,763,14
12182,1525,489,1
12183,1525,490,1
12184,1525,485,16
12185,1525,481,1
12186,1526,219,1
12187,1526,758,5
12188,1526,215,1
12189,1526,227,7
12190,1526,757,12
12191,1526,212,3
12192,1527,271,6
12193,1527,279,5
12194,1527,283,7
12195,1527,282,8
12196,1527,276,13
12197,1527,275,3
12198,1527,280,6
12199,1527,753,15
12200,1527,754,17
12201,1527,270,9
12202,1528,98,9
12203,1528,105,7
12204,1528,578,8
12205,1528,103,6
12206,1528,101,1
12207,1528,113,1
12208,1528,97,2
12209,1528,104,13
12210,1528,99,3
12211,1529,794,34
12212,1529,796,14
12213,1529,792,29
12214,1529,598,8
12215,1529,597,3
12216,1530,257,6
12217,1530,260,4
12218,1530,269,9
12219,1530,266,4
12220,1530,267,11
12221,1530,265,8
12222,1530,258,24
12223,1530,254,10
12224,1530,253,15
12225,1530,255,9
12226,1531,6,7
12227,1531,327,11
12228,1531,451,20
12229,1531,13,5
12230,1531,448,19
12231,1531,776,42
12232,1531,537,13
12233,1531,11,10
12234,1531,202,19
12235,1531,205,18
12236,1531,207,8
12237,1532,422,4
12238,1532,465,1
12239,1532,732,8
12240,1532,738,7
12241,1532,475,2
12242,1532,737,1
12243,1532,474,1
12244,1532,735,6
12245,1532,739,1
12246,1532,429,7
12247,1533,166,8
12248,1533,518,16
12249,1533,159,7
12250,1533,160,11
12251,1533,167,11
12252,1533,162,13
12253,1533,164,10
12254,1533,157,12
12255,1534,89,1
12256,1534,430,2
12257,1534,71,1
12258,1534,88,3
12259,1534,363,8
12260,1534,432,10
12261,1534,84,1
12262,1534,90,4
12263,1534,76,1
12264,1534,92,1
12265,1535,352,6
12266,1535,45,4
12267,1535,26,1
12268,1535,782,3
12269,1535,457,2
12270,1535,33,1
12271,1535,48,4
12272,1535,342,1
12273,1535,626,1
12274,1535,786,29
12275,1535,631,2
12276,1535,628,1
12277,1535,30,1
12278,1536,677,19
12279,1536,678,18
12280,1537,485,12
12281,1537,763,12
12282,1537,479,8
12283,1537,488,32
12284,1537,486,21
12285,1537,489,25
12286,1537,491,8
12287,1537,483,1
12288,1537,490,13
12289,1538,188,2
12290,1538,178,10
12291,1538,714,9
12292,1538,181,7
12293,1538,185,14
12294,1538,716,4
12295,1538,180,5
12296,1538,177,4
12297,1539,546,2
12298,1539,536,5
12299,1539,452,5
12300,1539,538,4
12301,1540,165,7
12302,1540,520,4
12303,1540,519,11
12304,1540,159,10
12305,1540,163,6
12306,1540,160,4
12307,1540,176,3
12308,1540,162,10
12309,1540,161,13
12310,1540,521,15
12311,1540,158,3
12312,1541,470,17
12313,1541,735,9
12314,1541,473,1
12315,1541,427,22
12316,1542,362,5
12317,1542,72,1
12318,1542,88,8
12319,1542,74,4
12320,1542,93,11
12321,1542,364,1
12322,1542,81,5
12323,1542,69,2
12324,1542,584,1
12325,1542,83,8
12326,1542,367,5
12327,1542,91,5
12328,1543,676,5
12329,1543,673,12
12330,1543,675,10
12331,1543,674,6
12332,1544,682,9
12333,1544,685,13
12334,1544,689,13
12335,1544,681,17
12336,1544,389,3
12337,1544,687,5
12338,1544,604,13
12339,1545,638,18
12340,1545,645,27
12341,1545,646,20
12342,1545,640,21
12343,1545,641,21
12344,1545,642,16
12345,1545,643,19
12346,1545,644,19
12347,1546,435,5
12348,1546,431,9
12349,1546,84,6
12350,1546,92,1
12351,1547,735,17
12352,1547,477,24
12353,1547,734,16
12354,1547,739,18
12355,1547,478,16
12356,1547,465,17
12357,1547,423,19
12358,1547,474,28
12359,1547,468,17
12360,1547,471,20
12361,1547,472,14
12362,1548,271,1
12363,1548,278,1
12364,1548,284,1
12365,1548,270,6
12366,1548,279,12
12367,1548,753,1
12368,1548,756,2
12369,1548,272,1
12370,1549,763,7
12371,1549,479,27
12372,1549,761,12
12373,1549,488,24
12374,1549,491,13
12375,1550,632,14
12376,1550,351,17
12377,1550,552,26
12378,1550,459,25
12379,1550,788,37
12380,1550,31,9
12381,1551,509,4
12382,1551,793,1
12383,1551,794,2
12384,1551,796,6
12385,1551,790,3
12386,1551,597,3
12387,1551,516,3
12388,1551,791,7
12389,1551,795,14
12390,1552,448,2
12391,1552,545,1
12392,1552,12,6
12393,1552,15,8
12394,1552,14,3
12395,1552,2,2
12396,1552,321,10
12397,1552,207,8
12398,1552,3,3
12399,1553,377,10
12400,1553,760,13
12401,1553,759,20
12402,1553,212,1
12403,1553,209,1
12404,1553,376,9
12405,1553,211,1
12406,1553,230,9
12407,1553,219,5
12408,1554,642,15
12409,1554,639,12
12410,1554,640,15
12411,1554,645,14
12412,1554,638,13
12413,1554,641,16
12414,1554,643,19
12415,1554,644,12
12416,1554,646,14
12417,1555,550,5
12418,1555,403,4
12419,1555,349,1
12420,1555,628,1
12421,1555,356,3
12422,1555,400,7
12423,1555,308,1
12424,1555,39,1
12425,1556,185,10
12426,1556,180,6
12427,1556,187,10
12428,1556,716,3
12429,1556,183,2
12430,1556,182,8
12431,1556,181,6
12432,1556,713,10
12433,1556,186,5
12434,1557,594,11
12435,1557,595,14
12436,1557,590,9
12437,1557,593,14
12438,1557,591,13
12439,1557,592,7
12440,1558,35,1
12441,1558,548,1
12442,1558,38,7
12443,1558,42,7
12444,1558,786,27
12445,1558,357,9
12446,1559,286,1
12447,1559,293,1
12448,1559,444,6
12449,1559,290,1
12450,1559,285,1
12451,1559,445,11
12452,1559,289,1
12453,1559,296,1
12454,1559,287,2
12455,1560,278,5
12456,1560,277,1
12457,1560,282,7
12458,1560,753,11
12459,1560,276,1
12460,1560,283,2
12461,1561,20,5
12462,1561,14,2
12463,1561,339,3
12464,1561,326,3
12465,1561,450,2
12466,1561,6,4
12467,1561,12,10
12468,1561,330,10
12469,1561,454,17
12470,1561,18,1
12471,1561,451,13
12472,1562,216,3
12473,1562,222,12
12474,1562,232,8
12475,1562,209,10
12476,1562,378,13
12477,1562,370,12
12478,1562,217,9
12479,1562,220,8
12480,1562,759,17
12481,1562,225,12
12482,1563,82,1
12483,1563,365,3
12484,1563,78,4
12485,1563,92,1
12486,1563,95,7
12487,1563,77,4
12488,1563,431,10
12489,1563,83,1
12490,1564,474,16
12491,1564,418,25
12492,1564,475,16
12493,1564,464,13
12494,1564,422,18
12495,1565,43,1
12496,1565,353,7
12497,1565,396,4
12498,1565,354,1
12499,1565,558,1
12500,1565,50,6
12501,1565,47,2
12502,1565,782,22
12503,1565,35,1
12504,1565,556,8
12505,1566,47,16
12506,1566,462,3
12507,1566,631,6
12508,1566,396,6
12509,1566,632,6
12510,1566,399,5
12511,1566,559,5
12512,1566,556,4
12513,1566,550,6
12514,1566,43,8
12515,1566,358,13
12516,1566,46,1
12517,1567,76,1
12518,1567,80,5
12519,1567,92,1
12520,1567,430,7
12521,1567,71,1
12522,1567,69,2
12523,1567,70,4
12524,1567,93,5
12525,1568,106,5
12526,1568,114,7
12527,1568,98,7
12528,1568,583,8
12529,1568,383,19
12530,1569,610,8
12531,1569,387,4
12532,1569,61,3
12533,1569,608,6
12534,1569,690,17
12535,1569,68,15
12536,1569,697,14
12537,1569,609,5
12538,1569,693,10
12539,1570,595,12
12540,1570,594,9
12541,1570,593,13
12542,1570,592,10
12543,1570,590,7
12544,1570,591,10
12545,1571,670,17
12546,1571,672,13
12547,1571,671,17
12548,1571,668,16
12549,1571,669,10
12550,1572,252,1
12551,1572,247,1
12552,1572,248,2
12553,1572,241,2
12554,1572,234,1
12555,1572,246,1
12556,1572,251,1
12557,1572,239,1
12558,1572,235,1
12559,1572,244,1
12560,1573,498,40
12561,1573,766,20
12562,1573,494,39
12563,1573,502,65
12564,1573,495,40
12565,1573,765,16
12566,1574,315,1
12567,1574,415,5
12568,1574,625,11
12569,1574,620,3
12570,1574,319,1
12571,1574,320,1
12572,1574,316,8
12573,1574,616,2
12574,1574,409,1
12575,1575,375,2
12576,1575,232,1
12577,1575,378,2
12578,1575,218,1
12579,1575,224,1
12580,1575,759,11
12581,1575,217,1
12582,1576,595,19
12583,1576,593,14
12584,1576,590,12
12585,1576,591,20
12586,1576,594,16
12587,1576,592,10
12588,1577,688,17
12589,1577,604,20
12590,1577,682,19
12591,1577,390,16
12592,1578,525,14
12593,1578,200,6
12594,1578,192,7
12595,1578,196,13
12596,1578,195,12
12597,1578,197,13
12598,1578,524,14
12599,1579,464,11
12600,1579,467,4
12601,1579,468,19
12602,1579,470,53
12603,1579,476,13
12604,1580,189,5
12605,1580,197,1
12606,1580,524,2
12607,1580,199,2
12608,1580,525,3
12609,1580,198,1
12610,1580,194,4
12611,1581,481,13
12612,1581,484,10
12613,1581,488,19
12614,1581,492,14
12615,1581,762,20
12616,1581,479,15
12617,1581,490,14
12618,1581,482,19
12619,1581,487,12
12620,1581,486,21
12621,1581,761,7
12622,1581,489,16
12623,1582,737,1
12624,1582,466,1
12625,1582,470,6
12626,1582,473,3
12627,1582,465,1
12628,1582,419,6
12629,1582,469,1
12630,1582,474,1
12631,1582,471,1
12632,1583,751,5
12633,1583,750,6
12634,1583,443,10
12635,1583,442,14
12636,1583,749,8
12637,1584,4,8
12638,1584,1,14
12639,1584,20,9
12640,1584,446,12
12641,1584,321,17
12642,1584,201,9
12643,1584,329,17
12644,1584,543,12
12645,1584,8,9
12646,1584,779,20
12647,1585,249,3
12648,1585,243,2
12649,1585,252,1
12650,1585,250,1
12651,1585,233,1
12652,1585,241,1
12653,1586,313,16
12654,1586,742,14
12655,1586,745,18
12656,1586,312,19
12657,1586,748,14
12658,1587,724,6
12659,1587,722,4
12660,1587,721,6
12661,1587,723,7
12662,1588,765,12
12663,1588,497,29
12664,1588,494,26
12665,1588,768,14
12666,1588,501,40
12667,1588,766,15
12668,1588,495,23
12669,1588,498,37
12670,1588,496,36
12671,1588,499,34
12672,1589,213,3
12673,1589,216,1
12674,1589,224,1
12675,1589,372,4
12676,1589,227,1
12677,1589,220,1
12678,1589,219,1
12679,1589,223,1
12680,1589,217,1
12681,1589,229,2
12682,1589,757,11
12683,1589,231,2
12684,1589,373,1
12685,1589,232,1
12686,1590,673,5
12687,1590,674,2
12688,1590,676,1
12689,1590,675,1
12690,1591,251,4
12691,1591,247,5
12692,1591,242,7
12693,1591,233,8
12694,1591,250,12
12695,1591,248,6
12696,1591,252,2
12697,1591,241,9
12698,1592,609,7
12699,1592,56,1
12700,1592,693,6
12701,1592,58,3
12702,1593,392,21
12703,1593,51,12
12704,1593,548,15
12705,1593,398,20
12706,1593,47,18
12707,1593,21,15
12708,1593,634,21
12709,1594,349,26
12710,1594,557,14
12711,1594,631,12
12712,1594,550,19
12713,1594,24,14
12714,1594,399,22
12715,1594,635,17
12716,1594,632,11
12717,1594,28,21
12718,1594,460,18
12719,1594,630,25
12720,1594,401,16
12721,1595,421,20
12722,1595,731,10
12723,1595,477,11
12724,1595,478,16
12725,1595,733,17
12726,1595,469,19
12727,1595,423,21
12728,1595,735,16
12729,1595,466,12
12730,1595,418,21
12731,1595,471,18
12732,1595,736,17
12733,1596,762,12
