inventory_id,location_type,store_id,warehouse_id,variant_id,quantity
3861,Warehouse,null,6,742,3
3862,Warehouse,null,6,743,3
3863,Warehouse,null,6,744,3
3864,Warehouse,null,6,745,3
3865,Warehouse,null,6,746,3
3866,Warehouse,null,6,747,3
3867,Warehouse,null,6,748,3
3868,Warehouse,null,6,753,3
3869,Warehouse,null,6,754,3
3870,Warehouse,null,6,759,3
3871,Warehouse,null,6,761,3
3872,Warehouse,null,6,765,3
3873,Warehouse,null,6,766,3
3874,Warehouse,null,6,767,3
3875,Warehouse,null,6,768,3
3876,Warehouse,null,6,769,3
3877,Warehouse,null,6,770,3
3878,Warehouse,null,6,771,3
3879,Warehouse,null,6,772,3
3880,Warehouse,null,6,775,6
3881,Warehouse,null,6,776,6
3882,Warehouse,null,6,777,6
3883,Warehouse,null,6,778,6
3884,Warehouse,null,6,779,6
3885,Store,77,null,781,1
3886,Warehouse,null,6,781,5
3887,Store,76,null,784,1
3888,Warehouse,null,6,784,5
3889,Warehouse,null,6,785,6
3890,Store,74,null,787,1
3891,Warehouse,null,6,787,5
3892,Store,74,null,788,1
3893,Warehouse,null,6,788,5
3894,Store,73,null,789,1
3895,Warehouse,null,6,789,5
3896,Store,73,null,790,1
3897,Warehouse,null,6,790,5
3898,Store,77,null,791,1
3899,Warehouse,null,6,791,5
3900,Store,72,null,792,1
3901,Warehouse,null,6,792,5
3902,Warehouse,null,6,793,6
3903,Warehouse,null,6,794,6
3904,Store,94,null,795,1
3905,Warehouse,null,6,795,5
3906,Warehouse,null,6,796,6
3907,Store,94,null,797,1
3908,Warehouse,null,6,797,5
3909,Warehouse,null,6,799,6
3910,Store,77,null,800,1
3911,Warehouse,null,6,800,5
3912,Store,76,null,801,1
3913,Warehouse,null,6,801,5
3914,Store,75,null,802,1
3915,Warehouse,null,6,802,5
3916,Store,76,null,803,1
3917,Warehouse,null,6,803,5
3918,Warehouse,null,7,1,3
3919,Warehouse,null,7,2,3
3920,Warehouse,null,7,3,3
3921,Warehouse,null,7,4,3
3922,Warehouse,null,7,6,3
3923,Warehouse,null,7,7,3
3924,Warehouse,null,7,8,3
3925,Warehouse,null,7,9,3
3926,Warehouse,null,7,10,3
3927,Warehouse,null,7,11,3
3928,Warehouse,null,7,12,3
3929,Warehouse,null,7,13,3
3930,Warehouse,null,7,14,3
3931,Warehouse,null,7,16,3
3932,Warehouse,null,7,17,3
3933,Warehouse,null,7,18,3
3934,Warehouse,null,7,20,3
3935,Warehouse,null,7,21,3
3936,Warehouse,null,7,22,3
3937,Warehouse,null,7,23,3
3938,Warehouse,null,7,25,3
3939,Warehouse,null,7,26,3
3940,Warehouse,null,7,27,3
3941,Warehouse,null,7,28,3
3942,Warehouse,null,7,29,3
3943,Warehouse,null,7,30,3
3944,Warehouse,null,7,31,3
3945,Warehouse,null,7,32,3
3946,Warehouse,null,7,33,3
3947,Warehouse,null,7,34,3
3948,Warehouse,null,7,35,4
3949,Warehouse,null,7,36,3
3950,Warehouse,null,7,37,3
3951,Warehouse,null,7,38,3
3952,Warehouse,null,7,39,3
3953,Warehouse,null,7,40,3
3954,Warehouse,null,7,41,3
3955,Warehouse,null,7,42,3
3956,Warehouse,null,7,44,3
3957,Warehouse,null,7,45,3
3958,Warehouse,null,7,46,3
3959,Warehouse,null,7,48,3
3960,Warehouse,null,7,49,3
3961,Warehouse,null,7,50,3
3962,Warehouse,null,7,51,3
3963,Warehouse,null,7,52,3
3964,Warehouse,null,7,53,4
3965,Warehouse,null,7,55,4
3966,Warehouse,null,7,56,4
3967,Warehouse,null,7,57,3
3968,Warehouse,null,7,58,3
3969,Warehouse,null,7,59,3
3970,Warehouse,null,7,60,3
3971,Warehouse,null,7,61,3
3972,Warehouse,null,7,62,3
3973,Warehouse,null,7,63,4
3974,Warehouse,null,7,64,4
3975,Warehouse,null,7,65,3
3976,Warehouse,null,7,66,3
3977,Warehouse,null,7,67,3
3978,Warehouse,null,7,68,4
3979,Warehouse,null,7,69,3
3980,Warehouse,null,7,70,3
3981,Warehouse,null,7,71,3
3982,Warehouse,null,7,72,3
3983,Warehouse,null,7,73,3
3984,Warehouse,null,7,76,3
3985,Warehouse,null,7,77,3
3986,Warehouse,null,7,78,4
3987,Warehouse,null,7,79,3
3988,Warehouse,null,7,81,3
3989,Warehouse,null,7,82,3
3990,Warehouse,null,7,83,4
3991,Warehouse,null,7,84,3
3992,Warehouse,null,7,86,3
3993,Warehouse,null,7,89,3
3994,Warehouse,null,7,90,3
3995,Warehouse,null,7,92,3
3996,Warehouse,null,7,93,3
3997,Warehouse,null,7,94,3
3998,Warehouse,null,7,95,4
3999,Warehouse,null,7,96,3
4000,Warehouse,null,7,98,3
4001,Warehouse,null,7,99,3
4002,Warehouse,null,7,101,3
4003,Warehouse,null,7,102,3
4004,Warehouse,null,7,104,3
4005,Warehouse,null,7,105,3
4006,Warehouse,null,7,106,3
4007,Warehouse,null,7,107,3
4008,Warehouse,null,7,108,3
4009,Warehouse,null,7,109,3
4010,Warehouse,null,7,110,3
4011,Warehouse,null,7,112,3
4012,Warehouse,null,7,113,3
4013,Warehouse,null,7,114,3
4014,Warehouse,null,7,117,3
4015,Warehouse,null,7,118,3
4016,Warehouse,null,7,120,3
4017,Warehouse,null,7,121,3
4018,Warehouse,null,7,122,3
4019,Warehouse,null,7,123,3
4020,Warehouse,null,7,124,3
4021,Warehouse,null,7,126,3
4022,Warehouse,null,7,127,3
4023,Warehouse,null,7,128,3
4024,Warehouse,null,7,129,3
4025,Warehouse,null,7,130,3
4026,Warehouse,null,7,131,3
4027,Warehouse,null,7,132,3
4028,Warehouse,null,7,133,3
4029,Warehouse,null,7,134,3
4030,Warehouse,null,7,135,3
4031,Warehouse,null,7,136,3
4032,Warehouse,null,7,157,4
4033,Warehouse,null,7,158,3
4034,Warehouse,null,7,159,4
4035,Warehouse,null,7,160,3
4036,Warehouse,null,7,161,3
4037,Warehouse,null,7,162,3
4038,Warehouse,null,7,163,4
4039,Warehouse,null,7,164,3
4040,Warehouse,null,7,165,3
4041,Warehouse,null,7,166,3
4042,Warehouse,null,7,167,3
4043,Warehouse,null,7,168,3
4044,Warehouse,null,7,169,5
4045,Warehouse,null,7,170,3
4046,Warehouse,null,7,171,3
4047,Warehouse,null,7,172,3
4048,Warehouse,null,7,173,3
4049,Warehouse,null,7,174,3
4050,Warehouse,null,7,175,3
4051,Warehouse,null,7,176,3
4052,Warehouse,null,7,177,3
4053,Warehouse,null,7,178,3
4054,Warehouse,null,7,179,3
4055,Warehouse,null,7,180,3
4056,Warehouse,null,7,181,3
4057,Warehouse,null,7,182,3
4058,Warehouse,null,7,183,3
4059,Warehouse,null,7,184,3
4060,Warehouse,null,7,185,3
4061,Warehouse,null,7,186,3
4062,Warehouse,null,7,187,3
4063,Warehouse,null,7,188,3
4064,Warehouse,null,7,189,3
4065,Warehouse,null,7,190,3
4066,Warehouse,null,7,191,3
4067,Warehouse,null,7,192,3
4068,Warehouse,null,7,193,3
4069,Warehouse,null,7,194,3
4070,Warehouse,null,7,195,3
4071,Warehouse,null,7,196,3
4072,Warehouse,null,7,197,3
4073,Warehouse,null,7,198,4
4074,Warehouse,null,7,199,3
4075,Warehouse,null,7,200,3
4076,Warehouse,null,7,201,3
4077,Warehouse,null,7,202,3
4078,Warehouse,null,7,203,3
4079,Warehouse,null,7,205,3
4080,Warehouse,null,7,206,4
4081,Warehouse,null,7,208,3
4082,Warehouse,null,7,210,3
4083,Warehouse,null,7,213,3
4084,Warehouse,null,7,214,3
4085,Warehouse,null,7,216,3
4086,Warehouse,null,7,217,3
4087,Warehouse,null,7,219,3
4088,Warehouse,null,7,221,3
4089,Warehouse,null,7,222,3
4090,Warehouse,null,7,223,3
4091,Warehouse,null,7,226,3
4092,Warehouse,null,7,227,3
4093,Warehouse,null,7,228,3
4094,Warehouse,null,7,233,3
4095,Warehouse,null,7,234,3
4096,Warehouse,null,7,235,3
4097,Warehouse,null,7,236,3
4098,Warehouse,null,7,237,3
4099,Warehouse,null,7,238,3
4100,Warehouse,null,7,239,3
4101,Warehouse,null,7,240,3
4102,Warehouse,null,7,241,3
4103,Warehouse,null,7,242,3
4104,Warehouse,null,7,243,3
4105,Warehouse,null,7,245,4
4106,Warehouse,null,7,246,3
4107,Warehouse,null,7,247,3
4108,Warehouse,null,7,248,4
4109,Warehouse,null,7,250,3
4110,Warehouse,null,7,252,3
4111,Warehouse,null,7,253,3
4112,Warehouse,null,7,254,3
4113,Warehouse,null,7,255,3
4114,Warehouse,null,7,257,3
4115,Warehouse,null,7,258,3
4116,Warehouse,null,7,260,3
4117,Warehouse,null,7,265,3
4118,Warehouse,null,7,266,3
4119,Warehouse,null,7,267,3
4120,Warehouse,null,7,269,3
4121,Warehouse,null,7,271,3
4122,Warehouse,null,7,272,3
4123,Warehouse,null,7,273,3
4124,Warehouse,null,7,274,3
4125,Warehouse,null,7,275,3
4126,Warehouse,null,7,276,3
4127,Warehouse,null,7,278,3
4128,Warehouse,null,7,279,3
4129,Warehouse,null,7,280,3
4130,Warehouse,null,7,281,3
4131,Warehouse,null,7,282,3
4132,Warehouse,null,7,283,3
4133,Warehouse,null,7,284,3
4134,Warehouse,null,7,285,3
4135,Warehouse,null,7,286,3
4136,Warehouse,null,7,287,3
4137,Warehouse,null,7,288,3
4138,Warehouse,null,7,289,3
4139,Warehouse,null,7,290,4
4140,Warehouse,null,7,291,3
4141,Warehouse,null,7,292,3
4142,Warehouse,null,7,293,3
4143,Warehouse,null,7,294,4
4144,Warehouse,null,7,295,3
4145,Warehouse,null,7,296,3
4146,Warehouse,null,7,297,3
4147,Warehouse,null,7,298,3
4148,Warehouse,null,7,299,3
4149,Warehouse,null,7,300,3
4150,Warehouse,null,7,301,3
4151,Warehouse,null,7,302,3
4152,Warehouse,null,7,303,3
4153,Warehouse,null,7,304,3
4154,Warehouse,null,7,305,3
4155,Warehouse,null,7,306,3
4156,Warehouse,null,7,307,3
4157,Warehouse,null,7,308,3
4158,Warehouse,null,7,309,3
4159,Warehouse,null,7,311,3
4160,Warehouse,null,7,315,3
4161,Warehouse,null,7,316,3
4162,Warehouse,null,7,317,3
4163,Warehouse,null,7,318,3
4164,Warehouse,null,7,319,3
4165,Warehouse,null,7,320,4
4166,Warehouse,null,7,321,3
4167,Warehouse,null,7,322,3
4168,Warehouse,null,7,323,3
4169,Warehouse,null,7,324,3
4170,Warehouse,null,7,325,3
4171,Warehouse,null,7,326,3
4172,Warehouse,null,7,327,3
4173,Warehouse,null,7,328,3
4174,Warehouse,null,7,331,3
4175,Warehouse,null,7,332,3
4176,Warehouse,null,7,334,3
4177,Warehouse,null,7,336,3
4178,Warehouse,null,7,337,3
4179,Warehouse,null,7,338,3
4180,Warehouse,null,7,339,3
4181,Warehouse,null,7,340,3
4182,Warehouse,null,7,341,3
4183,Warehouse,null,7,342,3
4184,Warehouse,null,7,343,3
4185,Warehouse,null,7,344,3
4186,Warehouse,null,7,345,3
4187,Warehouse,null,7,347,3
4188,Warehouse,null,7,348,3
4189,Warehouse,null,7,350,3
4190,Warehouse,null,7,351,3
4191,Warehouse,null,7,352,3
4192,Warehouse,null,7,354,3
4193,Warehouse,null,7,355,3
4194,Warehouse,null,7,357,3
4195,Warehouse,null,7,358,3
4196,Warehouse,null,7,359,3
4197,Warehouse,null,7,360,3
4198,Warehouse,null,7,361,3
4199,Warehouse,null,7,362,3
4200,Warehouse,null,7,363,3
4201,Warehouse,null,7,364,3
4202,Warehouse,null,7,365,3
4203,Warehouse,null,7,367,3
4204,Warehouse,null,7,368,3
4205,Warehouse,null,7,369,3
4206,Warehouse,null,7,370,3
4207,Warehouse,null,7,372,3
4208,Warehouse,null,7,373,3
4209,Warehouse,null,7,376,3
4210,Warehouse,null,7,379,3
4211,Warehouse,null,7,382,3
4212,Warehouse,null,7,383,3
4213,Warehouse,null,7,385,3
4214,Warehouse,null,7,386,4
4215,Warehouse,null,7,387,3
4216,Warehouse,null,7,388,3
4217,Warehouse,null,7,390,3
4218,Warehouse,null,7,391,3
4219,Warehouse,null,7,393,3
4220,Warehouse,null,7,394,3
4221,Warehouse,null,7,395,3
4222,Warehouse,null,7,396,3
4223,Warehouse,null,7,398,3
4224,Warehouse,null,7,399,3
4225,Warehouse,null,7,400,3
4226,Warehouse,null,7,401,3
4227,Warehouse,null,7,402,3
4228,Warehouse,null,7,403,3
4229,Warehouse,null,7,404,3
4230,Warehouse,null,7,406,3
4231,Warehouse,null,7,407,3
4232,Warehouse,null,7,408,3
4233,Warehouse,null,7,409,3
4234,Warehouse,null,7,410,3
4235,Warehouse,null,7,412,3
4236,Warehouse,null,7,413,3
4237,Warehouse,null,7,414,3
4238,Warehouse,null,7,415,3
4239,Warehouse,null,7,416,3
4240,Warehouse,null,7,417,3
4241,Warehouse,null,7,418,3
4242,Warehouse,null,7,420,3
4243,Warehouse,null,7,421,3
4244,Warehouse,null,7,422,3
4245,Warehouse,null,7,423,3
4246,Warehouse,null,7,424,3
4247,Warehouse,null,7,425,3
4248,Warehouse,null,7,426,3
4249,Warehouse,null,7,427,3
4250,Warehouse,null,7,429,3
4251,Warehouse,null,7,431,3
4252,Warehouse,null,7,432,3
4253,Warehouse,null,7,433,3
4254,Warehouse,null,7,434,3
4255,Warehouse,null,7,435,3
4256,Warehouse,null,7,436,3
4257,Warehouse,null,7,437,3
4258,Warehouse,null,7,438,3
4259,Warehouse,null,7,439,3
4260,Warehouse,null,7,440,4
4261,Warehouse,null,7,441,3
4262,Warehouse,null,7,444,3
4263,Warehouse,null,7,445,3
4264,Warehouse,null,7,446,6
4265,Warehouse,null,7,447,6
4266,Store,82,null,448,1
4267,Warehouse,null,7,448,5
4268,Warehouse,null,7,449,6
4269,Warehouse,null,7,450,6
4270,Warehouse,null,7,451,7
4271,Warehouse,null,7,452,6
4272,Warehouse,null,7,453,6
4273,Warehouse,null,7,454,6
4274,Warehouse,null,7,455,6
4275,Store,81,null,456,1
4276,Warehouse,null,7,456,5
4277,Warehouse,null,7,457,6
4278,Warehouse,null,7,459,6
4279,Warehouse,null,7,460,6
4280,Warehouse,null,7,461,6
4281,Warehouse,null,7,462,6
4282,Store,88,null,463,1
4283,Warehouse,null,7,463,5
4284,Warehouse,null,7,464,6
4285,Warehouse,null,7,465,6
4286,Warehouse,null,7,466,6
4287,Warehouse,null,7,467,6
4288,Warehouse,null,7,468,6
4289,Warehouse,null,7,469,6
4290,Warehouse,null,7,470,6
4291,Warehouse,null,7,471,6
4292,Warehouse,null,7,472,6
4293,Warehouse,null,7,473,6
4294,Warehouse,null,7,474,6
4295,Warehouse,null,7,475,6
4296,Warehouse,null,7,476,6
4297,Warehouse,null,7,477,6
4298,Store,85,null,478,1
4299,Warehouse,null,7,478,5
4300,Store,82,null,479,1
4301,Warehouse,null,7,479,5
4302,Warehouse,null,7,480,8
4303,Warehouse,null,7,481,6
4304,Warehouse,null,7,482,6
4305,Warehouse,null,7,483,6
4306,Warehouse,null,7,484,6
4307,Warehouse,null,7,485,6
4308,Store,84,null,486,1
4309,Warehouse,null,7,486,5
4310,Store,92,null,487,1
4311,Warehouse,null,7,487,5
4312,Warehouse,null,7,488,7
4313,Warehouse,null,7,489,6
4314,Store,82,null,491,1
4315,Warehouse,null,7,491,5
4316,Warehouse,null,7,492,8
4317,Warehouse,null,7,493,7
4318,Warehouse,null,7,494,6
4319,Store,82,null,495,1
4320,Warehouse,null,7,495,5
4321,Warehouse,null,7,496,6
4322,Store,85,null,497,1
4323,Warehouse,null,7,497,5
4324,Warehouse,null,7,498,7
4325,Warehouse,null,7,499,6
4326,Warehouse,null,7,500,7
4327,Warehouse,null,7,501,6
4328,Warehouse,null,7,502,6
4329,Warehouse,null,7,503,6
4330,Warehouse,null,7,504,6
4331,Warehouse,null,7,505,6
4332,Warehouse,null,7,506,6
4333,Store,91,null,507,1
4334,Warehouse,null,7,507,5
4335,Warehouse,null,7,508,6
4336,Store,89,null,509,1
4337,Warehouse,null,7,509,5
4338,Warehouse,null,7,510,6
4339,Warehouse,null,7,511,6
4340,Store,93,null,512,1
4341,Warehouse,null,7,512,5
4342,Store,84,null,513,1
4343,Warehouse,null,7,513,5
4344,Store,88,null,514,1
4345,Warehouse,null,7,514,5
4346,Warehouse,null,7,515,6
4347,Warehouse,null,7,516,6
4348,Warehouse,null,7,517,6
4349,Store,93,null,518,1
4350,Warehouse,null,7,518,5
4351,Warehouse,null,7,519,6
4352,Store,82,null,520,1
4353,Warehouse,null,7,520,5
4354,Warehouse,null,7,521,6
4355,Warehouse,null,7,522,6
4356,Store,85,null,523,1
4357,Warehouse,null,7,523,5
4358,Store,93,null,524,1
4359,Warehouse,null,7,524,5
4360,Warehouse,null,7,525,6
4361,Store,84,null,526,1
4362,Warehouse,null,7,526,5
4363,Warehouse,null,7,527,6
4364,Store,82,null,528,1
4365,Warehouse,null,7,528,5
4366,Warehouse,null,7,529,6
4367,Warehouse,null,7,530,6
4368,Warehouse,null,7,531,6
4369,Warehouse,null,7,532,6
4370,Warehouse,null,7,533,6
4371,Warehouse,null,7,534,6
4372,Warehouse,null,7,535,6
4373,Warehouse,null,7,536,3
4374,Warehouse,null,7,537,3
4375,Warehouse,null,7,539,3
4376,Warehouse,null,7,540,3
4377,Warehouse,null,7,542,3
4378,Warehouse,null,7,543,3
4379,Warehouse,null,7,544,4
4380,Warehouse,null,7,545,3
4381,Warehouse,null,7,546,4
4382,Warehouse,null,7,547,3
4383,Warehouse,null,7,548,3
4384,Warehouse,null,7,549,3
4385,Warehouse,null,7,550,3
4386,Warehouse,null,7,552,3
4387,Warehouse,null,7,553,3
4388,Warehouse,null,7,555,3
4389,Warehouse,null,7,557,3
4390,Warehouse,null,7,558,3
4391,Warehouse,null,7,559,3
4392,Warehouse,null,7,560,3
4393,Warehouse,null,7,561,3
4394,Warehouse,null,7,562,4
4395,Warehouse,null,7,563,3
4396,Warehouse,null,7,564,3
4397,Warehouse,null,7,565,3
4398,Warehouse,null,7,566,3
4399,Warehouse,null,7,567,3
4400,Warehouse,null,7,568,3
4401,Warehouse,null,7,569,3
4402,Warehouse,null,7,570,3
4403,Warehouse,null,7,571,3
4404,Warehouse,null,7,572,3
4405,Warehouse,null,7,574,3
4406,Warehouse,null,7,575,3
4407,Warehouse,null,7,576,3
4408,Warehouse,null,7,577,3
4409,Warehouse,null,7,579,3
4410,Warehouse,null,7,580,3
4411,Warehouse,null,7,581,3
4412,Warehouse,null,7,582,3
4413,Warehouse,null,7,583,3
4414,Warehouse,null,7,584,3
4415,Warehouse,null,7,585,3
4416,Warehouse,null,7,586,3
4417,Warehouse,null,7,587,3
4418,Warehouse,null,7,588,3
4419,Warehouse,null,7,589,3
4420,Warehouse,null,7,596,3
4421,Warehouse,null,7,597,3
4422,Warehouse,null,7,598,3
4423,Warehouse,null,7,599,3
4424,Warehouse,null,7,600,3
4425,Warehouse,null,7,601,3
4426,Warehouse,null,7,602,3
4427,Warehouse,null,7,603,3
4428,Warehouse,null,7,604,3
4429,Warehouse,null,7,605,3
4430,Warehouse,null,7,606,3
4431,Warehouse,null,7,607,3
4432,Warehouse,null,7,608,3
4433,Warehouse,null,7,609,3
4434,Warehouse,null,7,610,4
4435,Warehouse,null,7,611,3
4436,Warehouse,null,7,613,3
4437,Warehouse,null,7,615,4
4438,Warehouse,null,7,616,3
4439,Warehouse,null,7,617,3
4440,Warehouse,null,7,618,3
4441,Warehouse,null,7,619,3
4442,Warehouse,null,7,620,3
4443,Warehouse,null,7,621,3
4444,Warehouse,null,7,622,3
4445,Warehouse,null,7,624,3
4446,Warehouse,null,7,625,3
4447,Warehouse,null,7,626,3
4448,Warehouse,null,7,628,3
4449,Warehouse,null,7,629,3
4450,Warehouse,null,7,630,3
4451,Warehouse,null,7,631,3
4452,Warehouse,null,7,632,3
4453,Warehouse,null,7,633,3
4454,Warehouse,null,7,634,3
4455,Warehouse,null,7,638,3
4456,Warehouse,null,7,639,3
4457,Warehouse,null,7,640,3
4458,Warehouse,null,7,641,4
4459,Warehouse,null,7,642,3
4460,Warehouse,null,7,643,3
4461,Warehouse,null,7,644,3
4462,Warehouse,null,7,645,3
4463,Warehouse,null,7,646,3
4464,Warehouse,null,7,647,4
4465,Warehouse,null,7,648,4
4466,Warehouse,null,7,649,4
4467,Warehouse,null,7,650,4
4468,Warehouse,null,7,651,3
4469,Warehouse,null,7,652,4
4470,Warehouse,null,7,653,4
4471,Warehouse,null,7,654,4
4472,Warehouse,null,7,655,3
4473,Warehouse,null,7,656,3
4474,Warehouse,null,7,657,3
4475,Warehouse,null,7,658,3
4476,Warehouse,null,7,659,3
4477,Warehouse,null,7,661,3
4478,Warehouse,null,7,662,3
4479,Warehouse,null,7,663,3
4480,Warehouse,null,7,664,3
4481,Warehouse,null,7,665,3
4482,Warehouse,null,7,666,3
4483,Warehouse,null,7,667,3
4484,Warehouse,null,7,668,3
4485,Warehouse,null,7,669,3
4486,Warehouse,null,7,670,3
4487,Warehouse,null,7,671,3
4488,Warehouse,null,7,672,3
4489,Warehouse,null,7,673,3
4490,Warehouse,null,7,674,3
4491,Warehouse,null,7,675,4
4492,Warehouse,null,7,676,4
4493,Warehouse,null,7,677,3
4494,Warehouse,null,7,678,3
4495,Warehouse,null,7,679,3
4496,Warehouse,null,7,681,3
4497,Warehouse,null,7,682,3
4498,Warehouse,null,7,683,3
4499,Warehouse,null,7,684,3
4500,Warehouse,null,7,685,3
4501,Warehouse,null,7,686,3
4502,Warehouse,null,7,687,3
4503,Warehouse,null,7,689,3
4504,Warehouse,null,7,690,3
4505,Warehouse,null,7,691,3
4506,Warehouse,null,7,692,4
4507,Warehouse,null,7,693,4
4508,Warehouse,null,7,694,3
4509,Warehouse,null,7,695,3
4510,Warehouse,null,7,696,3
4511,Warehouse,null,7,697,3
4512,Warehouse,null,7,698,3
4513,Warehouse,null,7,699,3
4514,Warehouse,null,7,700,3
4515,Warehouse,null,7,701,3
4516,Warehouse,null,7,702,3
4517,Warehouse,null,7,703,3
4518,Warehouse,null,7,704,3
4519,Warehouse,null,7,705,3
4520,Warehouse,null,7,706,3
4521,Warehouse,null,7,707,3
4522,Warehouse,null,7,713,3
4523,Warehouse,null,7,714,3
4524,Warehouse,null,7,716,3
4525,Warehouse,null,7,717,3
4526,Warehouse,null,7,718,3
4527,Warehouse,null,7,719,3
4528,Warehouse,null,7,721,3
4529,Warehouse,null,7,722,3
4530,Warehouse,null,7,723,3
4531,Warehouse,null,7,724,3
4532,Warehouse,null,7,725,3
4533,Warehouse,null,7,726,3
4534,Warehouse,null,7,727,3
4535,Warehouse,null,7,728,3
4536,Warehouse,null,7,729,4
4537,Warehouse,null,7,730,3
4538,Warehouse,null,7,731,3
4539,Warehouse,null,7,733,3
4540,Warehouse,null,7,734,3
4541,Warehouse,null,7,735,3
4542,Warehouse,null,7,737,3
4543,Warehouse,null,7,738,3
4544,Warehouse,null,7,740,3
4545,Warehouse,null,7,754,3
4546,Warehouse,null,7,756,3
4547,Warehouse,null,7,761,3
4548,Warehouse,null,7,762,3
4549,Warehouse,null,7,763,3
4550,Warehouse,null,7,764,3
4551,Warehouse,null,7,765,3
4552,Warehouse,null,7,767,3
4553,Warehouse,null,7,768,3
4554,Warehouse,null,7,769,3
4555,Warehouse,null,7,770,3
4556,Warehouse,null,7,771,3
4557,Warehouse,null,7,772,3
4558,Store,89,null,773,1
4559,Warehouse,null,7,773,5
4560,Warehouse,null,7,775,6
4561,Warehouse,null,7,776,6
4562,Warehouse,null,7,777,6
4563,Warehouse,null,7,778,6
4564,Warehouse,null,7,780,6
4565,Warehouse,null,7,781,6
4566,Store,90,null,782,1
4567,Warehouse,null,7,782,5
4568,Warehouse,null,7,783,6
4569,Warehouse,null,7,784,6
4570,Store,91,null,785,1
4571,Warehouse,null,7,785,5
4572,Store,89,null,786,1
4573,Warehouse,null,7,786,5
4574,Warehouse,null,7,787,6
4575,Store,85,null,788,1
4576,Warehouse,null,7,788,5
4577,Warehouse,null,7,789,6
4578,Warehouse,null,7,790,6
4579,Store,81,null,791,1
4580,Warehouse,null,7,791,5
4581,Warehouse,null,7,792,6
4582,Warehouse,null,7,793,6
4583,Warehouse,null,7,794,6
4584,Warehouse,null,7,795,6
4585,Store,85,null,796,1
4586,Warehouse,null,7,796,5
4587,Warehouse,null,7,797,6
4588,Store,83,null,798,1
4589,Warehouse,null,7,798,5
4590,Warehouse,null,7,799,6
4591,Store,84,null,800,1
4592,Warehouse,null,7,800,5
4593,Store,84,null,801,1
4594,Warehouse,null,7,801,5
4595,Warehouse,null,7,802,6
4596,Store,82,null,803,1
4597,Warehouse,null,7,803,5
4598,Warehouse,null,7,804,6
4599,Store,87,null,805,1
4600,Warehouse,null,7,805,5
4601,Store,86,null,806,1
4602,Warehouse,null,7,806,5
4603,Warehouse,null,7,807,6
4604,Warehouse,null,7,808,6
4605,Warehouse,null,7,809,6
4606,Store,85,null,810,1
4607,Warehouse,null,7,810,5
4608,Warehouse,null,7,811,6
4609,Warehouse,null,7,812,6
4610,Warehouse,null,8,2,3
4611,Warehouse,null,8,3,3
4612,Warehouse,null,8,4,3
4613,Warehouse,null,8,7,3
4614,Warehouse,null,8,9,3
4615,Warehouse,null,8,10,3
4616,Warehouse,null,8,11,3
4617,Warehouse,null,8,13,3
4618,Warehouse,null,8,14,3
4619,Warehouse,null,8,15,3
4620,Warehouse,null,8,16,3
4621,Warehouse,null,8,17,3
4622,Warehouse,null,8,18,3
4623,Warehouse,null,8,19,3
4624,Warehouse,null,8,20,3
4625,Warehouse,null,8,21,7
4626,Warehouse,null,8,22,3
4627,Warehouse,null,8,23,6
4628,Warehouse,null,8,24,7
4629,Warehouse,null,8,25,3
4630,Warehouse,null,8,26,3
4631,Warehouse,null,8,27,3
4632,Warehouse,null,8,28,3
4633,Warehouse,null,8,29,5
4634,Warehouse,null,8,30,3
4635,Warehouse,null,8,31,3
4636,Warehouse,null,8,32,3
4637,Warehouse,null,8,33,3
4638,Warehouse,null,8,34,7
4639,Warehouse,null,8,35,6
4640,Warehouse,null,8,36,4
4641,Warehouse,null,8,37,3
4642,Warehouse,null,8,38,4
4643,Warehouse,null,8,39,5
4644,Warehouse,null,8,40,4
4645,Warehouse,null,8,41,3
4646,Warehouse,null,8,42,3
4647,Warehouse,null,8,43,3
4648,Warehouse,null,8,44,3
4649,Warehouse,null,8,45,3
4650,Warehouse,null,8,46,3
4651,Warehouse,null,8,47,3
4652,Warehouse,null,8,48,7
4653,Warehouse,null,8,49,3
4654,Warehouse,null,8,50,3
4655,Warehouse,null,8,51,3
4656,Warehouse,null,8,52,3
4657,Warehouse,null,8,53,3
4658,Warehouse,null,8,54,3
4659,Warehouse,null,8,55,3
4660,Warehouse,null,8,57,3
4661,Warehouse,null,8,58,3
4662,Warehouse,null,8,60,3
4663,Warehouse,null,8,62,3
4664,Warehouse,null,8,63,3
4665,Warehouse,null,8,64,3
4666,Warehouse,null,8,65,3
4667,Warehouse,null,8,66,3
4668,Warehouse,null,8,67,3
4669,Warehouse,null,8,68,3
4670,Warehouse,null,8,69,3
4671,Warehouse,null,8,70,3
4672,Warehouse,null,8,71,5
4673,Warehouse,null,8,72,4
4674,Warehouse,null,8,73,5
4675,Warehouse,null,8,74,3
4676,Warehouse,null,8,75,3
4677,Warehouse,null,8,76,3
4678,Warehouse,null,8,77,3
4679,Warehouse,null,8,78,3
4680,Warehouse,null,8,79,3
4681,Warehouse,null,8,80,3
4682,Warehouse,null,8,81,3
4683,Warehouse,null,8,82,3
4684,Warehouse,null,8,83,3
4685,Warehouse,null,8,84,6
4686,Warehouse,null,8,85,3
4687,Warehouse,null,8,86,3
4688,Warehouse,null,8,87,3
4689,Warehouse,null,8,88,3
4690,Warehouse,null,8,89,3
